"","Cluster_no","Tweet_ID","Created","User_name","Retweet_count","Dominance","Original_User"
"7899",6,2357,"23-11-2016 10:14","nandini_paul_",112,0,"Joydeep_911"
"7900",6,2361,"23-11-2016 10:13","dineshbthakur",428,0,"CMOMaharashtra"
"7901",6,2363,"23-11-2016 10:13","YashKVerm",112,NA,"Joydeep_911"
"7902",6,2364,"23-11-2016 10:12","SUHRUTH2007",112,NA,"Joydeep_911"
"7903",6,2369,"23-11-2016 10:11","manish_manisja",24,0,"1Patelzuber"
"7904",6,2371,"23-11-2016 10:11","kailashkaushik8",112,0,"Joydeep_911"
"7905",6,2375,"23-11-2016 10:10","MadhabP1",112,NA,"Joydeep_911"
"7906",6,2380,"23-11-2016 10:08","dryogeshgpatel",88,0,"MIB_India"
"7907",6,2381,"23-11-2016 10:08","VictoryForNamo",112,NA,"Joydeep_911"
"7908",6,2393,"23-11-2016 10:05","3a6a51b16534495",24,0,"1Patelzuber"
"7909",6,2399,"23-11-2016 10:03","Sameer470",24,NA,"1Patelzuber"
"7910",6,2400,"23-11-2016 10:03","Nitesh2016yadav",112,NA,"Joydeep_911"
"7911",6,2401,"23-11-2016 10:03","mintyghost",24,0,"1Patelzuber"
"7912",6,2403,"23-11-2016 10:03","gops333",24,2.51278560800584,"1Patelzuber"
"7913",6,2408,"23-11-2016 10:02","terikahkelunga",112,0,"Joydeep_911"
"7914",6,2409,"23-11-2016 10:02","KeshavKarn11",112,NA,"Joydeep_911"
"7915",6,2411,"23-11-2016 10:01","skv_india",112,0,"Joydeep_911"
"7916",6,2414,"23-11-2016 10:01","khamandhokla",88,0,"MIB_India"
"7917",6,2419,"23-11-2016 09:59","lals131999",112,0,"Joydeep_911"
"7918",6,2420,"23-11-2016 09:59","innocentlyloud",112,0,"Joydeep_911"
"7919",6,2421,"23-11-2016 09:59","sarveshAkaruan",112,NA,"Joydeep_911"
"7920",6,2422,"23-11-2016 09:59","Samikbanerji",112,NA,"Joydeep_911"
"7921",6,2424,"23-11-2016 09:59","Utkalpatra",88,NA,"MIB_India"
"7922",6,2427,"23-11-2016 09:59","bothra_ajay",112,0,"Joydeep_911"
"7923",6,2428,"23-11-2016 09:58","me_nabhoj",88,0,"MIB_India"
"7924",6,2429,"23-11-2016 09:58","juli_1736",88,0,"MIB_India"
"7925",6,2431,"23-11-2016 09:58","_Manish_Pal",112,NA,"Joydeep_911"
"7926",6,2435,"23-11-2016 09:57","agarwal_to",88,0,"MIB_India"
"7927",6,2436,"23-11-2016 09:57","to_roshan",88,0,"MIB_India"
"7928",6,2437,"23-11-2016 09:57","ravi_mital",88,0,"MIB_India"
"7929",6,2438,"23-11-2016 09:57","rajgupthato1",88,0,"MIB_India"
"7930",6,2439,"23-11-2016 09:57","To1Sai",88,NA,"MIB_India"
"7931",6,2440,"23-11-2016 09:57","masthanvallito2",88,0,"MIB_India"
"7932",6,2441,"23-11-2016 09:57","suryato6",88,0,"MIB_India"
"7933",6,2442,"23-11-2016 09:57","RavirajaTo",88,NA,"MIB_India"
"7934",6,2443,"23-11-2016 09:57","raheemto1",88,0,"MIB_India"
"7935",6,2444,"23-11-2016 09:57","RajaraoTo",88,NA,"MIB_India"
"7936",6,2445,"23-11-2016 09:57","charli_to",88,0,"MIB_India"
"7937",6,2446,"23-11-2016 09:57","hussainto1",88,0,"MIB_India"
"7938",6,2447,"23-11-2016 09:57","girish6981",112,0,"Joydeep_911"
"7939",6,2448,"23-11-2016 09:57","zabha2",88,0,"MIB_India"
"7940",6,2449,"23-11-2016 09:57","prabin1206",112,0,"Joydeep_911"
"7941",6,2450,"23-11-2016 09:57","shenoy70",112,0,"Joydeep_911"
"7942",6,2453,"23-11-2016 09:57","shukla_sanj",88,0,"MIB_India"
"7943",6,2454,"23-11-2016 09:57","viv_cse",88,0,"MIB_India"
"7944",6,2455,"23-11-2016 09:57","Akas_Day",88,NA,"MIB_India"
"7945",6,2456,"23-11-2016 09:57","teluguonetv",88,0,"MIB_India"
"7946",6,2457,"23-11-2016 09:57","guptha_rakesh",88,0,"MIB_India"
"7947",6,2458,"23-11-2016 09:57","realwalaindia",88,0,"MIB_India"
"7948",6,2459,"23-11-2016 09:57","pavan_sadineni",88,0,"MIB_India"
"7949",6,2460,"23-11-2016 09:57","shravanraj11",88,0,"MIB_India"
"7950",6,2461,"23-11-2016 09:57","ravipasupuleti3",88,0,"MIB_India"
"7951",6,2462,"23-11-2016 09:57","RajivNirman",88,NA,"MIB_India"
"7952",6,2463,"23-11-2016 09:57","politics_better",88,0,"MIB_India"
"7953",6,2464,"23-11-2016 09:57","teluguactress",88,0,"MIB_India"
"7954",6,2465,"23-11-2016 09:57","crowngroup3",88,0,"MIB_India"
"7955",6,2466,"23-11-2016 09:57","murali_talasila",88,0,"MIB_India"
"7956",6,2467,"23-11-2016 09:57","ramasrivalli",88,0,"MIB_India"
"7957",6,2468,"23-11-2016 09:57","apsacs1",88,0,"MIB_India"
"7958",6,2470,"23-11-2016 09:57","nithinjaiswal4",88,0,"MIB_India"
"7959",6,2471,"23-11-2016 09:57","CongressKajana",88,NA,"MIB_India"
"7960",6,2472,"23-11-2016 09:57","Mounika341",88,NA,"MIB_India"
"7961",6,2473,"23-11-2016 09:57","Ashis_Pandey1",88,NA,"MIB_India"
"7962",6,2474,"23-11-2016 09:57","politicalwings2",88,0,"MIB_India"
