"","Cluster_no","Tweet_ID","Created","User_name","Retweet_count","Dominance","Original_User"
"12722",12,27,"23-11-2016 18:32","mrx565",20,0,"kapil_kausik"
"12723",12,29,"23-11-2016 18:32","PontiFukEx",20,NA,"kapil_kausik"
"12724",12,37,"23-11-2016 18:27","kvQuote",20,NA,"kapil_kausik"
"12725",12,55,"23-11-2016 18:23","ceradevcera",20,0,"kapil_kausik"
"12726",12,97,"23-11-2016 18:10","AnakhaRavindran",20,NA,"kapil_kausik"
"12727",12,112,"23-11-2016 18:09","itsmeroshan2121",20,0,"kapil_kausik"
"12728",12,119,"23-11-2016 18:08","indianmonk1",20,0,"kapil_kausik"
"12729",12,278,"23-11-2016 17:35","MayTkt",20,NA,"kapil_kausik"
"12730",12,292,"23-11-2016 17:32","alokbehera",20,0,"kapil_kausik"
"12731",12,304,"23-11-2016 17:30","RaghuramanMenon",20,NA,"kapil_kausik"
"12732",12,324,"23-11-2016 17:25","hkgupta16",20,0,"kapil_kausik"
"12733",12,341,"23-11-2016 17:23","PZavar",20,NA,"kapil_kausik"
"12734",12,350,"23-11-2016 17:20","SupportRSS",20,NA,"kapil_kausik"
"12735",12,358,"23-11-2016 17:18","BJPJajuShyam",20,NA,"kapil_kausik"
"12736",12,363,"23-11-2016 17:17","zGovinda",20,NA,"kapil_kausik"
"12737",12,374,"23-11-2016 17:16","ramdsharma",20,0,"kapil_kausik"
"12738",12,375,"23-11-2016 17:15","SamWit_Wicky",20,NA,"kapil_kausik"
"12739",12,378,"23-11-2016 17:15","kapil_kausik",20,3.40225636673467,"kapil_kausik"
"12740",12,644,"23-11-2016 16:25","OnkarShrivastav",53,NA,"myvotetoday"
"12741",12,662,"23-11-2016 16:22","thapateros",16,0,"myvotetoday"
"12742",12,771,"23-11-2016 16:04","pri1us",38,0,"jackerhack"
"12743",12,1146,"23-11-2016 14:41","MarathaBaan",23,NA,"myvotetoday"
"12744",12,1154,"23-11-2016 14:40","MarathaBaan",53,NA,"myvotetoday"
"12745",12,1247,"23-11-2016 14:17","devn29",105,0,"kanimozhi"
"12746",12,1249,"23-11-2016 14:17","advocatearun82",105,0,"kanimozhi"
"12747",12,1251,"23-11-2016 14:17","kanimozhi",105,5.83991743138452,"kanimozhi"
"12748",12,1343,"23-11-2016 13:57","gulshanzaadu",16,0,"myvotetoday"
"12749",12,1346,"23-11-2016 13:56","gulshanzaadu",23,0,"myvotetoday"
"12750",12,1547,"23-11-2016 13:11","RamMandirBanega",105,NA,"kanimozhi"
"12751",12,1679,"23-11-2016 12:34","murthy_sowjanya",13,0,"ShefVaidya"
