"","Cluster_no","Tweet_ID","Created","User_name","Retweet_count","Dominance","Original_User"
"11713",11,1045,"23-11-2016 15:07","Hasib_Tubelight",0,NA,"Hasib_Tubelight"
"11714",11,1047,"23-11-2016 15:06","Bollywood_Stuff",1,1,"Bollywood_Stuff"
"11715",11,1052,"23-11-2016 15:05","kiisaan",275,0,"ModiBharosa"
"11716",11,1066,"23-11-2016 15:02","cohelporg",1,1,"cohelporg"
"11717",11,1073,"23-11-2016 15:00","sachidanandj",270,0,"ModiBharosa"
"11718",11,1081,"23-11-2016 14:58","rawatpankaj",120,0,"Joydas"
"11719",11,1083,"23-11-2016 14:58","Vjkamath",0,NA,"Vjkamath"
"11720",11,1084,"23-11-2016 14:58","RachnaJatav",14,NA,"JaiPoswal1995"
"11721",11,1104,"23-11-2016 14:53","sana_jaweria",120,0,"Joydas"
"11722",11,1110,"23-11-2016 14:53","moin2_k",120,0,"Joydas"
"11723",11,1114,"23-11-2016 14:52","vanligmannn",120,0,"Joydas"
"11724",11,1132,"23-11-2016 14:46","atlantesindia",6,0,"Dhakad_VSL"
"11725",11,1135,"23-11-2016 14:45","aazaadparinda",120,0,"Joydas"
"11726",11,1152,"23-11-2016 14:40","abstraktnull",120,0,"Joydas"
"11727",11,1159,"23-11-2016 14:39","n2r3ndr2",270,0,"ModiBharosa"
"11728",11,1161,"23-11-2016 14:39","dinkarabajipati",270,0,"ModiBharosa"
"11729",11,1166,"23-11-2016 14:38","akhandABVP",270,NA,"ModiBharosa"
"11730",11,1171,"23-11-2016 14:38","Bsharma7",270,NA,"ModiBharosa"
"11731",11,1172,"23-11-2016 14:37","theashok1949",270,0,"ModiBharosa"
"11732",11,1178,"23-11-2016 14:36","natasha_2o1o",120,0,"Joydas"
"11733",11,1205,"23-11-2016 14:29","drmalikkalam",120,0,"Joydas"
"11734",11,1213,"23-11-2016 14:26","mavesan5",120,0,"Joydas"
"11735",11,1216,"23-11-2016 14:25","abhishek_fgiet",120,0,"Joydas"
"11736",11,1223,"23-11-2016 14:22","Srinivasan703",275,NA,"ModiBharosa"
"11737",11,1229,"23-11-2016 14:21","ONLYSANJEEVJHA",1,NA,"hemster"
"11738",11,1236,"23-11-2016 14:19","makrandpathak",275,0,"ModiBharosa"
"11739",11,1246,"23-11-2016 14:18","hemster",1,0.493168614864794,"hemster"
"11740",11,1262,"23-11-2016 14:14","jankibaat1",0,1,"jankibaat1"
"11741",11,1268,"23-11-2016 14:12","RealWorld_View",275,NA,"ModiBharosa"
"11742",11,1269,"23-11-2016 14:12","PrasannaDa",275,NA,"ModiBharosa"
"11743",11,1273,"23-11-2016 14:11","subh851",14,0,"JaiPoswal1995"
"11744",11,1275,"23-11-2016 14:11","SamKhan999",120,1.80204707463391,"Joydas"
"11745",11,1277,"23-11-2016 14:11","manindr99110040",14,0,"JaiPoswal1995"
"11746",11,1280,"23-11-2016 14:10","OldSunil",275,NA,"ModiBharosa"
"11747",11,1294,"23-11-2016 14:08","jankibaat1",0,1,"jankibaat1"
"11748",11,1295,"23-11-2016 14:08","Anilkum31759662",1,NA,"jankibaat1"
"11749",11,1296,"23-11-2016 14:08","2023ajith",120,0,"Joydas"
"11750",11,1301,"23-11-2016 14:06","centreofleft",120,0,"Joydas"
"11751",11,1311,"23-11-2016 14:04","kv_divakarkv",120,0,"Joydas"
"11752",11,1318,"23-11-2016 14:03","sp141_nith",275,0,"ModiBharosa"
"11753",11,1319,"23-11-2016 14:03","jankibaat1",1,1,"jankibaat1"
"11754",11,1320,"23-11-2016 14:03","imrajthaker",270,0,"ModiBharosa"
"11755",11,1325,"23-11-2016 14:02","PyarSeMario",120,NA,"Joydas"
"11756",11,1330,"23-11-2016 14:01","HigherEd_India",270,NA,"ModiBharosa"
"11757",11,1335,"23-11-2016 14:00","Manu_Sakunia",270,NA,"ModiBharosa"
"11758",11,1339,"23-11-2016 13:59","springsreddy",14,0,"JaiPoswal1995"
"11759",11,1345,"23-11-2016 13:57","strategy_indica",270,0,"ModiBharosa"
"11760",11,1348,"23-11-2016 13:56","DSGiri",275,NA,"ModiBharosa"
"11761",11,1349,"23-11-2016 13:55","TanvirA42152280",120,NA,"Joydas"
"11762",11,1350,"23-11-2016 13:55","timane",270,1.49323754042017,"ModiBharosa"
"11763",11,1351,"23-11-2016 13:55","DSGiri",270,NA,"ModiBharosa"
"11764",11,1356,"23-11-2016 13:54","jankibaat1",0,1,"jankibaat1"
"11765",11,1360,"23-11-2016 13:53","DSGiri",14,NA,"JaiPoswal1995"
"11766",11,1362,"23-11-2016 13:52","paulosev",120,0,"Joydas"
"11767",11,1364,"23-11-2016 13:52","veenapatel_26",270,0,"ModiBharosa"
"11768",11,1366,"23-11-2016 13:52","Suhana41",14,NA,"JaiPoswal1995"
"11769",11,1367,"23-11-2016 13:52","Nonstp_Nonsense",120,NA,"Joydas"
"11770",11,1376,"23-11-2016 13:48","libran1304",14,0,"JaiPoswal1995"
"11771",11,1379,"23-11-2016 13:48","diwakarkhetan",14,0,"JaiPoswal1995"
"11772",11,1385,"23-11-2016 13:46","Suhana41",270,NA,"ModiBharosa"
"11773",11,1387,"23-11-2016 13:46","vin_indiain",14,0,"JaiPoswal1995"
"11774",11,1388,"23-11-2016 13:46","ashutosh614",275,0,"ModiBharosa"
"11775",11,1390,"23-11-2016 13:46","Suhana41",275,NA,"ModiBharosa"
"11776",11,1391,"23-11-2016 13:46","mayurpatel1661",14,0,"JaiPoswal1995"
"11777",11,1392,"23-11-2016 13:46","naveen_maanju",275,0,"ModiBharosa"
"11778",11,1394,"23-11-2016 13:45","MMTAL1243",14,NA,"JaiPoswal1995"
"11779",11,1397,"23-11-2016 13:45","HinduRajyam",14,NA,"JaiPoswal1995"
"11780",11,1400,"23-11-2016 13:44","Shubhammarian",120,NA,"Joydas"
"11781",11,1405,"23-11-2016 13:44","its19anand",275,0,"ModiBharosa"
"11782",11,1406,"23-11-2016 13:44","dsrana159",47,0,"ModiBharosa"
"11783",11,1409,"23-11-2016 13:43","nilleo007",270,0,"ModiBharosa"
"11784",11,1410,"23-11-2016 13:43","JaiPoswal1995",14,2.69535598947069,"JaiPoswal1995"
"11785",11,1412,"23-11-2016 13:43","anupblr",270,0,"ModiBharosa"
"11786",11,1416,"23-11-2016 13:42","Sintoossingh",270,NA,"ModiBharosa"
"11787",11,1419,"23-11-2016 13:42","glavanyag",120,0,"Joydas"
"11788",11,1421,"23-11-2016 13:41","nachikethass",120,-0.732867951399863,"Joydas"
"11789",11,1422,"23-11-2016 13:41","NoMoFa",275,NA,"ModiBharosa"
"11790",11,1423,"23-11-2016 13:41","InnovativeHindu",270,NA,"ModiBharosa"
"11791",11,1427,"23-11-2016 13:41","ParthPa07241800",47,NA,"ModiBharosa"
"11792",11,1430,"23-11-2016 13:40","Imfakhir",120,NA,"Joydas"
"11793",11,1441,"23-11-2016 13:39","subh851",123,0,"ippatel"
"11794",11,1442,"23-11-2016 13:39","das_yadav",275,0,"ModiBharosa"
"11795",11,1445,"23-11-2016 13:38","imalok30",270,0,"ModiBharosa"
"11796",11,1447,"23-11-2016 13:37","deepakrwagh2002",275,0,"ModiBharosa"
"11797",11,1448,"23-11-2016 13:37","itsabdiofficial",120,0,"Joydas"
"11798",11,1453,"23-11-2016 13:35","9845439969Karan",123,NA,"ippatel"
"11799",11,1454,"23-11-2016 13:35","vinirish",123,0,"ippatel"
"11800",11,1459,"23-11-2016 13:34","RanaAyyub",120,0.493168614864794,"Joydas"
"11801",11,1464,"23-11-2016 13:33","jangidvikash",275,0,"ModiBharosa"
"11802",11,1466,"23-11-2016 13:33","DeepaliJd",270,NA,"ModiBharosa"
"11803",11,1472,"23-11-2016 13:31","frnd4all",270,0,"ModiBharosa"
"11804",11,1493,"23-11-2016 13:26","diwakarr85",270,0,"ModiBharosa"
"11805",11,1501,"23-11-2016 13:25","mishtee2",275,0,"ModiBharosa"
"11806",11,1505,"23-11-2016 13:24","csuriyakumar",270,0,"ModiBharosa"
"11807",11,1508,"23-11-2016 13:24","rammohanbajpai",270,0,"ModiBharosa"
"11808",11,1510,"23-11-2016 13:22","DebuDRed",270,NA,"ModiBharosa"
"11809",11,1520,"23-11-2016 13:20","SickularLibtard",270,1.07361439728524,"ModiBharosa"
"11810",11,1527,"23-11-2016 13:18","rajendrakul200",270,0,"ModiBharosa"
"11811",11,1533,"23-11-2016 13:15","bbgarg7",0,0,"bbgarg7"
"11812",11,1538,"23-11-2016 13:13","ShanuAhluwalia",120,NA,"Joydas"
"11813",11,1539,"23-11-2016 13:13","hallagullaboy",120,0,"Joydas"
"11814",11,1543,"23-11-2016 13:12","dipak73327",270,0,"ModiBharosa"
"11815",11,1548,"23-11-2016 13:11","dipak73327",275,0,"ModiBharosa"
"11816",11,1553,"23-11-2016 13:10","vkrastogi2012",270,0,"ModiBharosa"
"11817",11,1557,"23-11-2016 13:09","Phaantoms",275,NA,"ModiBharosa"
"11818",11,1569,"23-11-2016 13:06","smitparikh93",275,0,"ModiBharosa"
"11819",11,1572,"23-11-2016 13:06","sanjivsinha73",270,0,"ModiBharosa"
"11820",11,1584,"23-11-2016 13:02","TruthAwakes",275,NA,"ModiBharosa"
"11821",11,1611,"23-11-2016 12:55","Thenirajpandey",275,NA,"ModiBharosa"
"11822",11,1624,"23-11-2016 12:52","prabhak47974192",270,0,"ModiBharosa"
"11823",11,1625,"23-11-2016 12:52","ModiBhakht",275,NA,"ModiBharosa"
"11824",11,1628,"23-11-2016 12:51","ModiBhakht",270,NA,"ModiBharosa"
"11825",11,1636,"23-11-2016 12:48","pksingh7391",270,0,"ModiBharosa"
"11826",11,1637,"23-11-2016 12:48","kr_upadhyaya",270,0,"ModiBharosa"
"11827",11,1641,"23-11-2016 12:47","ParthPa07241800",275,NA,"ModiBharosa"
"11828",11,1642,"23-11-2016 12:47","ankeetneurekar",270,0,"ModiBharosa"
"11829",11,1643,"23-11-2016 12:47","jankibaat1",0,1,"jankibaat1"
"11830",11,1645,"23-11-2016 12:46","ParthPa07241800",270,NA,"ModiBharosa"
"11831",11,1648,"23-11-2016 12:44","seetharamakota1",270,0,"ModiBharosa"
"11832",11,1656,"23-11-2016 12:41","drrmatthai",275,0,"ModiBharosa"
"11833",11,1661,"23-11-2016 12:40","Upsunson",270,NA,"ModiBharosa"
"11834",11,1663,"23-11-2016 12:39","radhika4_",123,0,"ippatel"
"11835",11,1666,"23-11-2016 12:38","saavy_m",270,0,"ModiBharosa"
"11836",11,1668,"23-11-2016 12:38","TheModiTimes",270,NA,"ModiBharosa"
"11837",11,1672,"23-11-2016 12:37","Keertysharma",0,NA,"Keertysharma"
"11838",11,1674,"23-11-2016 12:36","sushila_dn",275,0,"ModiBharosa"
"11839",11,1677,"23-11-2016 12:35","preeti3515",270,0,"ModiBharosa"
"11840",11,1678,"23-11-2016 12:34","ShivaKap",275,NA,"ModiBharosa"
"11841",11,1684,"23-11-2016 12:32","sanjujaiswal80",270,0,"ModiBharosa"
"11842",11,1685,"23-11-2016 12:32","vikramwkarve",275,0,"ModiBharosa"
"11843",11,1689,"23-11-2016 12:32","murthy_sowjanya",270,0,"ModiBharosa"
"11844",11,1711,"23-11-2016 12:26","kameshw1214",270,0,"ModiBharosa"
"11845",11,1712,"23-11-2016 12:26","prasen_bea",275,0,"ModiBharosa"
"11846",11,1713,"23-11-2016 12:26","singhalrohtash",270,0,"ModiBharosa"
"11847",11,1715,"23-11-2016 12:25","mohanty_sambit",270,0,"ModiBharosa"
"11848",11,1717,"23-11-2016 12:25","RajPath14365532",47,NA,"ModiBharosa"
"11849",11,1736,"23-11-2016 12:19","s_kumar_05",270,0,"ModiBharosa"
"11850",11,1743,"23-11-2016 12:17","jankibaat1",0,1,"jankibaat1"
"11851",11,1744,"23-11-2016 12:17","ashikdoshi",270,0,"ModiBharosa"
"11852",11,1746,"23-11-2016 12:17","gurubrammha",275,0,"ModiBharosa"
"11853",11,1751,"23-11-2016 12:16","kannanrajavijay",270,0,"ModiBharosa"
"11854",11,1760,"23-11-2016 12:14","Prady_Indian",270,NA,"ModiBharosa"
"11855",11,1762,"23-11-2016 12:14","cohelporg",1,1,""
"11856",11,1768,"23-11-2016 12:12","RakeshB71917365",270,NA,"ModiBharosa"
"11857",11,1774,"23-11-2016 12:11","chauhan_avdesh",270,0,"ModiBharosa"
"11858",11,1792,"23-11-2016 12:08","amitdelhi85",270,0,"ModiBharosa"
"11859",11,1794,"23-11-2016 12:08","Mango_News",0,NA,"Mango_News"
"11860",11,1799,"23-11-2016 12:07","nanduperfint",275,0,"ModiBharosa"
"11861",11,1807,"23-11-2016 12:06","sudlimbu",275,0,"ModiBharosa"
"11862",11,1809,"23-11-2016 12:05","BeingSachinDg",275,NA,"ModiBharosa"
"11863",11,1816,"23-11-2016 12:03","subsharma007",270,0,"ModiBharosa"
"11864",11,1818,"23-11-2016 12:03","sanjaymshra",270,0,"ModiBharosa"
"11865",11,1820,"23-11-2016 12:02","ritusaksham",275,0,"ModiBharosa"
"11866",11,1824,"23-11-2016 12:01","Viloovan",275,NA,"ModiBharosa"
"11867",11,1838,"23-11-2016 11:57","nehal_raval",270,0,"ModiBharosa"
"11868",11,1843,"23-11-2016 11:56","kushbansal",275,0,"ModiBharosa"
"11869",11,1845,"23-11-2016 11:55","lks196512",275,0,"ModiBharosa"
"11870",11,1850,"23-11-2016 11:55","DipendraDipzo",275,4.47139655501054,"ModiBharosa"
"11871",11,1859,"23-11-2016 11:54","Puttarajksk",275,NA,"ModiBharosa"
"11872",11,1860,"23-11-2016 11:54","jankibaat1",0,1,"jankibaat1"
"11873",11,1864,"23-11-2016 11:53","trulyajays",275,0,"ModiBharosa"
"11874",11,1875,"23-11-2016 11:51","madskak",275,4.6195454355185,"ModiBharosa"
"11875",11,1878,"23-11-2016 11:50","sunIndi83",270,NA,"ModiBharosa"
"11876",11,1882,"23-11-2016 11:50","dharmendra_sonu",275,0,"ModiBharosa"
"11877",11,1903,"23-11-2016 11:46","NChorau",275,NA,"ModiBharosa"
"11878",11,1921,"23-11-2016 11:44","raghuchethan",29,0,"pGurus1"
"11879",11,1933,"23-11-2016 11:43","mahesha_p",275,0,"ModiBharosa"
"11880",11,1937,"23-11-2016 11:42","R_2008",275,NA,"ModiBharosa"
"11881",11,1939,"23-11-2016 11:42","maulikm79",270,0,"ModiBharosa"
"11882",11,1942,"23-11-2016 11:41","cramas_ramasamy",275,0,"ModiBharosa"
"11883",11,1944,"23-11-2016 11:40","pruthvidarshan5",275,0,"ModiBharosa"
"11884",11,1947,"23-11-2016 11:39","bhavesh2385",0,0,"bhavesh2385"
"11885",11,1951,"23-11-2016 11:39","bhavesh2385",0,0,"bhavesh2385"
"11886",11,1955,"23-11-2016 11:38","kuunnik88",275,0,"ModiBharosa"
"11887",11,1967,"23-11-2016 11:36","aparnaupadhaya",275,0,"ModiBharosa"
"11888",11,1969,"23-11-2016 11:34","sooriks",270,0,"ModiBharosa"
"11889",11,1973,"23-11-2016 11:34","rajeshjha_bjp",0,0,"rajeshjha_bjp"
"11890",11,1982,"23-11-2016 11:32","KainPradeep",270,NA,"ModiBharosa"
"11891",11,1985,"23-11-2016 11:32","MLMANDOWARA",270,NA,"ModiBharosa"
"11892",11,2008,"23-11-2016 11:28","avax83",275,0,"ModiBharosa"
"11893",11,2010,"23-11-2016 11:27","vishal_ramanuj_",275,0,"ModiBharosa"
"11894",11,2014,"23-11-2016 11:27","India272",275,NA,"ModiBharosa"
"11895",11,2015,"23-11-2016 11:26","guptadrak",270,0,"ModiBharosa"
"11896",11,2017,"23-11-2016 11:25","kiranshettyk",270,0,"ModiBharosa"
"11897",11,2019,"23-11-2016 11:25","PantG4",270,NA,"ModiBharosa"
"11898",11,2020,"23-11-2016 11:25","MukeshN94487885",270,NA,"ModiBharosa"
"11899",11,2021,"23-11-2016 11:25","thinkinghashtag",270,0,"ModiBharosa"
"11900",11,2022,"23-11-2016 11:25","JustAshees",270,NA,"ModiBharosa"
"11901",11,2023,"23-11-2016 11:24","India272",270,NA,"ModiBharosa"
"11902",11,2024,"23-11-2016 11:24","MauhakamRana",270,NA,"ModiBharosa"
"11903",11,2026,"23-11-2016 11:24","jignesh_butani",47,0,"ModiBharosa"
"11904",11,2030,"23-11-2016 11:24","cher_khan",275,0,"ModiBharosa"
"11905",11,2036,"23-11-2016 11:22","BansaNirmal",270,NA,"ModiBharosa"
"11906",11,2038,"23-11-2016 11:22","RakeshS21611298",270,NA,"ModiBharosa"
"11907",11,2041,"23-11-2016 11:21","iamindia108",270,0,"ModiBharosa"
"11908",11,2046,"23-11-2016 11:20","netaighosal",10,0,"Gitanjali_DS"
"11909",11,2058,"23-11-2016 11:18","jankibaat1",0,1,"jankibaat1"
"11910",11,2060,"23-11-2016 11:18","nshuklain",270,0,"ModiBharosa"
"11911",11,2062,"23-11-2016 11:17","RajivSarawagi",275,NA,"ModiBharosa"
"11912",11,2066,"23-11-2016 11:16","RajivSarawagi",270,NA,"ModiBharosa"
"11913",11,2084,"23-11-2016 11:12","VidyutMShah",0,NA,"VidyutMShah"
"11914",11,2086,"23-11-2016 11:12","VinnaySir",270,NA,"ModiBharosa"
"11915",11,2096,"23-11-2016 11:09","NiveshAgg",270,NA,"ModiBharosa"
"11916",11,2098,"23-11-2016 11:09","ajay97781",270,0,"ModiBharosa"
"11917",11,2100,"23-11-2016 11:08","RatanSharda55",270,NA,"ModiBharosa"
"11918",11,2131,"23-11-2016 11:00","VG2292821",275,NA,"ModiBharosa"
"11919",11,2134,"23-11-2016 11:00","kamleshrv1",270,0,"ModiBharosa"
"11920",11,2142,"23-11-2016 10:59","SinghAnkt",270,NA,"ModiBharosa"
"11921",11,2152,"23-11-2016 10:58","desikan78",270,0,"ModiBharosa"
"11922",11,2164,"23-11-2016 10:56","pslosal",275,0,"ModiBharosa"
"11923",11,2170,"23-11-2016 10:55","SixFaces1",270,NA,"ModiBharosa"
"11924",11,2185,"23-11-2016 10:50","devanghvyas",270,0,"ModiBharosa"
"11925",11,2187,"23-11-2016 10:49","dharmanish25",270,0,"ModiBharosa"
"11926",11,2189,"23-11-2016 10:49","shivakumar_rm",270,0,"ModiBharosa"
"11927",11,2193,"23-11-2016 10:49","ashishpatilraut",270,0,"ModiBharosa"
"11928",11,2199,"23-11-2016 10:48","943c39bb70b245e",270,0,"ModiBharosa"
"11929",11,2200,"23-11-2016 10:48","jankibaat1",0,1,"jankibaat1"
"11930",11,2219,"23-11-2016 10:43","943c39bb70b245e",275,0,"ModiBharosa"
"11931",11,2221,"23-11-2016 10:43","praveenbp21aug",270,0,"ModiBharosa"
"11932",11,2225,"23-11-2016 10:41","PRASHANTSOAM",270,NA,"ModiBharosa"
"11933",11,2227,"23-11-2016 10:40","caesar_on20",0,0,"caesar_on20"
"11934",11,2233,"23-11-2016 10:38","harish202us",10,0,"Gitanjali_DS"
"11935",11,2235,"23-11-2016 10:37","jsaditya",275,0,"ModiBharosa"
"11936",11,2236,"23-11-2016 10:37","rebornICA",47,NA,"ModiBharosa"
"11937",11,2245,"23-11-2016 10:34","mailsskumar",270,0,"ModiBharosa"
"11938",11,2249,"23-11-2016 10:33","jsaditya",270,0,"ModiBharosa"
"11939",11,2254,"23-11-2016 10:32","neelnabh",270,0,"ModiBharosa"
"11940",11,2256,"23-11-2016 10:31","4_everabhi",275,0,"ModiBharosa"
"11941",11,2258,"23-11-2016 10:30","NeerajSadiya",270,NA,"ModiBharosa"
"11942",11,2259,"23-11-2016 10:30","ashu_njr",120,0,"Joydas"
"11943",11,2265,"23-11-2016 10:29","mohantydelhi",10,0,"Gitanjali_DS"
"11944",11,2270,"23-11-2016 10:28","prembaweja55",270,0,"ModiBharosa"
"11945",11,2271,"23-11-2016 10:28","ashutosh_akm",270,0,"ModiBharosa"
"11946",11,2274,"23-11-2016 10:26","atlantesindia",10,0,"Gitanjali_DS"
"11947",11,2275,"23-11-2016 10:26","dhruvbhim",270,0,"ModiBharosa"
"11948",11,2278,"23-11-2016 10:25","BabluYa54983447",270,NA,"ModiBharosa"
"11949",11,2283,"23-11-2016 10:24","RANJAN999",270,NA,"ModiBharosa"
"11950",11,2284,"23-11-2016 10:23","sujitchandran",270,0,"ModiBharosa"
"11951",11,2285,"23-11-2016 10:23","viru15",275,0,"ModiBharosa"
"11952",11,2287,"23-11-2016 10:22","mgnayak5",10,0,"Gitanjali_DS"
"11953",11,2290,"23-11-2016 10:22","hariontweet",275,0,"ModiBharosa"
"11954",11,2294,"23-11-2016 10:22","ravindramenkurk",47,0,"ModiBharosa"
"11955",11,2297,"23-11-2016 10:21","RaghuramanMenon",10,NA,"Gitanjali_DS"
"11956",11,2298,"23-11-2016 10:21","dhruvbhim",123,0,"ippatel"
"11957",11,2301,"23-11-2016 10:20","34a5912609794c8",275,0,"ModiBharosa"
"11958",11,2302,"23-11-2016 10:20","meet_1229",275,0,"ModiBharosa"
"11959",11,2304,"23-11-2016 10:20","shamik014",0,0,"shamik014"
"11960",11,2305,"23-11-2016 10:20","NIIWHSA",270,NA,"ModiBharosa"
"11961",11,2308,"23-11-2016 10:19","881977Raju",270,NA,"ModiBharosa"
"11962",11,2318,"23-11-2016 10:18","tvssarma",270,0,"ModiBharosa"
"11963",11,2324,"23-11-2016 10:17","PrasadDShetty",275,NA,"ModiBharosa"
"11964",11,2325,"23-11-2016 10:17","Prasanna_Speaks",270,NA,"ModiBharosa"
"11965",11,2344,"23-11-2016 10:16","newsanti",10,0,"Gitanjali_DS"
"11966",11,2347,"23-11-2016 10:16","dushyantkagarwa",270,0,"ModiBharosa"
"11967",11,2351,"23-11-2016 10:14","VipulPa15910506",10,NA,"Gitanjali_DS"
"11968",11,2354,"23-11-2016 10:14","Rishi_130",270,NA,"ModiBharosa"
"11969",11,2359,"23-11-2016 10:13","avinash_mailme",270,0,"ModiBharosa"
"11970",11,2367,"23-11-2016 10:12","kenrawal",10,0,"Gitanjali_DS"
"11971",11,2372,"23-11-2016 10:11","with_modi",270,0,"ModiBharosa"
"11972",11,2376,"23-11-2016 10:09","pkgupta_",270,0,"ModiBharosa"
"11973",11,2383,"23-11-2016 10:08","lokesh_kote",270,0,"ModiBharosa"
"11974",11,2386,"23-11-2016 10:07","vdshry",270,0,"ModiBharosa"
"11975",11,2388,"23-11-2016 10:07","1901Anupam",270,NA,"ModiBharosa"
"11976",11,2389,"23-11-2016 10:06","VidyaranyaKs",270,NA,"ModiBharosa"
"11977",11,2394,"23-11-2016 10:05","navaneethnavami",270,0,"ModiBharosa"
"11978",11,2396,"23-11-2016 10:05","itsmeAdii1221",270,NA,"ModiBharosa"
"11979",11,2402,"23-11-2016 10:03","hrdksanghavi",270,0,"ModiBharosa"
"11980",11,2405,"23-11-2016 10:02","padamkant",270,0,"ModiBharosa"
"11981",11,2407,"23-11-2016 10:02","Captsmita",270,NA,"ModiBharosa"
"11982",11,2413,"23-11-2016 10:01","drrmittal",275,0,"ModiBharosa"
"11983",11,2418,"23-11-2016 10:00","vaishiten",270,0,"ModiBharosa"
"11984",11,2423,"23-11-2016 09:59","dineshbthakur",270,0,"ModiBharosa"
"11985",11,2425,"23-11-2016 09:59","uttamknights",270,0,"ModiBharosa"
"11986",11,2434,"23-11-2016 09:57","ibhagwa_n",270,0,"ModiBharosa"
"11987",11,2451,"23-11-2016 09:57","BJPAbhi1",10,NA,"Gitanjali_DS"
"11988",11,2482,"23-11-2016 09:56","Gitanjali_DS",10,2.95228906354567,"Gitanjali_DS"
"11989",11,2485,"23-11-2016 09:55","bigsanturi",270,0,"ModiBharosa"
"11990",11,2490,"23-11-2016 09:54","prabhusogala",270,0,"ModiBharosa"
"11991",11,2528,"23-11-2016 09:52","TriptiMalu",47,NA,"ModiBharosa"
"11992",11,2539,"23-11-2016 09:50","Nitincs10Rana",270,NA,"ModiBharosa"
"11993",11,2540,"23-11-2016 09:50","aritraroyc",270,0,"ModiBharosa"
"11994",11,2549,"23-11-2016 09:48","kirankrmadan",270,0,"ModiBharosa"
"11995",11,2574,"23-11-2016 09:46","sapnamodgil",270,0,"ModiBharosa"
