"","Cluster_no","Tweet_ID","Created","User_name","Retweet_count","Original_User"
"11630",10,11347,"16-04-2017 12:51","PawanJRai",75,"AskAnshul"
"11629",10,11344,"16-04-2017 12:54","thebagchi",75,"AskAnshul"
"11627",10,11340,"16-04-2017 12:55","anantha4500",75,"AskAnshul"
"11628",10,11341,"16-04-2017 12:55","himdevs",75,"AskAnshul"
"11626",10,11338,"16-04-2017 12:56","zeet_s",75,"AskAnshul"
"11625",10,11330,"16-04-2017 13:03","Five5starA",75,"AskAnshul"
"11624",10,11320,"16-04-2017 13:15","ShishShames",75,"AskAnshul"
"11623",10,11319,"16-04-2017 13:16","sandeep21031983",75,"AskAnshul"
"11622",10,11317,"16-04-2017 13:20","jihadilove",75,"AskAnshul"
"11621",10,11312,"16-04-2017 13:25","zasambhu",75,"AskAnshul"
"11620",10,11307,"16-04-2017 13:28","sohamgh9",75,"AskAnshul"
"11619",10,11279,"16-04-2017 13:38","golgappewala",75,"AskAnshul"
"11618",10,11232,"16-04-2017 14:03","shailendra1212",75,"AskAnshul"
"11617",10,11170,"16-04-2017 14:48","Aeykaash",75,"AskAnshul"
"11616",10,11111,"16-04-2017 15:30","rahul2277_",75,"AskAnshul"
"11615",10,11106,"16-04-2017 15:37","Vikaspandora",75,"AskAnshul"
"11614",10,10942,"16-04-2017 17:17","buntyusa1",75,"AskAnshul"
"11613",10,10926,"16-04-2017 17:24","hemang_gor",75,"AskAnshul"
"11612",10,10880,"16-04-2017 18:01","aesish",75,"AskAnshul"
"11611",10,10863,"16-04-2017 18:24","sonijeetu99",75,"AskAnshul"
"11589",10,10829,"16-04-2017 18:34","PowerNamo",75,"AskAnshul"
"11590",10,10830,"16-04-2017 18:34","vikasy552",75,"AskAnshul"
"11591",10,10831,"16-04-2017 18:34","MiiIndia",75,"AskAnshul"
"11592",10,10832,"16-04-2017 18:34","BharatVidhataa",75,"AskAnshul"
"11593",10,10833,"16-04-2017 18:34","MadhavK88",75,"AskAnshul"
"11594",10,10834,"16-04-2017 18:34","lovelyyy300",75,"AskAnshul"
"11595",10,10835,"16-04-2017 18:34","ianalyzed",75,"AskAnshul"
"11596",10,10836,"16-04-2017 18:34","HdlProud",75,"AskAnshul"
"11597",10,10837,"16-04-2017 18:34","fearless_india",75,"AskAnshul"
"11598",10,10838,"16-04-2017 18:34","best_brt",75,"AskAnshul"
"11599",10,10839,"16-04-2017 18:34","thehotbharatiya",75,"AskAnshul"
"11600",10,10840,"16-04-2017 18:34","ShubhSahu93",75,"AskAnshul"
"11601",10,10842,"16-04-2017 18:34","SbeeVest",75,"AskAnshul"
"11602",10,10843,"16-04-2017 18:34","savannahrrlatt1",75,"AskAnshul"
"11603",10,10844,"16-04-2017 18:34","namo_wins",75,"AskAnshul"
"11604",10,10845,"16-04-2017 18:34","KaSuroor",75,"AskAnshul"
"11605",10,10846,"16-04-2017 18:34","Kabirahun",75,"AskAnshul"
"11606",10,10847,"16-04-2017 18:34","modifan62",75,"AskAnshul"
"11607",10,10848,"16-04-2017 18:34","DhimAbhi",75,"AskAnshul"
"11608",10,10849,"16-04-2017 18:34","ChemElsy",75,"AskAnshul"
"11609",10,10850,"16-04-2017 18:34","DeshBha",75,"AskAnshul"
"11610",10,10851,"16-04-2017 18:34","damrubaba",75,"AskAnshul"
"11588",10,10736,"16-04-2017 20:55","ASurpurkar",75,"AskAnshul"
"11587",10,10672,"17-04-2017 01:08","tprafull",75,"AskAnshul"
"11586",10,10611,"17-04-2017 02:35","roops91",75,"AskAnshul"
"11585",10,10511,"17-04-2017 05:26","ami1623",1,"ami1623"
"11584",10,10455,"17-04-2017 07:20","brazen_dude",75,"AskAnshul"
"11583",10,10383,"17-04-2017 09:21","arindamkolay",1,"ami1623"
"11582",10,10268,"17-04-2017 12:57","kuunnik88",75,"AskAnshul"
"11581",10,10243,"17-04-2017 13:45","Viiru09",75,"AskAnshul"
"11580",10,10087,"17-04-2017 19:06","broadbandforum",0,"broadbandforum"
"11579",10,10026,"18-04-2017 00:53","priyaakulkarni2",90,"priyaakulkarni2"
"11578",10,10015,"18-04-2017 01:11","vayang_baan",90,"priyaakulkarni2"
"11577",10,10014,"18-04-2017 01:12","Ray_luxuryyacht",90,"priyaakulkarni2"
"11576",10,10005,"18-04-2017 01:26","sampadscales",90,"priyaakulkarni2"
"11575",10,10003,"18-04-2017 01:28","Rajeshwart14",90,"priyaakulkarni2"
"11574",10,10001,"18-04-2017 01:34","panditrahul108",90,"priyaakulkarni2"
"11573",10,9995,"18-04-2017 01:40","mahendraajakhar",90,"priyaakulkarni2"
"11572",10,9994,"18-04-2017 01:43","Raju_bishnoi1",90,"priyaakulkarni2"
"11571",10,9988,"18-04-2017 02:01","Modiji77",90,"priyaakulkarni2"
"11570",10,9983,"18-04-2017 02:11","kaku_punjabi",90,"priyaakulkarni2"
"11569",10,9978,"18-04-2017 02:20","DeepSethi01",90,"priyaakulkarni2"
"11568",10,9971,"18-04-2017 02:49","MODIfiedbhaarat",90,"priyaakulkarni2"
"11567",10,9968,"18-04-2017 02:58","SaundiD",90,"priyaakulkarni2"
"11566",10,9965,"18-04-2017 03:05","agrwal_akhil",90,"priyaakulkarni2"
"11565",10,9954,"18-04-2017 03:30","_vtaar",90,"priyaakulkarni2"
"11564",10,9950,"18-04-2017 03:39","rajsrvaathrav9",90,"priyaakulkarni2"
"11563",10,9946,"18-04-2017 03:56","EkVillain007",90,"priyaakulkarni2"
"11562",10,9943,"18-04-2017 03:59","Nisha_Bos",90,"priyaakulkarni2"
"11559",10,9932,"18-04-2017 04:27","InvincibleBabu",90,"priyaakulkarni2"
"11560",10,9934,"18-04-2017 04:27","rajnish15478943",90,"priyaakulkarni2"
"11561",10,9935,"18-04-2017 04:27","mayankforbjp",90,"priyaakulkarni2"
"11558",10,9926,"18-04-2017 04:34","KrishnakantEr",90,"priyaakulkarni2"
"11556",10,9923,"18-04-2017 04:39","neeta_pankaj",90,"priyaakulkarni2"
"11557",10,9924,"18-04-2017 04:39","dspunadiya",90,"priyaakulkarni2"
"11555",10,9921,"18-04-2017 04:40","kattu_ak",90,"priyaakulkarni2"
"11554",10,9919,"18-04-2017 04:49","Samurai_Shubh",90,"priyaakulkarni2"
"11552",10,9915,"18-04-2017 04:53","manijha121",90,"priyaakulkarni2"
"11553",10,9916,"18-04-2017 04:53","Santosh87013098",90,"priyaakulkarni2"
"11551",10,9914,"18-04-2017 04:54","vinayrv00",90,"priyaakulkarni2"
"11550",10,9900,"18-04-2017 05:19","bpuand",90,"priyaakulkarni2"
"11549",10,9897,"18-04-2017 05:27","prashantG1994",90,"priyaakulkarni2"
"11547",10,9887,"18-04-2017 05:41","Miss_Mastaani",90,"priyaakulkarni2"
"11548",10,9888,"18-04-2017 05:41","terikahkelunga",90,"priyaakulkarni2"
"11545",10,9883,"18-04-2017 05:50","SwamiGeetika",90,"priyaakulkarni2"
"11546",10,9884,"18-04-2017 05:50","SurajPrSingh",90,"priyaakulkarni2"
"11544",10,9882,"18-04-2017 05:55","abhinashji98",90,"priyaakulkarni2"
"11543",10,9881,"18-04-2017 05:57","mularam24081817",90,"priyaakulkarni2"
"11542",10,9880,"18-04-2017 06:05","varajiv",90,"priyaakulkarni2"
"11541",10,9873,"18-04-2017 06:17","ArunbajpaiRajan",90,"priyaakulkarni2"
"11540",10,9869,"18-04-2017 06:31","vijayup9999",90,"priyaakulkarni2"
"11539",10,9867,"18-04-2017 06:35","FcSahil",90,"priyaakulkarni2"
"11538",10,9864,"18-04-2017 06:39","rikkugoswami22",90,"priyaakulkarni2"
"11537",10,9863,"18-04-2017 06:42","NitinUploader",90,"priyaakulkarni2"
"11536",10,9844,"18-04-2017 06:59","manoj310882",90,"priyaakulkarni2"
"11535",10,9835,"18-04-2017 07:07","savitha_rao",90,"priyaakulkarni2"
"11534",10,9834,"18-04-2017 07:10","SinghAbu",90,"priyaakulkarni2"
"11533",10,9831,"18-04-2017 07:22","RaiSahabTG",90,"priyaakulkarni2"
"11532",10,9820,"18-04-2017 07:58","MaverickKhush",90,"priyaakulkarni2"
"11531",10,9814,"18-04-2017 08:34","MadeInIndiaaaa",90,"priyaakulkarni2"
"11530",10,9811,"18-04-2017 08:37","krbajithkumar",90,"priyaakulkarni2"
"11529",10,9810,"18-04-2017 08:40","dharamsahab",90,"priyaakulkarni2"
"11528",10,9806,"18-04-2017 08:43","deekshadelhi",90,"priyaakulkarni2"
"11527",10,9795,"18-04-2017 09:04","ohhmrsudeep",90,"priyaakulkarni2"
"11526",10,9791,"18-04-2017 09:13","tiwari_anil84",90,"priyaakulkarni2"
"11525",10,9787,"18-04-2017 09:26","realanujawasthi",90,"priyaakulkarni2"
"11524",10,9781,"18-04-2017 09:33","Krishna_yagyika",90,"priyaakulkarni2"
"11523",10,9779,"18-04-2017 09:35","TulikaS",90,"priyaakulkarni2"
"11522",10,9777,"18-04-2017 09:41","TheAshokSingh",90,"priyaakulkarni2"
"11521",10,9766,"18-04-2017 09:53","Nitin612maddy",90,"priyaakulkarni2"
"11520",10,9763,"18-04-2017 09:56","Chandrabhanpan5",90,"priyaakulkarni2"
"11519",10,9748,"18-04-2017 10:35","sg3169",90,"priyaakulkarni2"
"11518",10,9745,"18-04-2017 10:55","iamnotthatrahul",90,"priyaakulkarni2"
"11517",10,9740,"18-04-2017 11:07","RaoMohsin419",90,"priyaakulkarni2"
"11516",10,9739,"18-04-2017 11:11","ManmohanPandia",90,"priyaakulkarni2"
"11515",10,9718,"18-04-2017 11:56","8177sonali",90,"priyaakulkarni2"
"11514",10,9703,"18-04-2017 12:26","sumantharbi",90,"priyaakulkarni2"
"11513",10,9679,"18-04-2017 13:12","Kamallochan1982",90,"priyaakulkarni2"
"11512",10,9662,"18-04-2017 14:05","avdhoot123",90,"priyaakulkarni2"
"11511",10,9593,"18-04-2017 15:34","Starvaideek",90,"priyaakulkarni2"
"11510",10,9503,"18-04-2017 17:28","kapil9994",90,"priyaakulkarni2"
"11509",10,9498,"18-04-2017 17:45","Aditya3841",90,"priyaakulkarni2"
"11508",10,9486,"18-04-2017 18:23","ashishK73762819",90,"priyaakulkarni2"
"11507",10,9434,"18-04-2017 23:59","mini_707070",90,"priyaakulkarni2"
"11506",10,9406,"19-04-2017 01:51","iamsunil44",90,"priyaakulkarni2"
"11505",10,9398,"19-04-2017 02:20","bloggerskumar",0,"bloggerskumar"
"11504",10,9396,"19-04-2017 02:29","navjotchandrak2",90,"priyaakulkarni2"
"11503",10,9339,"19-04-2017 05:29","priyaakulkarni2",90,"priyaakulkarni2"
"11502",10,9322,"19-04-2017 06:53","nishijsj",90,"priyaakulkarni2"
"11501",10,9313,"19-04-2017 07:05","Logical_Bihari",90,"priyaakulkarni2"
"11500",10,9206,"19-04-2017 11:59","AskAnshul",85,"AskAnshul"
"11499",10,9205,"19-04-2017 12:00","ashvinn15",85,"AskAnshul"
"11498",10,9202,"19-04-2017 12:03","PRADX42",85,"AskAnshul"
"11495",10,9199,"19-04-2017 12:04","SanjayHsharma",85,"AskAnshul"
"11496",10,9200,"19-04-2017 12:04","golgappewala",85,"AskAnshul"
"11497",10,9201,"19-04-2017 12:04","rahul2277_",85,"AskAnshul"
"11492",10,9195,"19-04-2017 12:05","dhruvbhim",85,"AskAnshul"
"11493",10,9196,"19-04-2017 12:05","devxix",85,"AskAnshul"
"11494",10,9197,"19-04-2017 12:05","yogeshcapri",85,"AskAnshul"
"11491",10,9193,"19-04-2017 12:07","4BHI9",85,"AskAnshul"
"11490",10,9191,"19-04-2017 12:08","nilleo007",85,"AskAnshul"
"11489",10,9190,"19-04-2017 12:09","drtanmaysahu",85,"AskAnshul"
"11488",10,9186,"19-04-2017 12:12","GiriS1156",85,"AskAnshul"
"11487",10,9185,"19-04-2017 12:13","yogisamatvanand",85,"AskAnshul"
"11486",10,9183,"19-04-2017 12:15","MayTkt",85,"AskAnshul"
"11485",10,9179,"19-04-2017 12:17","npsshetty",85,"AskAnshul"
"11484",10,9177,"19-04-2017 12:21","himdevs",85,"AskAnshul"
"11482",10,9172,"19-04-2017 12:32","593dbc0a0b54405",85,"AskAnshul"
"11483",10,9174,"19-04-2017 12:32","mksoni281",85,"AskAnshul"
"11481",10,9171,"19-04-2017 12:33","Ishwar0410",85,"AskAnshul"
"11479",10,9169,"19-04-2017 12:38","bank_tehran",85,"AskAnshul"
"11480",10,9170,"19-04-2017 12:38","praveensara",85,"AskAnshul"
"11478",10,9168,"19-04-2017 12:40","rbr6000",85,"AskAnshul"
"11477",10,9163,"19-04-2017 12:51","hemang_gor",85,"AskAnshul"
"11476",10,9149,"19-04-2017 13:07","Ameettweets",85,"AskAnshul"
"11475",10,9148,"19-04-2017 13:09","satyenrohra",85,"AskAnshul"
"11474",10,9140,"19-04-2017 13:34","arpitsizzle",85,"AskAnshul"
"11473",10,9135,"19-04-2017 13:48","AKASHBACK",85,"AskAnshul"
"11472",10,9130,"19-04-2017 14:05","EngineerSpoiled",85,"AskAnshul"
"11471",10,9127,"19-04-2017 14:11","isakshiamattoo",85,"AskAnshul"
"11470",10,9124,"19-04-2017 14:13","itsharsh1986",85,"AskAnshul"
"11469",10,9105,"19-04-2017 14:54","nandureddy",85,"AskAnshul"
"11447",10,9078,"19-04-2017 15:08","thehotbharatiya",85,"AskAnshul"
"11448",10,9079,"19-04-2017 15:08","savannahrrlatt1",85,"AskAnshul"
"11449",10,9080,"19-04-2017 15:08","PowerNamo",85,"AskAnshul"
"11450",10,9081,"19-04-2017 15:08","ShubhSahu93",85,"AskAnshul"
"11451",10,9082,"19-04-2017 15:08","vikasy552",85,"AskAnshul"
"11452",10,9083,"19-04-2017 15:08","SbeeVest",85,"AskAnshul"
"11453",10,9084,"19-04-2017 15:08","MadhavK88",85,"AskAnshul"
"11454",10,9085,"19-04-2017 15:08","modifan62",85,"AskAnshul"
"11455",10,9086,"19-04-2017 15:08","namo_wins",85,"AskAnshul"
"11456",10,9087,"19-04-2017 15:08","KaSuroor",85,"AskAnshul"
"11457",10,9088,"19-04-2017 15:08","MiiIndia",85,"AskAnshul"
"11458",10,9089,"19-04-2017 15:08","lovelyyy300",85,"AskAnshul"
"11459",10,9090,"19-04-2017 15:08","DeshBha",85,"AskAnshul"
"11460",10,9091,"19-04-2017 15:08","ashokalions",85,"AskAnshul"
"11461",10,9092,"19-04-2017 15:08","HdlProud",85,"AskAnshul"
"11462",10,9093,"19-04-2017 15:08","Kabirahun",85,"AskAnshul"
"11463",10,9094,"19-04-2017 15:08","ianalyzed",85,"AskAnshul"
"11464",10,9095,"19-04-2017 15:08","fearless_india",85,"AskAnshul"
"11465",10,9096,"19-04-2017 15:08","DhimAbhi",85,"AskAnshul"
"11466",10,9097,"19-04-2017 15:08","damrubaba",85,"AskAnshul"
"11467",10,9098,"19-04-2017 15:08","ChemElsy",85,"AskAnshul"
"11468",10,9099,"19-04-2017 15:08","BharatVidhataa",85,"AskAnshul"
"11445",10,9075,"19-04-2017 15:09","deepak10811",85,"AskAnshul"
"11446",10,9077,"19-04-2017 15:09","akash481991",85,"AskAnshul"
"11444",10,9074,"19-04-2017 15:13","ramraj007",85,"AskAnshul"
"11442",10,9072,"19-04-2017 15:14","I_Run_E",85,"AskAnshul"
"11443",10,9073,"19-04-2017 15:14","HIMESH_SS",85,"AskAnshul"
"11441",10,9071,"19-04-2017 15:15","rahul_1690",85,"AskAnshul"
"11440",10,9069,"19-04-2017 15:17","chandu532",85,"AskAnshul"
"11439",10,9063,"19-04-2017 15:27","mysoulindia",85,"AskAnshul"
"11438",10,9052,"19-04-2017 16:15","murthy_sowjanya",85,"AskAnshul"
"11437",10,9046,"19-04-2017 16:22","TheTweetByGod",85,"AskAnshul"
"11436",10,9033,"19-04-2017 17:04","sway_hi",85,"AskAnshul"
"11435",10,9002,"19-04-2017 17:30","vrkommaraju",85,"AskAnshul"
"11434",10,8996,"19-04-2017 17:42","ShailendraAseem",85,"AskAnshul"
"11433",10,8994,"19-04-2017 17:49","leadingdayo",90,"priyaakulkarni2"
"11432",10,8973,"19-04-2017 18:55","jaiprakashshah2",90,"priyaakulkarni2"
"11431",10,8969,"19-04-2017 19:09","retweetkrengeab",85,"AskAnshul"
"11430",10,8961,"19-04-2017 19:53","ASurpurkar",85,"AskAnshul"
"11429",10,8957,"19-04-2017 20:16","Manjukorlagunde",85,"AskAnshul"
"11428",10,8953,"19-04-2017 20:28","gorishankaryad1",85,"AskAnshul"
"11427",10,8951,"19-04-2017 20:45","TrustingINDIA",85,"AskAnshul"
"11426",10,8950,"19-04-2017 20:46","sachaturvedi",85,"AskAnshul"
"11425",10,8949,"19-04-2017 20:55","Aeykaash",85,"AskAnshul"
"11424",10,8944,"19-04-2017 21:09","ntsocool1",85,"AskAnshul"
"11423",10,8878,"20-04-2017 03:51","santosh20021983",85,"AskAnshul"
"11422",10,8875,"20-04-2017 04:05","SmjSri",85,"AskAnshul"
"11421",10,8824,"20-04-2017 08:28","samir_patil",85,"AskAnshul"
"11420",10,8821,"20-04-2017 08:53","jrai56",85,"AskAnshul"
"11419",10,8264,"21-04-2017 06:22","KrishnakantEr",90,"priyaakulkarni2"
"11418",10,8187,"21-04-2017 09:36","shalinigAAP",1,"satish_char"
"11417",10,8185,"21-04-2017 09:37","ManngoMan1",1,"shalinigAAP"
"11416",10,8174,"21-04-2017 10:40","aalokwar",0,"aalokwar"
"11415",10,7992,"22-11-2016 10:58","abdeshmukh",52,"jan14anurag"
"11414",10,7866,"22-11-2016 11:18","RadRoadster",52,"jan14anurag"
"11413",10,7832,"22-11-2016 11:25","avneet987",52,"jan14anurag"
"11412",10,7791,"22-11-2016 11:36","amitj3",52,"jan14anurag"
"11411",10,7757,"22-11-2016 11:42","JaySahal",52,"jan14anurag"
"11410",10,7727,"22-11-2016 11:50","nehal_raval",52,"jan14anurag"
"11409",10,7712,"22-11-2016 11:51","rahulsahu96782",14,"GauravGogoiAsm"
"11408",10,7416,"22-11-2016 12:33","0807ankit",52,"jan14anurag"
"11407",10,7222,"22-11-2016 13:08","DKCP35",52,"jan14anurag"
"11406",10,7075,"22-11-2016 13:31","SunjayJK",52,"jan14anurag"
"11405",10,7020,"22-11-2016 13:41","abhishe26342097",52,"jan14anurag"
"11404",10,6974,"22-11-2016 13:47","VIJAYARAM39",52,"jan14anurag"
"11403",10,6953,"22-11-2016 13:50","dna",24,"dna"
"11402",10,6942,"22-11-2016 13:51","travel7soul",24,"dna"
"11401",10,6936,"22-11-2016 13:52","sree557",24,"dna"
"11398",10,6924,"22-11-2016 13:53","helal_786",24,"dna"
"11399",10,6927,"22-11-2016 13:53","SayedShakeelAh1",24,"dna"
"11400",10,6930,"22-11-2016 13:53","patrakaariz",24,"dna"
"11397",10,6910,"22-11-2016 13:56","ShivaKap",24,"dna"
"11395",10,6904,"22-11-2016 13:57","sadhanB70074697",24,"dna"
"11396",10,6905,"22-11-2016 13:57","shrihekale",52,"jan14anurag"
"11394",10,6900,"22-11-2016 13:58","MuzzammilAap",3,"MuzzammilAap"
"11393",10,6895,"22-11-2016 13:59","roy_2605",24,"dna"
"11392",10,6876,"22-11-2016 14:03","Dhrubajitsenap3",14,"GauravGogoiAsm"
"11391",10,6866,"22-11-2016 14:04","cbdaas",24,"dna"
"11389",10,6861,"22-11-2016 14:05","rsrajat365",24,"dna"
"11390",10,6862,"22-11-2016 14:05","kannan978634553",24,"dna"
"11388",10,6828,"22-11-2016 14:11","DelhiLeaks",3,"MuzzammilAap"
"11387",10,6740,"22-11-2016 14:27","cavikasdixit",2,"cavikasdixit"
"11386",10,6707,"22-11-2016 14:36","Jha__Pooja",24,"dna"
"11384",10,6690,"22-11-2016 14:38","suvigya_saxena",24,"dna"
"11385",10,6694,"22-11-2016 14:38","AnanyaRoutela",24,"dna"
"11383",10,6683,"22-11-2016 14:40","aviralmittal",3,"MuzzammilAap"
"11382",10,6641,"22-11-2016 14:46","khantastix",24,"dna"
"11380",10,6629,"22-11-2016 14:48","surekha7722",24,"dna"
"11381",10,6631,"22-11-2016 14:48","ashu3page",21,"ashu3page"
"11379",10,6623,"22-11-2016 14:49","darkdestinynme",21,"ashu3page"
"11378",10,6613,"22-11-2016 14:50","AAPVed",21,"ashu3page"
"11376",10,6594,"22-11-2016 14:53","bedigs2010",24,"dna"
"11377",10,6597,"22-11-2016 14:53","e77e77c0646445e",24,"dna"
"11375",10,6584,"22-11-2016 14:54","ankurietcs",21,"ashu3page"
"11374",10,6564,"22-11-2016 14:56","syedmohdyasir3",24,"dna"
"11373",10,6561,"22-11-2016 14:57","BoughKisor",21,"ashu3page"
"11372",10,6551,"22-11-2016 14:58","ankurietcs",24,"dna"
"11371",10,6547,"22-11-2016 14:59","SurajRai_",21,"ashu3page"
"11370",10,6538,"22-11-2016 15:00","satenderm",21,"ashu3page"
"11369",10,6485,"22-11-2016 15:08","lovely_Phaaji",21,"ashu3page"
"11368",10,6459,"22-11-2016 15:12","bk_surender1989",24,"dna"
"11367",10,6453,"22-11-2016 15:13","ManikPtk",21,"ashu3page"
"11366",10,6442,"22-11-2016 15:17","indigokores",21,"ashu3page"
"11365",10,6414,"22-11-2016 15:22","jethiankur",21,"ashu3page"
"11364",10,6410,"22-11-2016 15:23","jyotishankarjha",21,"ashu3page"
"11363",10,6370,"22-11-2016 15:30","drhsvastrakar",21,"ashu3page"
"11361",10,6316,"22-11-2016 15:41","mayuranit",11,"FrustIndian"
"11362",10,6324,"22-11-2016 15:41","FrustIndian",11,"FrustIndian"
"11359",10,6307,"22-11-2016 15:42","DhirajBorse2",11,"FrustIndian"
"11360",10,6312,"22-11-2016 15:42","MartiKhabre",21,"ashu3page"
"11358",10,6292,"22-11-2016 15:46","DeepakPoche",11,"FrustIndian"
"11357",10,6213,"22-11-2016 16:03","gujju17",11,"FrustIndian"
"11356",10,6198,"22-11-2016 16:06","SinghAbu",11,"FrustIndian"
"11354",10,6155,"22-11-2016 16:13","madkatte",11,"FrustIndian"
"11355",10,6157,"22-11-2016 16:13","Nava_Hindutva",11,"FrustIndian"
"11353",10,6148,"22-11-2016 16:14","darshanmdave",52,"jan14anurag"
"11352",10,6122,"22-11-2016 16:19","vasudevkutukam",24,"dna"
"11351",10,6120,"22-11-2016 16:20","___baddog",11,"FrustIndian"
"11350",10,6040,"22-11-2016 16:41","JayaBhatter",11,"FrustIndian"
"11349",10,6028,"22-11-2016 16:43","DURGESH65146162",11,"FrustIndian"
"11348",10,6018,"22-11-2016 16:45","skg31skg",21,"ashu3page"
"11347",10,5996,"22-11-2016 16:52","samgold21",11,"FrustIndian"
"11346",10,5956,"22-11-2016 16:59","PrashantAAP",21,"ashu3page"
"11345",10,5950,"22-11-2016 17:00","astro_rat",21,"ashu3page"
"11344",10,5916,"22-11-2016 17:09","ChauhanRPraveen",24,"dna"
"11343",10,5808,"22-11-2016 17:31","PRADEEP57405168",21,"ashu3page"
"11342",10,5365,"22-11-2016 20:23","kendentshering",0,"kendentshering"
"11341",10,5259,"22-11-2016 22:21","AapKaMuzzammil",3,"MuzzammilAap"
"11340",10,5142,"23-11-2016 00:58","amitdeshwal77",21,"ashu3page"
"11339",10,5058,"23-11-2016 01:56","gupta1587",21,"ashu3page"
"11338",10,4350,"23-11-2016 05:59","iamShivaNaidu",1,"iamShivaNaidu"
"11336",10,4340,"23-11-2016 06:00","ranganaathan",637,"gauravcsawant"
"11337",10,4341,"23-11-2016 06:00","gauravcsawant",637,"gauravcsawant"
"11326",10,4327,"23-11-2016 06:01","rajsking",637,"gauravcsawant"
"11327",10,4328,"23-11-2016 06:01","baburajvarma",637,"gauravcsawant"
"11328",10,4329,"23-11-2016 06:01","vinayjha7",637,"gauravcsawant"
"11329",10,4332,"23-11-2016 06:01","GaaAgrawal",637,"gauravcsawant"
"11330",10,4333,"23-11-2016 06:01","Lalitgolani",637,"gauravcsawant"
"11331",10,4334,"23-11-2016 06:01","sradeep_d",637,"gauravcsawant"
"11332",10,4335,"23-11-2016 06:01","Ajka_Mahabharat",637,"gauravcsawant"
"11333",10,4336,"23-11-2016 06:01","HirenKotwani",637,"gauravcsawant"
"11334",10,4338,"23-11-2016 06:01","BlackPantherUI",637,"gauravcsawant"
"11335",10,4339,"23-11-2016 06:01","s_pshah",637,"gauravcsawant"
"11322",10,4322,"23-11-2016 06:02","DurgaMenon",637,"gauravcsawant"
"11323",10,4323,"23-11-2016 06:02","Vishalkran",637,"gauravcsawant"
"11324",10,4325,"23-11-2016 06:02","tejajuloori",637,"gauravcsawant"
"11325",10,4326,"23-11-2016 06:02","rutulsuthar",637,"gauravcsawant"
"11313",10,4291,"23-11-2016 06:03","VkrmTwts",637,"gauravcsawant"
