"","Cluster_no","Tweet_ID","Created","User_name","Retweet_count","Original_User"
"13501",13,7612,"22-11-2016 12:03","gabrubhishek",954,"DrKumarVishwas"
"13502",13,7613,"22-11-2016 12:03","AAPHadapsar",954,"DrKumarVishwas"
"13498",13,7605,"22-11-2016 12:04","ramaylan",954,"DrKumarVishwas"
"13499",13,7609,"22-11-2016 12:04","GopalThakur445",954,"DrKumarVishwas"
"13500",13,7610,"22-11-2016 12:04","JandaAap",954,"DrKumarVishwas"
"13497",13,7603,"22-11-2016 12:05","Susmita_AAP",954,"DrKumarVishwas"
"13496",13,7583,"22-11-2016 12:07","nregalsuit",954,"DrKumarVishwas"
"13495",13,7552,"22-11-2016 12:13","catchpradeep1",954,"DrKumarVishwas"
"13494",13,7542,"22-11-2016 12:15","eralam1992",954,"DrKumarVishwas"
"13493",13,7533,"22-11-2016 12:17","pinkisharma4",954,"DrKumarVishwas"
"13492",13,7512,"22-11-2016 12:20","SheikhEmtiaj",954,"DrKumarVishwas"
"13490",13,7495,"22-11-2016 12:22","M_AHKhan",954,"DrKumarVishwas"
"13491",13,7499,"22-11-2016 12:22","CmaSureshPetkar",954,"DrKumarVishwas"
"13489",13,7484,"22-11-2016 12:23","Arif4AAP",954,"DrKumarVishwas"
"13488",13,7482,"22-11-2016 12:24","nanhe149",954,"DrKumarVishwas"
"13487",13,7473,"22-11-2016 12:25","jethiankur",954,"DrKumarVishwas"
"13486",13,7469,"22-11-2016 12:26","harshmaghade",954,"DrKumarVishwas"
"13485",13,7449,"22-11-2016 12:28","sukhadevsangale",954,"DrKumarVishwas"
"13483",13,7441,"22-11-2016 12:30","pankaj1577",954,"DrKumarVishwas"
"13484",13,7443,"22-11-2016 12:30","vikashkumarran1",954,"DrKumarVishwas"
"13482",13,7432,"22-11-2016 12:31","AamirSelf",954,"DrKumarVishwas"
"13481",13,7427,"22-11-2016 12:32","RichaVarshneyG",954,"DrKumarVishwas"
"13479",13,7390,"22-11-2016 12:37","singiskingmanu",954,"DrKumarVishwas"
"13480",13,7392,"22-11-2016 12:37","nitinyp",954,"DrKumarVishwas"
"13477",13,7384,"22-11-2016 12:38","chowhanpriyanka",954,"DrKumarVishwas"
"13478",13,7385,"22-11-2016 12:38","urmilarwt1",954,"DrKumarVishwas"
"13475",13,7360,"22-11-2016 12:43","1azharqureshi",954,"DrKumarVishwas"
"13476",13,7361,"22-11-2016 12:43","bankim_boss",954,"DrKumarVishwas"
"13473",13,7342,"22-11-2016 12:45","AnupSharmIndian",954,"DrKumarVishwas"
"13474",13,7345,"22-11-2016 12:45","AbhiiAwasthi",954,"DrKumarVishwas"
"13472",13,7337,"22-11-2016 12:46","proudpunjabi30",954,"DrKumarVishwas"
"13471",13,7326,"22-11-2016 12:49","ManpreetSKamboj",954,"DrKumarVishwas"
"13470",13,7320,"22-11-2016 12:50","Yasir8439",954,"DrKumarVishwas"
"13469",13,7318,"22-11-2016 12:51","UsheshRathi",954,"DrKumarVishwas"
"13467",13,7286,"22-11-2016 12:56","PrativKumar",954,"DrKumarVishwas"
"13468",13,7288,"22-11-2016 12:56","viv333",954,"DrKumarVishwas"
"13466",13,7250,"22-11-2016 13:02","amitbhar10",954,"DrKumarVishwas"
"13465",13,7232,"22-11-2016 13:06","mahantesharali",954,"DrKumarVishwas"
"13463",13,7226,"22-11-2016 13:07","VanikJoshi",954,"DrKumarVishwas"
"13464",13,7227,"22-11-2016 13:07","anilk2100",954,"DrKumarVishwas"
"13462",13,7210,"22-11-2016 13:11","AdityaAvadhoot",954,"DrKumarVishwas"
"13460",13,7192,"22-11-2016 13:15","MazharYaqueen",954,"DrKumarVishwas"
"13461",13,7193,"22-11-2016 13:15","arundutta2008",954,"DrKumarVishwas"
"13459",13,7184,"22-11-2016 13:16","Anshi2017",954,"DrKumarVishwas"
"13458",13,7180,"22-11-2016 13:17","SunjayJK",954,"DrKumarVishwas"
"13456",13,7170,"22-11-2016 13:18","RAHULKANDWAR",0,"RAHULKANDWAR"
"13457",13,7171,"22-11-2016 13:18","RAHULKANDWAR",954,"DrKumarVishwas"
"13455",13,7155,"22-11-2016 13:20","muntaziraapka",954,"DrKumarVishwas"
"13453",13,7149,"22-11-2016 13:21","nagkedi",954,"DrKumarVishwas"
"13454",13,7151,"22-11-2016 13:21","ndb143",954,"DrKumarVishwas"
"13452",13,7126,"22-11-2016 13:24","AbhishekrajOjha",954,"DrKumarVishwas"
"13451",13,7120,"22-11-2016 13:25","aapakhi",954,"DrKumarVishwas"
"13450",13,7084,"22-11-2016 13:29","sandeep23944318",954,"DrKumarVishwas"
"13448",13,7073,"22-11-2016 13:31","Mdfaisaliqbal",954,"DrKumarVishwas"
"13449",13,7076,"22-11-2016 13:31","sameer849",954,"DrKumarVishwas"
"13447",13,7055,"22-11-2016 13:33","kumarvarun22",954,"DrKumarVishwas"
"13446",13,7049,"22-11-2016 13:34","Mohitks519",954,"DrKumarVishwas"
"13445",13,7044,"22-11-2016 13:36","efaizi",954,"DrKumarVishwas"
"13444",13,7022,"22-11-2016 13:40","Arshad_Rayeen90",954,"DrKumarVishwas"
"13442",13,7003,"22-11-2016 13:43","rakesh_mundtod",954,"DrKumarVishwas"
"13443",13,7012,"22-11-2016 13:43","tanu_bhardwaj89",954,"DrKumarVishwas"
"13441",13,6992,"22-11-2016 13:44","naveenbebra",954,"DrKumarVishwas"
"13440",13,6990,"22-11-2016 13:45","VijayGu09638474",954,"DrKumarVishwas"
"13438",13,6981,"22-11-2016 13:46","sunilkr0022",954,"DrKumarVishwas"
"13439",13,6983,"22-11-2016 13:46","AYWModelTown",954,"DrKumarVishwas"
"13437",13,6965,"22-11-2016 13:49","sarabjitsingh61",954,"DrKumarVishwas"
"13436",13,6958,"22-11-2016 13:50","sivamanc",954,"DrKumarVishwas"
"13434",13,6943,"22-11-2016 13:51","jayeshmahajan",954,"DrKumarVishwas"
"13435",13,6948,"22-11-2016 13:51","desai_rsd",954,"DrKumarVishwas"
"13430",13,6911,"22-11-2016 13:56","dineshattresh",954,"DrKumarVishwas"
"13431",13,6912,"22-11-2016 13:56","NiteshRathor10",954,"DrKumarVishwas"
"13432",13,6913,"22-11-2016 13:56","RajeshHelp36524",954,"DrKumarVishwas"
"13433",13,6914,"22-11-2016 13:56","qz_singh",954,"DrKumarVishwas"
"13429",13,6899,"22-11-2016 13:58","Sanjaysinghtak1",954,"DrKumarVishwas"
"13426",13,6886,"22-11-2016 14:00","sonipatel02",954,"DrKumarVishwas"
"13427",13,6888,"22-11-2016 14:00","gulati2016",954,"DrKumarVishwas"
"13428",13,6891,"22-11-2016 14:00","atulnewmumbai",954,"DrKumarVishwas"
"13425",13,6883,"22-11-2016 14:01","Usmavt",954,"DrKumarVishwas"
"13424",13,6880,"22-11-2016 14:02","Addicted_Abhi",954,"DrKumarVishwas"
"13422",13,6874,"22-11-2016 14:03","AAPMember",0,"AAPMember"
"13423",13,6877,"22-11-2016 14:03","AAPMember",954,"DrKumarVishwas"
"13420",13,6855,"22-11-2016 14:06","BharatParivrtan",954,"DrKumarVishwas"
"13421",13,6857,"22-11-2016 14:06","shobhapande",954,"DrKumarVishwas"
"13419",13,6850,"22-11-2016 14:07","kachadhari",954,"DrKumarVishwas"
"13418",13,6838,"22-11-2016 14:09","logical_aadmi",954,"DrKumarVishwas"
"13416",13,6826,"22-11-2016 14:11","kumar_mukesh162",954,"DrKumarVishwas"
"13417",13,6831,"22-11-2016 14:11","AkhlaqueAzmi",954,"DrKumarVishwas"
"13415",13,6818,"22-11-2016 14:13","rox55g",954,"DrKumarVishwas"
"13414",13,6796,"22-11-2016 14:16","visilante10",954,"DrKumarVishwas"
"13413",13,6787,"22-11-2016 14:18","AapBabbu",954,"DrKumarVishwas"
"13412",13,6776,"22-11-2016 14:21","Yashu_speaks",954,"DrKumarVishwas"
"13410",13,6772,"22-11-2016 14:22","akil79",954,"DrKumarVishwas"
"13411",13,6774,"22-11-2016 14:22","pankajdixit2611",954,"DrKumarVishwas"
"13409",13,6749,"22-11-2016 14:26","anil_lohani",954,"DrKumarVishwas"
"13407",13,6714,"22-11-2016 14:33","VinodKumarBaja4",954,"DrKumarVishwas"
"13408",13,6717,"22-11-2016 14:33","suvigya_saxena",954,"DrKumarVishwas"
"13406",13,6662,"22-11-2016 14:43","shafiursaif",954,"DrKumarVishwas"
"13404",13,6609,"22-11-2016 14:51","Joel8Pereira",954,"DrKumarVishwas"
"13405",13,6612,"22-11-2016 14:51","AAPGoa",954,"DrKumarVishwas"
"13402",13,6572,"22-11-2016 14:55","KjdSingh",954,"DrKumarVishwas"
"13403",13,6574,"22-11-2016 14:55","sudhans49891901",954,"DrKumarVishwas"
"13401",13,6537,"22-11-2016 15:01","BoughKisor",954,"DrKumarVishwas"
"13400",13,6523,"22-11-2016 15:02","dalit_awaaz_hun",954,"DrKumarVishwas"
"13399",13,6486,"22-11-2016 15:08","ProudIndian66",954,"DrKumarVishwas"
"13397",13,6475,"22-11-2016 15:09","VabsAgr",954,"DrKumarVishwas"
"13398",13,6476,"22-11-2016 15:09","Super_sshiv",954,"DrKumarVishwas"
"13396",13,6470,"22-11-2016 15:10","always_vishal",954,"DrKumarVishwas"
"13394",13,6458,"22-11-2016 15:12","shamshiasfar",954,"DrKumarVishwas"
"13395",13,6463,"22-11-2016 15:12","JoomlenderModi",954,"DrKumarVishwas"
"13393",13,6455,"22-11-2016 15:13","imbansalabhishe",954,"DrKumarVishwas"
"13392",13,6425,"22-11-2016 15:19","Neelu64774991",954,"DrKumarVishwas"
"13391",13,6416,"22-11-2016 15:22","bhardwaj4020",954,"DrKumarVishwas"
"13390",13,6393,"22-11-2016 15:26","prakashkaraj",954,"DrKumarVishwas"
"13389",13,6386,"22-11-2016 15:27","ajayy1973",954,"DrKumarVishwas"
"13388",13,6385,"22-11-2016 15:28","vgshelar",954,"DrKumarVishwas"
"13387",13,6366,"22-11-2016 15:31","techie_smart",954,"DrKumarVishwas"
"13385",13,6342,"22-11-2016 15:35","Satyarth_P",954,"DrKumarVishwas"
"13386",13,6348,"22-11-2016 15:35","psinghmis",954,"DrKumarVishwas"
"13384",13,6339,"22-11-2016 15:37","umeshthemaster",954,"DrKumarVishwas"
"13383",13,6333,"22-11-2016 15:38","prashantky143",954,"DrKumarVishwas"
"13381",13,6309,"22-11-2016 15:42","SantoshGGupta",954,"DrKumarVishwas"
"13382",13,6314,"22-11-2016 15:42","KalairLakhvir",954,"DrKumarVishwas"
"13380",13,6303,"22-11-2016 15:43","munnnabai",954,"DrKumarVishwas"
"13378",13,6300,"22-11-2016 15:44","manindar100yaho",954,"DrKumarVishwas"
"13379",13,6301,"22-11-2016 15:44","ekalavya07",954,"DrKumarVishwas"
"13377",13,6295,"22-11-2016 15:45","MAKARYAN786",954,"DrKumarVishwas"
"13376",13,6286,"22-11-2016 15:47","MdSajidTweets",954,"DrKumarVishwas"
"13373",13,6274,"22-11-2016 15:49","somnath_3331",954,"DrKumarVishwas"
"13374",13,6277,"22-11-2016 15:49","MushkoorKhan",954,"DrKumarVishwas"
"13375",13,6278,"22-11-2016 15:49","kautilyya",954,"DrKumarVishwas"
"13371",13,6258,"22-11-2016 15:53","thairaladka",954,"DrKumarVishwas"
"13372",13,6263,"22-11-2016 15:53","SLB_KR",954,"DrKumarVishwas"
"13370",13,6245,"22-11-2016 15:56","indigokores",954,"DrKumarVishwas"
"13369",13,6236,"22-11-2016 15:58","SrinathNair_",954,"DrKumarVishwas"
"13368",13,6195,"22-11-2016 16:07","ashishsahu84830",954,"DrKumarVishwas"
"13367",13,6156,"22-11-2016 16:13","syadav2010",954,"DrKumarVishwas"
"13366",13,6152,"22-11-2016 16:14","NeeruAwasthi",954,"DrKumarVishwas"
"13365",13,6138,"22-11-2016 16:16","sanjayadav20",954,"DrKumarVishwas"
"13364",13,6132,"22-11-2016 16:17","Inderpalmaan",954,"DrKumarVishwas"
"13363",13,6105,"22-11-2016 16:24","miteshsharma06",954,"DrKumarVishwas"
"13362",13,6097,"22-11-2016 16:26","aapsolute",954,"DrKumarVishwas"
"13361",13,6093,"22-11-2016 16:27","RamPD78",954,"DrKumarVishwas"
"13360",13,6060,"22-11-2016 16:35","imranraza22",954,"DrKumarVishwas"
"13359",13,6027,"22-11-2016 16:43","LataPatil5",954,"DrKumarVishwas"
"13358",13,5998,"22-11-2016 16:52","pravinthoratk1",954,"DrKumarVishwas"
"13356",13,5970,"22-11-2016 16:55","naveenchauhan6",954,"DrKumarVishwas"
"13357",13,5976,"22-11-2016 16:55","guptasanjay63",954,"DrKumarVishwas"
"13355",13,5955,"22-11-2016 16:59","aapkadonation",954,"DrKumarVishwas"
"13354",13,5944,"22-11-2016 17:02","SanjeevMohan12",954,"DrKumarVishwas"
"13353",13,5942,"22-11-2016 17:03","TheYogendra_",954,"DrKumarVishwas"
"13352",13,5935,"22-11-2016 17:05","aap_parvinder",954,"DrKumarVishwas"
"13350",13,5931,"22-11-2016 17:06","vikaspapreja",954,"DrKumarVishwas"
"13351",13,5932,"22-11-2016 17:06","LalitCh1989",954,"DrKumarVishwas"
"13347",13,5919,"22-11-2016 17:08","Oldheart0210",954,"DrKumarVishwas"
"13348",13,5921,"22-11-2016 17:08","ALOKdelhi6",954,"DrKumarVishwas"
"13349",13,5922,"22-11-2016 17:08","rollingravi",954,"DrKumarVishwas"
"13346",13,5891,"22-11-2016 17:14","jigarnada12320",954,"DrKumarVishwas"
"13345",13,5885,"22-11-2016 17:15","AnandKu53192961",954,"DrKumarVishwas"
"13343",13,5871,"22-11-2016 17:18","imsp495",954,"DrKumarVishwas"
"13344",13,5873,"22-11-2016 17:18","Panditj83889845",954,"DrKumarVishwas"
"13342",13,5852,"22-11-2016 17:21","MEHBOOBHJAKATI",954,"DrKumarVishwas"
"13341",13,5834,"22-11-2016 17:25","Abhishe05987418",954,"DrKumarVishwas"
"13340",13,5792,"22-11-2016 17:36","FarooqiRahil",954,"DrKumarVishwas"
"13339",13,5791,"22-11-2016 17:37","KESDEEP",954,"DrKumarVishwas"
"13338",13,5754,"22-11-2016 17:49","ChoudhuryAkmal",954,"DrKumarVishwas"
"13337",13,5749,"22-11-2016 17:50","Rajashekharrbr",954,"DrKumarVishwas"
"13336",13,5745,"22-11-2016 17:51","sadaf_j",954,"DrKumarVishwas"
"13334",13,5710,"22-11-2016 17:57","rajatj7",954,"DrKumarVishwas"
"13335",13,5712,"22-11-2016 17:57","UrsAravinda",954,"DrKumarVishwas"
"13333",13,5692,"22-11-2016 18:00","bijalwan_devi",954,"DrKumarVishwas"
"13332",13,5673,"22-11-2016 18:04","spbsm",954,"DrKumarVishwas"
"13331",13,5663,"22-11-2016 18:06","ak134008",954,"DrKumarVishwas"
"13330",13,5654,"22-11-2016 18:09","ayushnigamsworl",954,"DrKumarVishwas"
"13329",13,5623,"22-11-2016 18:15","jaspree40225358",954,"DrKumarVishwas"
"13328",13,5618,"22-11-2016 18:16","JusticeNIndia",954,"DrKumarVishwas"
"13327",13,5607,"22-11-2016 18:18","Amitward148",954,"DrKumarVishwas"
"13326",13,5550,"22-11-2016 18:33","DNDReporter",954,"DrKumarVishwas"
"13325",13,5547,"22-11-2016 18:35","AshishA21953185",954,"DrKumarVishwas"
"13324",13,5542,"22-11-2016 18:39","HudaQuamar",954,"DrKumarVishwas"
"13323",13,5535,"22-11-2016 18:42","satishgovindwar",954,"DrKumarVishwas"
"13322",13,5529,"22-11-2016 18:45","ceekayv",954,"DrKumarVishwas"
"13321",13,5516,"22-11-2016 18:47","Rahulya16959357",954,"DrKumarVishwas"
"13320",13,5501,"22-11-2016 18:53","impthk",954,"DrKumarVishwas"
"13319",13,5478,"22-11-2016 19:06","twilightfairy",954,"DrKumarVishwas"
"13318",13,5442,"22-11-2016 19:26","susheelkalra",954,"DrKumarVishwas"
"13317",13,5439,"22-11-2016 19:28","mdjafarkhan",954,"DrKumarVishwas"
"13316",13,5435,"22-11-2016 19:30","patilashish687",954,"DrKumarVishwas"
"13315",13,5432,"22-11-2016 19:33","subhashraj364",954,"DrKumarVishwas"
"13314",13,5428,"22-11-2016 19:34","MdShuaib7",954,"DrKumarVishwas"
"13313",13,5422,"22-11-2016 19:40","JayTaksande",954,"DrKumarVishwas"
"13312",13,5421,"22-11-2016 19:41","radhika0111",954,"DrKumarVishwas"
"13311",13,5401,"22-11-2016 19:55","sunny4AAP",954,"DrKumarVishwas"
"13310",13,5385,"22-11-2016 20:05","salmanashraf117",954,"DrKumarVishwas"
"13309",13,5382,"22-11-2016 20:07","monsoonbrishti",954,"DrKumarVishwas"
"13308",13,5363,"22-11-2016 20:23","ProudAapian1",954,"DrKumarVishwas"
"13307",13,5336,"22-11-2016 20:41","AapDiwana",954,"DrKumarVishwas"
"13306",13,5314,"22-11-2016 21:07","Shakkrpara",954,"DrKumarVishwas"
"13305",13,5306,"22-11-2016 21:13","KhajuriyaMukesh",954,"DrKumarVishwas"
"13304",13,5301,"22-11-2016 21:25","Iqbal64856299",954,"DrKumarVishwas"
"13303",13,5277,"22-11-2016 22:03","AkShooter5",954,"DrKumarVishwas"
"13302",13,5276,"22-11-2016 22:04","Krn_sethi",954,"DrKumarVishwas"
"13301",13,5273,"22-11-2016 22:06","samkma",954,"DrKumarVishwas"
"13300",13,5255,"22-11-2016 22:28","ShiwamYadav",954,"DrKumarVishwas"
"13299",13,5239,"22-11-2016 23:04","dhaliwalson",954,"DrKumarVishwas"
"13298",13,5235,"22-11-2016 23:21","jangrahyr",954,"DrKumarVishwas"
"13297",13,5234,"22-11-2016 23:25","rashi_narsha",954,"DrKumarVishwas"
"13296",13,5225,"22-11-2016 23:38","sehiashok",954,"DrKumarVishwas"
"13295",13,5217,"22-11-2016 23:57","rammitsharma",954,"DrKumarVishwas"
"13294",13,5215,"22-11-2016 23:59","AviJai143",954,"DrKumarVishwas"
"13293",13,5213,"23-11-2016 00:03","Ghunawatakshay1",954,"DrKumarVishwas"
"13292",13,5184,"23-11-2016 00:40","RajatGuptaTweet",954,"DrKumarVishwas"
"13291",13,5157,"23-11-2016 00:48","AapKiAawaaz",954,"DrKumarVishwas"
"13290",13,5153,"23-11-2016 00:49","balkararn1",954,"DrKumarVishwas"
"13289",13,5147,"23-11-2016 00:56","azaharg",954,"DrKumarVishwas"
"13288",13,5137,"23-11-2016 01:01","mynk",954,"DrKumarVishwas"
"13287",13,5131,"23-11-2016 01:08","Rmalik73",954,"DrKumarVishwas"
"13286",13,5127,"23-11-2016 01:09","bubbliabha",954,"DrKumarVishwas"
"13285",13,5123,"23-11-2016 01:12","deepak5987",954,"DrKumarVishwas"
"13284",13,5117,"23-11-2016 01:19","Ashish60324466",954,"DrKumarVishwas"
"13283",13,5113,"23-11-2016 01:20","ARRAHMA61722320",954,"DrKumarVishwas"
"13282",13,5112,"23-11-2016 01:23","parwez1",954,"DrKumarVishwas"
"13281",13,5106,"23-11-2016 01:27","seemadwivedi5",954,"DrKumarVishwas"
"13280",13,5078,"23-11-2016 01:46","physiomanjeet",954,"DrKumarVishwas"
"13279",13,5066,"23-11-2016 01:53","saini28",954,"DrKumarVishwas"
"13278",13,5061,"23-11-2016 01:56","Rohitrb1983",954,"DrKumarVishwas"
"13277",13,5048,"23-11-2016 01:59","luckmankhan39",954,"DrKumarVishwas"
"13276",13,4993,"23-11-2016 02:37","pankaj_03",954,"DrKumarVishwas"
"13275",13,4978,"23-11-2016 02:46","itsadityaranjan",954,"DrKumarVishwas"
"13274",13,4977,"23-11-2016 02:47","PkGzb",954,"DrKumarVishwas"
"13273",13,4970,"23-11-2016 02:48","SuranjitKosta",954,"DrKumarVishwas"
"13272",13,4962,"23-11-2016 02:51","LALSM",954,"DrKumarVishwas"
"13271",13,4956,"23-11-2016 02:54","abhichauhan1984",954,"DrKumarVishwas"
"13270",13,4934,"23-11-2016 03:03","kingkeshav",954,"DrKumarVishwas"
"13269",13,4903,"23-11-2016 03:15","kaurrjit",954,"DrKumarVishwas"
"13268",13,4902,"23-11-2016 03:16","ananuj40",954,"DrKumarVishwas"
"13267",13,4868,"23-11-2016 03:23","AshishDixitKanu",954,"DrKumarVishwas"
"13266",13,4866,"23-11-2016 03:24","bkrathee",954,"DrKumarVishwas"
"13265",13,4847,"23-11-2016 03:29","CM92Q",954,"DrKumarVishwas"
"13264",13,4843,"23-11-2016 03:30","NitinTongrao",954,"DrKumarVishwas"
"13263",13,4828,"23-11-2016 03:34","sanyogita_P",954,"DrKumarVishwas"
"13262",13,4800,"23-11-2016 03:45","jakhar_ishwar",954,"DrKumarVishwas"
"13261",13,4794,"23-11-2016 03:46","Mdsaif11Saif",954,"DrKumarVishwas"
"13260",13,4753,"23-11-2016 04:03","ashutoshpanday1",954,"DrKumarVishwas"
"13259",13,4750,"23-11-2016 04:04","abhijitmahato8",954,"DrKumarVishwas"
"13258",13,4737,"23-11-2016 04:10","Mohamma08829459",954,"DrKumarVishwas"
"13257",13,4736,"23-11-2016 04:11","amanpreet_uppal",954,"DrKumarVishwas"
"13256",13,4718,"23-11-2016 04:18","Puspendrarajpu2",954,"DrKumarVishwas"
"13255",13,4662,"23-11-2016 04:36","KumarRavi5891",954,"DrKumarVishwas"
"13254",13,4653,"23-11-2016 04:38","AcAmitd",954,"DrKumarVishwas"
"13253",13,4648,"23-11-2016 04:39","ZahidRangrez",954,"DrKumarVishwas"
"13252",13,4633,"23-11-2016 04:41","sheroobhai",954,"DrKumarVishwas"
"13251",13,4613,"23-11-2016 04:46","mdtabishnasim",954,"DrKumarVishwas"
"13250",13,4533,"23-11-2016 05:11","vidyadharana",954,"DrKumarVishwas"
"13249",13,4496,"23-11-2016 05:17","jnpsalman",954,"DrKumarVishwas"
"13248",13,4482,"23-11-2016 05:23","swapnilsharma09",954,"DrKumarVishwas"
"13247",13,4477,"23-11-2016 05:25","jainpankaj091",954,"DrKumarVishwas"
"13246",13,4438,"23-11-2016 05:34","krvinayrana",954,"DrKumarVishwas"
"13245",13,4417,"23-11-2016 05:40","yaqub_salman",954,"DrKumarVishwas"
"13244",13,4416,"23-11-2016 05:41","SunderPrasad",954,"DrKumarVishwas"
"13243",13,4386,"23-11-2016 05:48","imManoj_kumar",954,"DrKumarVishwas"
"13242",13,4362,"23-11-2016 05:56","AzaddPanchi",954,"DrKumarVishwas"
"13241",13,4349,"23-11-2016 05:59","pramodT85038135",954,"DrKumarVishwas"
"13240",13,4270,"23-11-2016 06:05","dilip_boghani",954,"DrKumarVishwas"
"13239",13,4243,"23-11-2016 06:07","imnotatard",954,"DrKumarVishwas"
"13238",13,4187,"23-11-2016 06:12","sandeep37095981",954,"DrKumarVishwas"
