"","Cluster_no","Tweet_ID","Created","User_name","Retweet_count","Original_User"
"14865",15,14503,"12-04-2017 08:00","InnoartTech",0,"InnoartTech"
"14864",15,14433,"12-04-2017 09:36","hrIsletInfotech",6,"TCS"
"14863",15,14425,"12-04-2017 09:51","KedarnathP",6,"TCS"
"14862",15,14415,"12-04-2017 10:20","Kahaanify",0,"Kahaanify"
"14861",15,14393,"12-04-2017 11:19","M0L0NL4BE",0,"M0L0NL4BE"
"14860",15,14391,"12-04-2017 11:20","tutor2uGeoff",4,"tutor2uGeoff"
"14859",15,14383,"12-04-2017 11:28","AsiaSociety",1,"AsiaSociety"
"14858",15,14381,"12-04-2017 11:38","yeonancyb",1,"AsiaSociety"
"14857",15,14378,"12-04-2017 11:40","dnjbehan",4,"tutor2uGeoff"
"14856",15,14377,"12-04-2017 11:45","JColledgeWGSB",4,"tutor2uGeoff"
"14855",15,14374,"12-04-2017 11:55","shankarredd",0,"shankarredd"
"14854",15,14359,"12-04-2017 12:25","GreatGameIndia",6,"GreatGameIndia"
"14853",15,14358,"12-04-2017 12:27","satoshiPL",6,"GreatGameIndia"
"14852",15,14357,"12-04-2017 12:30","LenteCurrite",6,"GreatGameIndia"
"14851",15,14343,"12-04-2017 13:02","arvakagzionly",306,"AksharPathak"
"14850",15,14342,"12-04-2017 13:06","KennethFalke",64,"JavierBlas2"
"14849",15,14332,"12-04-2017 13:20","SM_RETIRERICH",0,"SM_RETIRERICH"
"14848",15,14288,"12-04-2017 14:06","wan_econ",4,"tutor2uGeoff"
"14847",15,14260,"12-04-2017 15:09","JBarnhartICMA",0,"JBarnhartICMA"
"14846",15,14257,"12-04-2017 15:11","NetCatNews",0,"NetCatNews"
"14845",15,14256,"12-04-2017 15:12","payments_source",2,"payments_source"
"14844",15,14255,"12-04-2017 15:13","NetCatNews",0,"NetCatNews"
"14843",15,14254,"12-04-2017 15:14","NetCatNews",0,"NetCatNews"
"14842",15,14251,"12-04-2017 15:16","The_Digital_COO",2,"payments_source"
"14840",15,14245,"12-04-2017 15:24","NarcoTole",2,"payments_source"
"14841",15,14246,"12-04-2017 15:24","BeaLeydier",2,"BeaLeydier"
"14838",15,14227,"12-04-2017 16:02","basicincome",2,"rBasicIncome"
"14839",15,14229,"12-04-2017 16:02","rBasicIncome",2,"rBasicIncome"
"14837",15,14143,"12-04-2017 16:51","guindiaink",2,"BeaLeydier"
"14836",15,14101,"12-04-2017 18:26","LyonetteHelen",4,"tutor2uGeoff"
"14835",15,14077,"12-04-2017 19:13","GreatGameIndia",3,"GreatGameIndia"
"14834",15,14075,"12-04-2017 19:17","satoshiPL",3,"GreatGameIndia"
"14833",15,14065,"12-04-2017 20:26","360Steel",0,"360Steel"
"14832",15,14060,"12-04-2017 21:13","ronit9q",6,"GreatGameIndia"
"14831",15,14056,"12-04-2017 22:00","OilAndGasPeople",0,"OilAndGasPeople"
"14830",15,14053,"12-04-2017 22:20","ZAIN_RAJ",0,"whartonknows"
"14829",15,14051,"12-04-2017 22:24","Aravind8",6,"GreatGameIndia"
"14828",15,14047,"12-04-2017 23:11","cardlessnews",0,"cardlessnews"
"14827",15,14044,"12-04-2017 23:25","pupulationblast",0,"pupulationblast"
"14826",15,14043,"12-04-2017 23:32","nfcbanking",0,"nfcbanking"
"14824",15,14034,"13-04-2017 00:52","bitcoinagile",3,"bitcoinagile"
"14825",15,14035,"13-04-2017 00:52","bijonmehta",2,"bijonmehta"
"14822",15,14032,"13-04-2017 00:53","TechNowOrNever",2,"bijonmehta"
"14823",15,14033,"13-04-2017 00:53","TechNowOrNever",3,"bitcoinagile"
"14820",15,14029,"13-04-2017 00:55","OttLegalRebels",2,"bijonmehta"
"14821",15,14030,"13-04-2017 00:55","OttLegalRebels",3,"bitcoinagile"
"14819",15,14028,"13-04-2017 00:57","alt_bit_coins",0,"alt_bit_coins"
"14818",15,14025,"13-04-2017 01:27","gknmission",0,"gknmission"
"14817",15,14023,"13-04-2017 01:33","etching_it",3,"bitcoinagile"
"14816",15,14022,"13-04-2017 01:40","yalbon781",0,"yalbon781"
"14815",15,14017,"13-04-2017 02:13","mituamin",0,"mituamin"
"14814",15,14013,"13-04-2017 02:25","Pankaj17299614",0,"Pankaj17299614"
"14813",15,14006,"13-04-2017 02:52","goggabachchan",0,"goggabachchan"
"14812",15,14004,"13-04-2017 03:00","analyseasia",1,"analyseasia"
"14811",15,14002,"13-04-2017 03:05","navkendar_IDC",1,"analyseasia"
"14810",15,13991,"13-04-2017 03:30","Smaulgld",0,"Smaulgld"
"14809",15,13872,"13-04-2017 05:16","BQInvstTraining",0,"BQInvstTraining"
"14808",15,13853,"13-04-2017 05:52","techynotions",0,"techynotions"
"14807",15,13806,"13-04-2017 06:59","kailashkgadhvi",0,"kailashkgadhvi"
"14806",15,13755,"13-04-2017 09:09","KudoPay",0,"KudoPay"
"14805",15,13706,"13-04-2017 10:47","PeasantParty",0,"PeasantParty"
"14804",15,13693,"13-04-2017 11:21","tomiahonen",0,"tomiahonen"
"14803",15,13692,"13-04-2017 11:27","360Steel",0,"360Steel"
"14802",15,13672,"13-04-2017 12:32","ola_supports",0,"ola_supports"
"14801",15,13640,"13-04-2017 13:23","GreatGameIndia",3,"GreatGameIndia"
"14800",15,13638,"13-04-2017 13:26","satoshiPL",3,"GreatGameIndia"
"14799",15,13620,"13-04-2017 14:02","amishra77",14,"amishra77"
"14798",15,13616,"13-04-2017 14:08","missartola",14,"amishra77"
"14797",15,13615,"13-04-2017 14:09","AkhaiP",14,"amishra77"
"14796",15,13614,"13-04-2017 14:12","aditya5bahl",14,"amishra77"
"14794",15,13608,"13-04-2017 14:15","rajeshdipti",14,"amishra77"
"14795",15,13610,"13-04-2017 14:15","Compassion111",14,"amishra77"
"14793",15,13605,"13-04-2017 14:18","bhuwanchand",14,"amishra77"
"14792",15,13604,"13-04-2017 14:19","akv1179",14,"amishra77"
"14791",15,13603,"13-04-2017 14:21","catchmejit",14,"amishra77"
"14790",15,13600,"13-04-2017 14:29","upratap09",14,"amishra77"
"14788",15,13597,"13-04-2017 14:37","MaximusDecimas",3,"GreatGameIndia"
"14789",15,13598,"13-04-2017 14:37","MaximusDecimas",6,"GreatGameIndia"
"14787",15,13596,"13-04-2017 14:39","hcburnwal",0,"hcburnwal"
"14786",15,13586,"13-04-2017 14:54","turvytopsy",0,"turvytopsy"
"14785",15,13585,"13-04-2017 14:57","deadmilkman",0,"deadmilkman"
"14783",15,13583,"13-04-2017 15:01","dinapomeranz",5,"JPAL_Global"
"14784",15,13584,"13-04-2017 15:01","JPAL_Global",5,"JPAL_Global"
"14782",15,13582,"13-04-2017 15:02","realucstweet",0,"realucstweet"
"14781",15,13581,"13-04-2017 15:05","vinnyarmentano",5,"JPAL_Global"
"14778",15,13578,"13-04-2017 15:07","Takeda_Shingen1",0,"Takeda_Shingen1"
"14779",15,13579,"13-04-2017 15:07","David_S_Ying",0,"David_S_Ying"
"14780",15,13580,"13-04-2017 15:07","nixxin",3,"nixxin"
"14777",15,13577,"13-04-2017 15:08","ForTraders",0,"ForTraders"
"14775",15,13571,"13-04-2017 15:12","AndyatCorus",0,"AndyatCorus"
"14776",15,13572,"13-04-2017 15:12","networkreading",0,"networkreading"
"14774",15,13569,"13-04-2017 15:14","MilanV",22,"MilanV"
"14773",15,13566,"13-04-2017 15:23","EvanFeigenbaum",22,"MilanV"
"14772",15,13562,"13-04-2017 15:33","itshappydays",0,"itshappydays"
"14771",15,13561,"13-04-2017 15:36","sha",3,"nixxin"
"14770",15,13557,"13-04-2017 15:39","CitadelNY",0,"CitadelNY"
"14769",15,13550,"13-04-2017 15:48","CiscoBlogs",1,"CiscoBlogs"
"14768",15,13548,"13-04-2017 15:50","KeeslerWelch",5,"JPAL_Global"
"14766",15,13535,"13-04-2017 16:00","Aldk86",22,"MilanV"
"14767",15,13540,"13-04-2017 16:00","RichardRossow",22,"MilanV"
"14765",15,13534,"13-04-2017 16:01","LariaLGenViller",1,"CiscoBlogs"
"14764",15,13529,"13-04-2017 16:12","rvasisht",14,"amishra77"
"14763",15,13528,"13-04-2017 16:13","deshvenkatesh",22,"MilanV"
"14762",15,13511,"13-04-2017 16:44","SidharthaTOI",22,"MilanV"
"14761",15,13500,"13-04-2017 16:56","drvds59",4,"trickydonor"
"14760",15,13497,"13-04-2017 17:03","nationofmyrules",0,"nationofmyrules"
"14759",15,13493,"13-04-2017 17:08","vikramadhiman",0,"vikramadhiman"
"14758",15,13492,"13-04-2017 17:09","chandri1940",14,"amishra77"
"14757",15,13486,"13-04-2017 17:18","nafeajames",3,"nixxin"
"14756",15,13480,"13-04-2017 17:27","myePaisa",1,"myePaisa"
"14755",15,13479,"13-04-2017 17:29","DavidKeo",22,"MilanV"
"14754",15,13472,"13-04-2017 17:43","k_barua",22,"MilanV"
"14753",15,13470,"13-04-2017 17:45","MoHossain",22,"MilanV"
"14752",15,13466,"13-04-2017 17:58","bitcointonic",0,"bitcointonic"
"14751",15,13455,"13-04-2017 19:00","JournoDebjit",4,"BloombergQuint"
"14750",15,13452,"13-04-2017 19:15","360Steel",0,"360Steel"
"14749",15,13440,"13-04-2017 20:19","azomer",2,"azomer"
"14748",15,13438,"13-04-2017 20:21","JPAL_Global",2,"azomer"
"14747",15,13437,"13-04-2017 20:22","mitgovlab",2,"azomer"
"14746",15,13434,"13-04-2017 20:28","JPAL_Global",1,"JPAL_Global"
"14745",15,13431,"13-04-2017 20:29","jbuitrago",2,"jbuitrago"
"14744",15,13430,"13-04-2017 20:31","JPAL_Global",2,"JPAL_Global"
"14743",15,13429,"13-04-2017 20:32","azomer",2,"JPAL_Global"
"14742",15,13428,"13-04-2017 20:33","aspremolla",2,"JPAL_Global"
"14740",15,13412,"13-04-2017 20:47","lucasllach",2,"jbuitrago"
"14741",15,13413,"13-04-2017 20:47","tizianomdb",2,"jbuitrago"
"14739",15,13386,"13-04-2017 22:45","FatihaH_CPS",0,"FatihaH_CPS"
"14738",15,13382,"13-04-2017 23:00","MyLoc_Tracker",0,"MyLoc_Tracker"
"14737",15,13366,"14-04-2017 01:32","jdossias",0,"jdossias"
"14736",15,13358,"14-04-2017 02:14","mituamin",0,"mituamin"
"14735",15,13347,"14-04-2017 02:28","360Steel",0,"360Steel"
"14734",15,13334,"14-04-2017 03:00","analyseasia",1,"analyseasia"
"14733",15,13331,"14-04-2017 03:03","NetCatNews",0,"NetCatNews"
"14732",15,13329,"14-04-2017 03:04","NetCatNews",0,"NetCatNews"
"14731",15,13328,"14-04-2017 03:05","NetCatNews",0,"NetCatNews"
"14730",15,13327,"14-04-2017 03:06","NetCatNews",0,"NetCatNews"
"14729",15,13322,"14-04-2017 03:11","navkendar_IDC",1,"analyseasia"
"14728",15,13321,"14-04-2017 03:12","chupchap",3,"nixxin"
"14727",15,13313,"14-04-2017 03:26","kaushkrahul",3,"kaushkrahul"
"14726",15,13312,"14-04-2017 03:30","TheJaipurGuy",3,"kaushkrahul"
"14725",15,13311,"14-04-2017 03:37","rohitagarwal86",3,"kaushkrahul"
"14724",15,13310,"14-04-2017 03:40","rudha13",0,"rudha13"
"14723",15,13309,"14-04-2017 03:42","nilleo007",3,"kaushkrahul"
"14722",15,13281,"14-04-2017 05:49","jac1770",5,"JPAL_Global"
"14721",15,13270,"14-04-2017 06:14","mituamin",0,"mituamin"
"14720",15,13258,"14-04-2017 06:34","shahinkunnath",1,"myePaisa"
"14719",15,13237,"14-04-2017 07:17","UlkaKelkar",0,"UlkaKelkar"
"14718",15,13148,"14-04-2017 11:41","ShriramAutomall",0,"ShriramAutomall"
"14717",15,13143,"14-04-2017 11:45","Suresh47614767",0,"Suresh47614767"
"14716",15,13131,"14-04-2017 12:22","equity_focus",3,"aakashhindocha"
"14715",15,13125,"14-04-2017 13:00","Dakinisun",2,"rBasicIncome"
"14714",15,13116,"14-04-2017 13:59","InnovativeHindu",14,"amishra77"
"14713",15,13106,"14-04-2017 14:22","NileshShah68",22,"MilanV"
"14712",15,13105,"14-04-2017 14:24","KoradiaRaj",22,"MilanV"
"14711",15,13104,"14-04-2017 14:25","5xnewx",22,"MilanV"
"14710",15,13097,"14-04-2017 14:43","mega_petyushin",0,"mega_petyushin"
"14709",15,13096,"14-04-2017 14:45","saaxenanurag",1,"saaxenanurag"
"14708",15,13095,"14-04-2017 14:46","abhishekajha297",1,"saaxenanurag"
"14707",15,13092,"14-04-2017 14:57","AchimW",0,"AchimW"
"14706",15,13086,"14-04-2017 15:10","vvaidyanathan2",22,"MilanV"
"14705",15,13085,"14-04-2017 15:11","Klawtawar",0,"Klawtawar"
"14704",15,13083,"14-04-2017 15:14","bhramakshri",0,"bhramakshri"
"14703",15,13082,"14-04-2017 15:16","alok_19",22,"MilanV"
"14702",15,13081,"14-04-2017 15:21","SanjayJ06000729",22,"MilanV"
"14701",15,13080,"14-04-2017 15:26","sarsij",22,"MilanV"
"14700",15,13077,"14-04-2017 15:39","dna",4,"dna"
"14698",15,13075,"14-04-2017 15:41","AhamedAnsar",0,"AhamedAnsar"
"14699",15,13076,"14-04-2017 15:41","rajnitture",4,"dna"
"14697",15,13073,"14-04-2017 15:45","ChirmattiChhori",4,"dna"
"14696",15,13070,"14-04-2017 15:49","dna",14,"dna"
"14695",15,13069,"14-04-2017 15:50","Khasalaram4",14,"dna"
"14692",15,13065,"14-04-2017 15:51","SinghDeorabalda",14,"dna"
"14693",15,13066,"14-04-2017 15:51","mvenkatesh1951",14,"dna"
"14694",15,13067,"14-04-2017 15:51","saurabhmukerji",14,"dna"
"14690",15,13063,"14-04-2017 15:52","_DarkHumor",14,"dna"
"14691",15,13064,"14-04-2017 15:52","coolshivam",14,"dna"
"14688",15,13061,"14-04-2017 15:53","chethanmsalian",14,"dna"
"14689",15,13062,"14-04-2017 15:53","Wolverin81",14,"dna"
"14687",15,13060,"14-04-2017 15:54","ramana1729",14,"dna"
"14686",15,13059,"14-04-2017 15:55","saurabhmukerji",4,"dna"
"14685",15,13055,"14-04-2017 16:06","DoctorZolachhap",14,"dna"
"14683",15,13052,"14-04-2017 16:15","daringbazzz",14,"dna"
"14684",15,13053,"14-04-2017 16:15","deepthipillai1",22,"MilanV"
"14682",15,13041,"14-04-2017 16:45","BitcoinBtcNews",0,"BitcoinBtcNews"
"14681",15,13040,"14-04-2017 16:48","paragsaharia",0,"paragsaharia"
"14680",15,13032,"14-04-2017 17:20","JessieBottcher",0,"JessieBottcher"
"14679",15,13029,"14-04-2017 17:29","360Steel",0,"360Steel"
"14678",15,13006,"14-04-2017 18:14","vrsrini",1,"vrsrini"
"14677",15,13001,"14-04-2017 18:33","rootsrachere191",49,"wef"
"14676",15,13000,"14-04-2017 18:35","Saood_Jamal",14,"dna"
"14675",15,12994,"14-04-2017 19:31","ProudKanpuriya",0,"ProudKanpuriya"
"14674",15,12989,"14-04-2017 20:04","RakeshB81824617",587,"SickularLibtard"
"14673",15,12906,"14-04-2017 23:16","KevinHope4",0,"KevinHope4"
"14672",15,12896,"14-04-2017 23:45","BitcoinBtcNews",0,"BitcoinBtcNews"
"14671",15,12879,"15-04-2017 01:47","mkr19",0,"mkr19"
"14670",15,12874,"15-04-2017 02:03","imeerage",1,"imeerage"
"14669",15,12865,"15-04-2017 02:32","rksinghn",0,"rksinghn"
"14668",15,12856,"15-04-2017 02:53","pratikpatel939",22,"MilanV"
"14666",15,12838,"15-04-2017 03:38","ajayrashmivyas",24,"bjpsamvad"
"14667",15,12839,"15-04-2017 03:38","bjpsamvad",24,"bjpsamvad"
"14665",15,12837,"15-04-2017 03:40","Rajendr76194898",24,"bjpsamvad"
"14664",15,12836,"15-04-2017 03:42","Jagadish_100",24,"bjpsamvad"
"14662",15,12833,"15-04-2017 03:44","raviagrawalbjp",24,"bjpsamvad"
"14663",15,12834,"15-04-2017 03:44","abhay_runwal",24,"bjpsamvad"
"14661",15,12831,"15-04-2017 03:48","omgupta60",1,"vrsrini"
"14660",15,12828,"15-04-2017 03:50","bjym_jk",0,"bjym_jk"
"14659",15,12825,"15-04-2017 03:54","DasMattu",24,"bjpsamvad"
"14658",15,12822,"15-04-2017 04:06","sanjay99000",24,"bjpsamvad"
"14656",15,12818,"15-04-2017 04:19","AmitPandey476",24,"bjpsamvad"
"14657",15,12819,"15-04-2017 04:19","p_sahibsingh",24,"bjpsamvad"
"14655",15,12817,"15-04-2017 04:22","nuggettoffy",24,"bjpsamvad"
"14654",15,12816,"15-04-2017 04:28","maratheshail",2,"maratheshail"
"14653",15,12808,"15-04-2017 04:40","cerealsmiamiam",2,"maratheshail"
"14652",15,12796,"15-04-2017 05:27","ThinkingHearts",1,"ThinkingHearts"
"14651",15,12781,"15-04-2017 06:12","ajayisk",24,"bjpsamvad"
"14650",15,12780,"15-04-2017 06:14","mituamin",0,"mituamin"
"14649",15,12777,"15-04-2017 06:20","sanjaytripathi3",24,"bjpsamvad"
"14648",15,12773,"15-04-2017 06:25","BJPSamvadWB",24,"bjpsamvad"
"14647",15,12763,"15-04-2017 06:54","IHarjeetR",1,"imeerage"
"14646",15,12748,"15-04-2017 08:31","360Steel",0,"360Steel"
"14645",15,12738,"15-04-2017 08:55","JasBJP",24,"bjpsamvad"
"14644",15,12735,"15-04-2017 09:20","bjpsamvad",24,"bjpsamvad"
"14642",15,12727,"15-04-2017 09:33","AstrologistIndi",24,"bjpsamvad"
"14643",15,12729,"15-04-2017 09:33","manishk1392",24,"bjpsamvad"
"14641",15,12726,"15-04-2017 09:34","pankpoetakh",24,"bjpsamvad"
"14640",15,12724,"15-04-2017 09:37","arvind__sen",24,"bjpsamvad"
"14639",15,12718,"15-04-2017 09:53","joshmo01",2,"maratheshail"
"14638",15,12717,"15-04-2017 10:16","pruss5015",0,"pruss5015"
"14637",15,12678,"15-04-2017 11:55","jeanguilherme__",6,"TCS"
"14636",15,12667,"15-04-2017 12:18","rewasmisra",1,"JPAL_Global"
"14635",15,12662,"15-04-2017 12:31","nayansharma62",0,"nayansharma62"
"14634",15,12658,"15-04-2017 12:42","PintuJadhavBJP",1,"ThinkingHearts"
"14633",15,12654,"15-04-2017 13:00","CGDev",2,"CGDev"
"14632",15,12653,"15-04-2017 13:01","MilanV",2,"CGDev"
"14631",15,12652,"15-04-2017 13:12","EquityAdil",22,"MilanV"
"14630",15,12649,"15-04-2017 13:29","dundeshchiniwar",0,"dundeshchiniwar"
"14629",15,12637,"15-04-2017 14:10","GreatGameIndia",6,"GreatGameIndia"
"14628",15,12635,"15-04-2017 14:12","satoshiPL",6,"GreatGameIndia"
"14627",15,12627,"15-04-2017 14:48","viramchaubey",1,"viramchaubey"
"14626",15,12624,"15-04-2017 14:51","satish_patidar_",17,"virbhadrasingh"
"14625",15,12615,"15-04-2017 15:10","upamanyunsp",4,"dna"
"14624",15,12572,"15-04-2017 17:30","trunils",24,"bjpsamvad"
"14623",15,12570,"15-04-2017 17:42","Stupidosaur",6,"GreatGameIndia"
"14622",15,12558,"15-04-2017 18:32","PuravaPakash",22,"MilanV"
"14621",15,12544,"15-04-2017 19:03","mgrg7",6,"GreatGameIndia"
"14620",15,12534,"15-04-2017 19:24","AnnieLowrey",2,"CGDev"
"14619",15,12523,"15-04-2017 19:44","TrinhDieuNguyen",0,"TrinhDieuNguyen"
"14617",15,12515,"15-04-2017 19:56","ElenaHaskins",3,"GreatGameIndia"
"14618",15,12516,"15-04-2017 19:56","ElenaHaskins",6,"GreatGameIndia"
"14616",15,12514,"15-04-2017 19:57","ElenaHaskins",3,"GreatGameIndia"
"14615",15,12491,"15-04-2017 20:40","AmitabhPoddar1",24,"bjpsamvad"
"14614",15,12479,"15-04-2017 21:04","suhanabhavishya",24,"bjpsamvad"
"14613",15,12462,"15-04-2017 23:32","360Steel",0,"360Steel"
"14612",15,12422,"16-04-2017 01:06","piyushjswl05",6,"GreatGameIndia"
"14611",15,12419,"16-04-2017 01:45","hitechdayscom",0,"hitechdayscom"
"14610",15,11697,"16-04-2017 08:06","ramansrikanth",0,"ramansrikanth"
"14609",15,11583,"16-04-2017 09:18","maanasag",0,"maanasag"
"14608",15,11568,"16-04-2017 09:32","N_Prathmesh09",0,"N_Prathmesh09"
"14607",15,11478,"16-04-2017 11:01","bankersclub_in",0,"bankersclub_in"
"14606",15,11183,"16-04-2017 14:32","360Steel",0,"360Steel"
"14605",15,11020,"16-04-2017 16:21","rvdilip",22,"MilanV"
"14604",15,11003,"16-04-2017 16:32","ChweeneyTodd",22,"MilanV"
"14603",15,10968,"16-04-2017 17:00","CGDev",2,"CGDev"
"14602",15,10921,"16-04-2017 17:26","SmallBusiness27",0,"SmallBusiness27"
"14601",15,10822,"16-04-2017 18:44","bansal023",0,"bansal023"
"14600",15,10803,"16-04-2017 19:06","yogeshdesaica",0,"yogeshdesaica"
"14599",15,10774,"16-04-2017 19:53","LivingOnChi",3,"LivingOnChi"
"14598",15,10773,"16-04-2017 19:54","IsotopeC14",3,"LivingOnChi"
"14597",15,10765,"16-04-2017 19:59","bernierockson",3,"LivingOnChi"
"14596",15,10762,"16-04-2017 20:03","vague_reality",3,"LivingOnChi"
"14595",15,10705,"16-04-2017 22:50","dmchheda",2,"CGDev"
"14594",15,10690,"17-04-2017 00:33","LivingOnChi",5,"LivingOnChi"
"14593",15,10689,"17-04-2017 00:34","netminnow",5,"LivingOnChi"
"14592",15,10686,"17-04-2017 00:40","RodgerClark66",5,"LivingOnChi"
"14590",15,10677,"17-04-2017 00:54","OldSilasWebster",5,"LivingOnChi"
"14591",15,10678,"17-04-2017 00:54","SayWhat83040737",5,"LivingOnChi"
"14589",15,10667,"17-04-2017 01:12","rjsulzer",5,"LivingOnChi"
"14588",15,10632,"17-04-2017 02:00","OilAndGasPeople",0,"OilAndGasPeople"
"14587",15,10621,"17-04-2017 02:14","mituamin",0,"mituamin"
"14586",15,10604,"17-04-2017 02:45","dhruvbhim",2,"CGDev"
"14585",15,10592,"17-04-2017 03:02","DSaDarryl",0,"DSaDarryl"
"14584",15,10529,"17-04-2017 04:55","eltekia_fm",0,"eltekia_fm"
"14583",15,10526,"17-04-2017 05:00","bitcoinagile",0,"bitcoinagile"
"14582",15,10523,"17-04-2017 05:03","alt_bit_coins",0,"alt_bit_coins"
"14581",15,10507,"17-04-2017 05:33","360Steel",0,"360Steel"
"14580",15,10483,"17-04-2017 06:14","mituamin",0,"mituamin"
"14579",15,10464,"17-04-2017 06:59","rsadvisories",0,"rsadvisories"
"14578",15,10460,"17-04-2017 07:02","AtomTech_India",1,"AbhishantPant"
"14577",15,10457,"17-04-2017 07:11","tomasconde",0,"tomasconde"
"14576",15,10456,"17-04-2017 07:17","nallaganesh",0,"nallaganesh"
"14575",15,10425,"17-04-2017 08:09","slonkit",0,"slonkit"
"14574",15,10414,"17-04-2017 08:33","StreetBuzzApp",1,"StreetBuzzApp"
"14573",15,10392,"17-04-2017 09:06","sourishwithu",24,"CB_CII"
"14572",15,10353,"17-04-2017 10:21","snehabanerg",3,"snehabanerg"
"14568",15,10349,"17-04-2017 10:23","bpuand",3,"snehabanerg"
"14569",15,10350,"17-04-2017 10:23","thekenshen",0,"thekenshen"
"14570",15,10351,"17-04-2017 10:23","gabriel_hussy",0,"gabriel_hussy"
"14571",15,10352,"17-04-2017 10:23","HorMarian",0,"HorMarian"
"14566",15,10343,"17-04-2017 10:25","appmevee",0,"appmevee"
"14567",15,10346,"17-04-2017 10:25","I_AM_Finance",0,"I_AM_Finance"
"14564",15,10340,"17-04-2017 10:26","simonstarjoy",0,"simonstarjoy"
"14565",15,10341,"17-04-2017 10:26","everiting",0,"everiting"
"14563",15,10339,"17-04-2017 10:28","Berder_",0,"Berder_"
"14562",15,10338,"17-04-2017 10:30","toggltime",0,"toggltime"
"14561",15,10336,"17-04-2017 10:31","Xtechnews",1,"Xtechnews"
"14560",15,10332,"17-04-2017 10:35","DHQLounge",0,"DHQLounge"
"14558",15,10328,"17-04-2017 10:42","FoodmfgUK",1,"Xtechnews"
"14559",15,10330,"17-04-2017 10:42","BlumeVentures",3,"snehabanerg"
"14557",15,10326,"17-04-2017 10:44","DHQLounge",0,"DHQLounge"
"14556",15,10323,"17-04-2017 10:49","rohitsingh_3400",0,"rohitsingh_3400"
"14555",15,10322,"17-04-2017 10:51","iSocialMediaSea",0,"iSocialMediaSea"
"14554",15,10309,"17-04-2017 11:09","galigio",0,"galigio"
"14552",15,10307,"17-04-2017 11:14","DHQLounge",0,"DHQLounge"
"14553",15,10308,"17-04-2017 11:14","Panoss_64",0,"Panoss_64"
"14551",15,10300,"17-04-2017 11:21","monalisharma10",0,"monalisharma10"
"14550",15,10299,"17-04-2017 11:27","geeta_menon",0,"geeta_menon"
"14549",15,10284,"17-04-2017 12:01","analyseasia",1,"analyseasia"
"14548",15,10281,"17-04-2017 12:04","QuatrroRiskMgmt",0,"QuatrroRiskMgmt"
"14547",15,10275,"17-04-2017 12:31","_mystorycom",0,"_mystorycom"
"14546",15,10269,"17-04-2017 12:52","navkendar_IDC",1,"analyseasia"
"14544",15,10265,"17-04-2017 13:00","Trini2015",1,"CGDev"
"14545",15,10266,"17-04-2017 13:00","CGDev",1,"CGDev"
"14543",15,10254,"17-04-2017 13:08","iinderz",0,"iinderz"
"14542",15,10240,"17-04-2017 13:55","MukundTweets",0,"MukundTweets"
"14541",15,10186,"17-04-2017 15:08","garybcohen",1,"garybcohen"
"14540",15,10176,"17-04-2017 15:34","DanielSnchezRna",1,"garybcohen"
"14539",15,10161,"17-04-2017 16:16","MoneyonMobileIR",2,"MoneyonMobileIR"
"14537",15,10156,"17-04-2017 16:24","prasadshetty55",2,"MoneyonMobileIR"
