"","Cluster_no","Tweet_ID","Created","User_name","Retweet_count","Original_User"
"6829",4,14866,"12-04-2017 00:07","suzieqnelson",124,"ATEKAssetScan"
"6825",4,14861,"12-04-2017 00:09","Kerry_Gorgone",126,"YarmolukDan"
"6822",4,14857,"12-04-2017 00:10","JenkinsShayanna",124,"ATEKAssetScan"
"6823",4,14858,"12-04-2017 00:10","SMM_Lisa",126,"YarmolukDan"
"6824",4,14859,"12-04-2017 00:10","SofiaMiller0",126,"YarmolukDan"
"6820",4,14852,"12-04-2017 00:11","VivienGertsch",126,"YarmolukDan"
"6821",4,14856,"12-04-2017 00:11","Bakerlewis85",124,"ATEKAssetScan"
"6818",4,14850,"12-04-2017 00:12","galdinus_gomes",124,"ATEKAssetScan"
"6819",4,14851,"12-04-2017 00:12","Noemie__Taylor",124,"ATEKAssetScan"
"6817",4,14849,"12-04-2017 00:14","Alice44567",126,"YarmolukDan"
"6815",4,14847,"12-04-2017 00:16","KarthiSRV",0,"armolukDan"
"6816",4,14848,"12-04-2017 00:16","DorothyPCarter",126,"YarmolukDan"
"6814",4,14846,"12-04-2017 00:17","SofiaMiller0",124,"ATEKAssetScan"
"6811",4,14843,"12-04-2017 00:19","Kerry_Gorgone",124,"ATEKAssetScan"
"6812",4,14844,"12-04-2017 00:19","SylviaJanotta",124,"ATEKAssetScan"
"6813",4,14845,"12-04-2017 00:19","WebMavenFred",126,"YarmolukDan"
"6810",4,14838,"12-04-2017 00:28","EdwardMartain",124,"ATEKAssetScan"
"6809",4,14837,"12-04-2017 00:30","ManjuGautam1962",124,"ATEKAssetScan"
"6808",4,14834,"12-04-2017 00:36","DorothyPCarter",124,"ATEKAssetScan"
"6807",4,14830,"12-04-2017 00:57","Pankaj17299614",0,"Pankaj17299614"
"6806",4,14829,"12-04-2017 01:07","BenNatureAddict",124,"ATEKAssetScan"
"6805",4,14826,"12-04-2017 01:11","Georgekurian4K",30,"bharat_builder"
"6804",4,14823,"12-04-2017 01:19","ghost_writerwa",0,"ghost_writerwa"
"6803",4,14822,"12-04-2017 01:20","Rajindia1977",0,"Rajindia1977"
"6802",4,14821,"12-04-2017 01:21","dsuditya",0,"dsuditya"
"6801",4,14820,"12-04-2017 01:24","dsuditya",0,"dsuditya"
"6800",4,14815,"12-04-2017 01:39","vbeachcomber",1,"vbeachcomber"
"6799",4,14809,"12-04-2017 01:42","Arun2981",30,"bharat_builder"
"6798",4,14799,"12-04-2017 01:54","Dattaamit11Amit",6,"Dattaamit11Amit"
"6797",4,14797,"12-04-2017 01:56","_Review_Rating",0,"_Review_Rating"
"6796",4,14793,"12-04-2017 02:03","mrozdYToanqAqd4",6,"Dattaamit11Amit"
"6795",4,14792,"12-04-2017 02:05","dattaamit11",6,"Dattaamit11Amit"
"6794",4,14791,"12-04-2017 02:06","maana2006",0,"maana2006"
"6793",4,14790,"12-04-2017 02:08","dattaamit1977",6,"Dattaamit11Amit"
"6792",4,14788,"12-04-2017 02:10","dattamit1977",6,"Dattaamit11Amit"
"6791",4,14786,"12-04-2017 02:12","sswamiramdev",6,"Dattaamit11Amit"
"6790",4,14783,"12-04-2017 02:14","amitdat36426455",6,"Dattaamit11Amit"
"6789",4,14781,"12-04-2017 02:19","ramanswall",64,"geetv79"
"6788",4,14778,"12-04-2017 02:27","a_miglani",1,"vbeachcomber"
"6787",4,14773,"12-04-2017 02:41","manishkbaid",0,"manishkbaid"
"6786",4,14772,"12-04-2017 02:43","dramalover4er",0,"dramalover4er"
"6785",4,14766,"12-04-2017 02:52","saur008",1,"saur008"
"6784",4,14763,"12-04-2017 02:58","ScrewedbyState",3,"ScrewedbyState"
"6782",4,14758,"12-04-2017 03:02","venki001",3,"ScrewedbyState"
"6783",4,14760,"12-04-2017 03:02","queerindia",3,"ScrewedbyState"
"6781",4,14755,"12-04-2017 03:05","WhosGoneGalt",3,"ScrewedbyState"
"6780",4,14753,"12-04-2017 03:06","dr_nigam",0,"dr_nigam"
"6779",4,14752,"12-04-2017 03:07","gops333",64,"geetv79"
"6778",4,14749,"12-04-2017 03:11","FireDancer7997",0,"FireDancer7997"
"6777",4,14748,"12-04-2017 03:12","fightfear2bfree",0,"fightfear2bfree"
"6776",4,14741,"12-04-2017 03:20","iamsrivas7",0,"iamsrivas7"
"6775",4,14740,"12-04-2017 03:26","BQInvstTraining",0,"BQInvstTraining"
"6774",4,14736,"12-04-2017 03:32","InderjeetKhann5",0,"InderjeetKhann5"
"6773",4,14729,"12-04-2017 03:35","shamil_shah",0,"shamil_shah"
"6772",4,14714,"12-04-2017 03:55","martinv17",0,"martinv17"
"6770",4,14711,"12-04-2017 04:02","krdpravin",0,"krdpravin"
"6771",4,14712,"12-04-2017 04:02","prdyt",0,"prdyt"
"6769",4,14708,"12-04-2017 04:05","brumbyOz",1,"brumbyOz"
"6767",4,14702,"12-04-2017 04:10","imabhaygupta",1,"brumbyOz"
"6768",4,14703,"12-04-2017 04:10","PinakinMehta1",64,"geetv79"
"6765",4,14696,"12-04-2017 04:16","ahshukla",0,"ahshukla"
"6766",4,14697,"12-04-2017 04:16","Lexmeridian",1,"Lexmeridian"
"6764",4,14694,"12-04-2017 04:17","ahshukla",0,"ahshukla"
"6763",4,14693,"12-04-2017 04:23","Bhavesh99T",64,"geetv79"
"6762",4,14691,"12-04-2017 04:32","RaptorRAF",0,"RaptorRAF"
"6761",4,14690,"12-04-2017 04:34","rishibhimtal",0,"rishibhimtal"
"6760",4,14689,"12-04-2017 04:39","rickyyo2010",2,"ANTHONYBLOGAN"
"6759",4,14688,"12-04-2017 04:40","Shantanu_Kasta",0,"Shantanu_Kasta"
"6758",4,14686,"12-04-2017 04:47","Shantanu_Kasta",0,"Shantanu_Kasta"
"6757",4,14685,"12-04-2017 04:51","Shantanu_Kasta",0,"Shantanu_Kasta"
"6756",4,14679,"12-04-2017 05:00","AtomTech_India",0,"AtomTech_India"
"6755",4,14676,"12-04-2017 05:02","NHTweeting",0,"NHTweeting"
"6754",4,14672,"12-04-2017 05:08","The_Indian_Goy",0,"The_Indian_Goy"
"6753",4,14671,"12-04-2017 05:09","Unified_Human",0,"Unified_Human"
"6752",4,14669,"12-04-2017 05:14","AlfredoMancuso",1,"AlfredoMancuso"
"6751",4,14668,"12-04-2017 05:16","neena_zeba",64,"geetv79"
"6750",4,14663,"12-04-2017 05:23","AshutoshMakup",49,"SreeIyer1"
"6749",4,14661,"12-04-2017 05:24","visnit25",0,"visnit25"
"6748",4,14659,"12-04-2017 05:26","anshul_barahate",0,"anshul_barahate"
"6747",4,14658,"12-04-2017 05:28","khanraza",0,"khanraza"
"6746",4,14657,"12-04-2017 05:30","DeepakMPrajapti",0,"DeepakMPrajapti"
"6744",4,14655,"12-04-2017 05:34","DeepakMPrajapti",0,"DeepakMPrajapti"
"6745",4,14656,"12-04-2017 05:34","saisarath999",0,"saisarath999"
"6743",4,14653,"12-04-2017 05:36","SaffronGopa",0,"SaffronGopa"
"6742",4,14648,"12-04-2017 05:44","dramoly",30,"bharat_builder"
"6741",4,14646,"12-04-2017 05:49","jamesjimcie",1,"SpencerKarter"
"6740",4,14645,"12-04-2017 05:50","Sweetseii",1,"Sweetseii"
"6739",4,14643,"12-04-2017 05:51","sm_influencer",1,"Sweetseii"
"6738",4,14642,"12-04-2017 05:54","SpencerKarter",1,"SpencerKarter"
"6735",4,14638,"12-04-2017 05:57","abhikarmakar_i",0,"abhikarmakar_i"
"6736",4,14639,"12-04-2017 05:57","lalitkashyap9",64,"geetv79"
"6737",4,14640,"12-04-2017 05:57","Unified_Human",0,"Unified_Human"
"6734",4,14637,"12-04-2017 05:58","AarVee18",34,"pGurus1"
"6733",4,14636,"12-04-2017 05:59","AapkaSumo",0,"AapkaSumo"
"6732",4,14633,"12-04-2017 06:06","PainChant4U",0,"PainChant4U"
"6731",4,14610,"12-04-2017 06:20","jamesjimcie",1,"SpencerKarter"
"6730",4,14604,"12-04-2017 06:24","prescurt19",0,"prescurt19"
"6729",4,14603,"12-04-2017 06:25","SRIPATI4U",2,"amms28"
"6728",4,14599,"12-04-2017 06:30","pandey_priyanka",0,"pandey_priyanka"
"6727",4,14592,"12-04-2017 06:36","rajshah199710",0,"rajshah199710"
"6726",4,14586,"12-04-2017 06:45","MUWAHID400005",64,"geetv79"
"6725",4,14585,"12-04-2017 06:47","Moonis_Ahmed",0,"Moonis_Ahmed"
"6724",4,14584,"12-04-2017 06:49","parastandon",0,"parastandon"
"6723",4,14582,"12-04-2017 06:54","RightWingDoctor",0,"RightWingDoctor"
"6722",4,14577,"12-04-2017 06:58","WriterUtkarsh_",0,"WriterUtkarsh_"
"6721",4,14554,"12-04-2017 07:17","Stupidosaur",2,"Stupidosaur"
"6720",4,14547,"12-04-2017 07:18","AnxJain",0,"AnxJain"
"6719",4,14532,"12-04-2017 07:25","DrMing918",0,"DrMing918"
"6718",4,14527,"12-04-2017 07:28","arpitasingh901",2,"Stupidosaur"
"6717",4,14520,"12-04-2017 07:33","Devaguptapu",0,"Devaguptapu"
"6716",4,14518,"12-04-2017 07:34","anshuk711",0,"anshuk711"
"6715",4,14517,"12-04-2017 07:36","donna_rk9801",0,"donna_rk9801"
"6714",4,14512,"12-04-2017 07:43","expertanil",0,"expertanil"
"6713",4,14509,"12-04-2017 07:48","preethi50632948",0,"preethi50632948"
"6712",4,14508,"12-04-2017 07:49","jabing28",3,"jabing28"
"6711",4,14504,"12-04-2017 07:59","rvasisht",1,"rvasisht"
"6709",4,14499,"12-04-2017 08:09","JAYANTH40830762",1,"rvasisht"
"6710",4,14500,"12-04-2017 08:09","Rahultheroxtar",1,"Rahultheroxtar"
"6708",4,14495,"12-04-2017 08:13","zoomharish",0,"zoomharish"
"6707",4,14489,"12-04-2017 08:24","GujaratiDhokla",0,"GujaratiDhokla"
"6706",4,14488,"12-04-2017 08:25","real_piyush",0,"real_piyush"
"6705",4,14487,"12-04-2017 08:27","Lovely_Sathish",2,"Lovely_Sathish"
"6704",4,14486,"12-04-2017 08:28","chyprashant",2,"Lovely_Sathish"
"6703",4,14482,"12-04-2017 08:30","DiptangshuSarka",0,"DiptangshuSarka"
"6701",4,14479,"12-04-2017 08:32","Nitinji38",3,"jabing28"
"6702",4,14480,"12-04-2017 08:32","jameelsjam",3,"jabing28"
"6700",4,14471,"12-04-2017 08:39","maksimnikr4vy",2,"rishabhkulkul"
"6699",4,14470,"12-04-2017 08:42","SutariaDipen",0,"SutariaDipen"
"6698",4,14465,"12-04-2017 08:51","Brewkenstein",1,"Brewkenstein"
"6697",4,14463,"12-04-2017 08:53","VikasJaitwar",3,"jabing28"
"6696",4,14461,"12-04-2017 08:55","ashokomdubey",64,"geetv79"
"6695",4,14460,"12-04-2017 08:56","rakeshupadhyay1",1,"Brewkenstein"
"6693",4,14453,"12-04-2017 09:10","RechargeMitra",0,"RechargeMitra"
"6694",4,14454,"12-04-2017 09:10","mymamasboy93",1,"mymamasboy93"
"6692",4,14448,"12-04-2017 09:17","DavidKeo",0,"DavidKeo"
"6691",4,14444,"12-04-2017 09:23","mindfooly",0,"mindfooly"
"6690",4,14443,"12-04-2017 09:24","zoomharish",0,"zoomharish"
"6689",4,14441,"12-04-2017 09:26","ItsSumitG",0,"ItsSumitG"
"6688",4,14438,"12-04-2017 09:28","satsangi",0,"satsangi"
"6687",4,14437,"12-04-2017 09:29","satsangi",0,"satsangi"
"6686",4,14435,"12-04-2017 09:31","SomyahGupta",0,"SomyahGupta"
"6685",4,14434,"12-04-2017 09:35","jayeshb",1,"mostlyeconomics"
"6684",4,14432,"12-04-2017 09:37","Rajivmehra27",64,"geetv79"
"6683",4,14431,"12-04-2017 09:41","iTousifKhan",64,"geetv79"
"6682",4,14424,"12-04-2017 09:57","AzanulIslam",0,"AzanulIslam"
"6681",4,14420,"12-04-2017 10:07","hollybollybuzz",0,"hollybollybuzz"
"6680",4,14418,"12-04-2017 10:10","parasyadav18",64,"geetv79"
"6679",4,14417,"12-04-2017 10:15","Abhishek3592",6,"Abhishek3592"
"6678",4,14416,"12-04-2017 10:16","Mighty_Shnikins",0,"Mighty_Shnikins"
"6677",4,14413,"12-04-2017 10:30","samar97189157",6,"Abhishek3592"
"6676",4,14412,"12-04-2017 10:33","Khush_Ameta",6,"Abhishek3592"
"6674",4,14410,"12-04-2017 10:35","RakeshS54327963",64,"geetv79"
"6675",4,14411,"12-04-2017 10:35","Priyarathod2468",0,"Priyarathod2468"
"6673",4,14407,"12-04-2017 10:41","RamsamVenkat",0,"RamsamVenkat"
"6672",4,14406,"12-04-2017 10:42","avinash_mailme",6,"Abhishek3592"
"6671",4,14405,"12-04-2017 10:45","ibrahim_khan_ik",64,"geetv79"
"6670",4,14403,"12-04-2017 10:48","brndnpink",49,"jp_koning"
"6669",4,14401,"12-04-2017 10:51","NewsBytesApp",0,"NewsBytesApp"
"6668",4,14398,"12-04-2017 11:00","pnpv2",6,"Abhishek3592"
"6667",4,14396,"12-04-2017 11:01","prosorymla1988",2,"amit20_20"
"6666",4,14394,"12-04-2017 11:17","indinewz",1,"saur008"
"6665",4,14392,"12-04-2017 11:20","m_desikan",6,"Abhishek3592"
"6664",4,14386,"12-04-2017 11:23","DKSHARMA358",0,"DKSHARMA358"
"6663",4,14382,"12-04-2017 11:28","gauravcam",0,"gauravcam"
"6662",4,14373,"12-04-2017 11:55","The_Juvenile",0,"The_Juvenile"
"6661",4,14372,"12-04-2017 11:58","The_Juvenile",0,"The_Juvenile"
"6660",4,14371,"12-04-2017 12:01","rsundaresan1956",0,"rsundaresan1956"
"6659",4,14362,"12-04-2017 12:22","AAPlogical",30,"bharat_builder"
"6657",4,14360,"12-04-2017 12:25","amitkumar13557",30,"bharat_builder"
"6658",4,14361,"12-04-2017 12:25","AnilAAP",30,"bharat_builder"
"6656",4,14353,"12-04-2017 12:36","urbantreehomes",0,"urbantreehomes"
"6655",4,14348,"12-04-2017 12:48","das_yadav",0,"das_yadav"
"6654",4,14347,"12-04-2017 12:50","bohoraa",49,"jp_koning"
"6653",4,14337,"12-04-2017 13:14","kurup62",64,"geetv79"
"6652",4,14335,"12-04-2017 13:18","sumitkashyapjha",2,"sumitkashyapjha"
"6651",4,14334,"12-04-2017 13:19","rahil_shan",2,"sumitkashyapjha"
"6650",4,14333,"12-04-2017 13:20","SashiSimhan",64,"geetv79"
"6649",4,14331,"12-04-2017 13:22","rameshbhagat99",64,"geetv79"
"6648",4,14327,"12-04-2017 13:25","Drcharansingh2",106,"iamyudhvir"
"6647",4,14326,"12-04-2017 13:26","ms_rana",17,"ms_rana"
"6645",4,14324,"12-04-2017 13:27","veerupopuri",0,"veerupopuri"
"6646",4,14325,"12-04-2017 13:27","taxbricks",17,"ms_rana"
"6644",4,14323,"12-04-2017 13:29","SELVA_BALAJI191",0,"SELVA_BALAJI191"
"6643",4,14317,"12-04-2017 13:37","irshuZ",64,"geetv79"
"6641",4,14312,"12-04-2017 13:39","naveenbebra",17,"ms_rana"
"6642",4,14313,"12-04-2017 13:39","goeltm_tg",2,"sumitkashyapjha"
"6640",4,14311,"12-04-2017 13:41","harshmaghade",17,"ms_rana"
"6639",4,14304,"12-04-2017 13:45","sanjai2july",17,"ms_rana"
"6638",4,14296,"12-04-2017 13:51","bkrathee",17,"ms_rana"
"6637",4,14287,"12-04-2017 14:11","Virdisharma",17,"ms_rana"
"6636",4,14285,"12-04-2017 14:17","TheFoxHimself",0,"TheFoxHimself"
"6635",4,14284,"12-04-2017 14:19","Aam_Nationalist",17,"ms_rana"
"6634",4,14283,"12-04-2017 14:22","pankaj_03",17,"ms_rana"
"6632",4,14280,"12-04-2017 14:25","sharadp15",17,"ms_rana"
"6633",4,14281,"12-04-2017 14:25","goodlord12",17,"ms_rana"
"6631",4,14277,"12-04-2017 14:27","AlritzConsultan",0,"AlritzConsultan"
"6630",4,14276,"12-04-2017 14:33","mwakhale",0,"mwakhale"
"6629",4,14275,"12-04-2017 14:38","meprvn",17,"ms_rana"
"6627",4,14271,"12-04-2017 14:45","PPOBOX",0,"PPOBOX"
"6628",4,14273,"12-04-2017 14:45","lalla_sharma",64,"geetv79"
"6626",4,14268,"12-04-2017 14:48","mrsean2k",0,"mrsean2k"
"6625",4,14266,"12-04-2017 14:59","Abhishek3592",0,"Abhishek3592"
"6624",4,14265,"12-04-2017 15:01","Neelesh971780",0,"Neelesh971780"
"6623",4,14263,"12-04-2017 15:04","GoldTrendsNet",2,"GoldTrendsNet"
"6622",4,14262,"12-04-2017 15:08","savvyrulzz",0,"savvyrulzz"
"6621",4,14261,"12-04-2017 15:09","adrianmesko",0,"adrianmesko"
"6620",4,14258,"12-04-2017 15:11","GoldNow",2,"GoldTrendsNet"
"6619",4,14253,"12-04-2017 15:14","technogit",4,"headstartdelhi"
"6618",4,14252,"12-04-2017 15:16","veena2611",1,"Rahultheroxtar"
"6617",4,14250,"12-04-2017 15:17","TameemSaied",0,"TameemSaied"
"6616",4,14243,"12-04-2017 15:26","360Steel",0,"360Steel"
"6615",4,14239,"12-04-2017 15:41","immune_soul",0,"immune_soul"
"6614",4,14238,"12-04-2017 15:42","eseison",0,"eseison"
"6613",4,14237,"12-04-2017 15:43","statprashant",0,"statprashant"
"6612",4,14234,"12-04-2017 15:56","ashavinayaraj",64,"geetv79"
"6611",4,14228,"12-04-2017 16:02","immune_soul",0,"immune_soul"
"6610",4,14226,"12-04-2017 16:03","thennu2000",0,"thennu2000"
"6609",4,14224,"12-04-2017 16:05","MOKARRAMKHAN",0,"MOKARRAMKHAN"
"6608",4,14160,"12-04-2017 16:29","neer_droplets",0,"neer_droplets"
"6606",4,14146,"12-04-2017 16:49","ankurrathi",0,"ankurrathi"
"6607",4,14147,"12-04-2017 16:49","ssrissam84",0,"ssrissam84"
"6605",4,14127,"12-04-2017 17:17","TheYagathologis",0,"TheYagathologis"
"6604",4,14126,"12-04-2017 17:20","abandopa",0,"abandopa"
"6603",4,14124,"12-04-2017 17:23","vishaldwivedi69",0,"vishaldwivedi69"
"6602",4,14122,"12-04-2017 17:28","Mukunda1973",14,"chakshi_j7"
"6601",4,14120,"12-04-2017 17:33","since1989_11_1",0,"since1989_11_1"
"6600",4,14115,"12-04-2017 17:50","BitcoinTeo",0,"BitcoinTeo"
"6599",4,14114,"12-04-2017 17:51","manavsaraf",0,"manavsaraf"
"6598",4,14113,"12-04-2017 18:01","AgricosRahul",0,"AgricosRahul"
"6597",4,14111,"12-04-2017 18:08","ChaoticK9",0,"ChaoticK9"
"6596",4,14109,"12-04-2017 18:14","since1989_11_1",0,"since1989_11_1"
"6595",4,14106,"12-04-2017 18:22","DeFotis",1,"DeFotis"
"6594",4,14102,"12-04-2017 18:25","PRISisPR",1,"DeFotis"
"6593",4,14098,"12-04-2017 18:37","imdpem",0,"imdpem"
"6591",4,14096,"12-04-2017 18:39","naishadhvyas",64,"geetv79"
"6592",4,14097,"12-04-2017 18:39","geetv79",64,"geetv79"
"6590",4,14095,"12-04-2017 18:42","Shantanu_Kasta",0,"Shantanu_Kasta"
"6589",4,14093,"12-04-2017 18:48","_Rathod",0,"_Rathod"
"6588",4,14089,"12-04-2017 18:54","imdpem",0,"imdpem"
"6587",4,14081,"12-04-2017 19:02","hpsneh",0,"hpsneh"
"6586",4,14078,"12-04-2017 19:13","whiterose02_wr",0,"whiterose02_wr"
"6585",4,14067,"12-04-2017 20:11","BenjaminChemist",0,"BenjaminChemist"
"6584",4,14066,"12-04-2017 20:22","Judo_Brad",0,"Judo_Brad"
"6583",4,14064,"12-04-2017 20:45","LALITMailme",0,"LALITMailme"
"6582",4,14062,"12-04-2017 21:00","JaredTNies",0,"JaredTNies"
"6581",4,14058,"12-04-2017 21:39","gauravcam",0,"gauravcam"
"6579",4,14054,"12-04-2017 22:00","OilAndGasPeople",0,"OilAndGasPeople"
"6580",4,14055,"12-04-2017 22:00","TomWatts21",0,"TomWatts21"
"6578",4,14052,"12-04-2017 22:22","anordinryindian",64,"geetv79"
"6577",4,14048,"12-04-2017 22:46","Beautyon_",49,"jp_koning"
"6575",4,14045,"12-04-2017 23:21","muntaziraapka",17,"ms_rana"
"6576",4,14046,"12-04-2017 23:21","guru9899",17,"ms_rana"
"6574",4,14041,"12-04-2017 23:51","Garrychakde",17,"ms_rana"
"6573",4,14040,"13-04-2017 00:14","TraderJoeBlow",0,"TraderJoeBlow"
"6572",4,14039,"13-04-2017 00:22","UndrcovrC",0,"UndrcovrC"
"6571",4,14027,"13-04-2017 01:02","tomvadakkanAICC",64,"geetv79"
"6570",4,14026,"13-04-2017 01:11","SunilkumarRatn6",0,"SunilkumarRatn6"
"6569",4,14024,"13-04-2017 01:32","ecastro977",0,"ecastro977"
"6568",4,14020,"13-04-2017 01:42","SWADESHRMOHANTY",0,"SWADESHRMOHANTY"
"6567",4,14018,"13-04-2017 02:06","ladyluck_16",0,"ladyluck_16"
"6566",4,14016,"13-04-2017 02:16","TheArmenianDad",2,"GoldTrendsNet"
"6565",4,14012,"13-04-2017 02:27","dewindia11",6,"dewindia11"
"6564",4,14011,"13-04-2017 02:28","RaajnathSing",6,"dewindia11"
"6563",4,14010,"13-04-2017 02:32","UJ1701",6,"dewindia11"
"6562",4,14009,"13-04-2017 02:43","TarifAmeen",7,"utimutualfund"
"6561",4,14008,"13-04-2017 02:46","Sarvesh251",0,"Sarvesh251"
"6560",4,14003,"13-04-2017 03:01","VPra52",6,"dewindia11"
"6558",4,14000,"13-04-2017 03:09","JTIn71",6,"dewindia11"
"6559",4,14001,"13-04-2017 03:09","SheenuDr",4,"SheenuDr"
"6557",4,13997,"13-04-2017 03:13","indistart",0,"indistart"
"6556",4,13995,"13-04-2017 03:16","Pikki74",6,"dewindia11"
"6555",4,13990,"13-04-2017 03:30","abandopa",0,"abandopa"
"6554",4,13983,"13-04-2017 03:38","ashutoshjha7771",0,"ashutoshjha7771"
"6553",4,13979,"13-04-2017 03:39","ashutoshjha7771",0,"ashutoshjha7771"
"6552",4,13976,"13-04-2017 03:40","RiteshSerene",0,"RiteshSerene"
"6551",4,13951,"13-04-2017 03:51","jadav_m",166,"_YogendraYadav"
"6550",4,13917,"13-04-2017 04:12","muraliks_11",34,"pGurus1"
"6549",4,13910,"13-04-2017 04:18","JainSruthi",0,"JainSruthi"
"6547",4,13893,"13-04-2017 04:43","SJ_Priyanka",0,"SJ_Priyanka"
"6548",4,13894,"13-04-2017 04:43","FortiusInfra",1,"pinclickhomes"
"6546",4,13891,"13-04-2017 04:45","neelu020793",530,"srirambjp"
"6545",4,13865,"13-04-2017 05:32","mukeshgarg2009",0,"mukeshgarg2009"
"6544",4,13858,"13-04-2017 05:43","Amit_Talwar2",6,"dewindia11"
"6543",4,13854,"13-04-2017 05:51","ptravishankar",0,"ptravishankar"
"6542",4,13852,"13-04-2017 05:52","aries134",0,"aries134"
"6541",4,13850,"13-04-2017 05:58","rka027",0,"rka027"
"6539",4,13848,"13-04-2017 05:59","SuryaRawlani",0,"SuryaRawlani"
"6540",4,13849,"13-04-2017 05:59","anweshbose",0,"anweshbose"
"6538",4,13846,"13-04-2017 06:03","indialegalmedia",0,"indialegalmedia"
"6537",4,13844,"13-04-2017 06:06","indialegalmedia",0,"indialegalmedia"
"6536",4,13839,"13-04-2017 06:14","mituamin",0,"mituamin"
"6535",4,13837,"13-04-2017 06:18","indialegalmedia",0,"indialegalmedia"
"6533",4,13835,"13-04-2017 06:20","indialegalmedia",0,"indialegalmedia"
"6534",4,13836,"13-04-2017 06:20","indialegalmedia",0,"indialegalmedia"
"6531",4,13833,"13-04-2017 06:21","indialegalmedia",0,"indialegalmedia"
"6532",4,13834,"13-04-2017 06:21","kchari2",0,"kchari2"
"6530",4,13830,"13-04-2017 06:25","AmiteshK01",0,"AmiteshK01"
"6529",4,13829,"13-04-2017 06:27","360Steel",0,"360Steel"
"6528",4,13826,"13-04-2017 06:30","SLHiranandani",1,"SLHiranandani"
"6527",4,13824,"13-04-2017 06:32","jamewils",9,"jamewils"
"6526",4,13822,"13-04-2017 06:34","KatyushaBlaze",9,"jamewils"
"6524",4,13819,"13-04-2017 06:35","Omnoetics",9,"jamewils"
"6525",4,13820,"13-04-2017 06:35","omaar_sir",9,"jamewils"
"6523",4,13818,"13-04-2017 06:40","guru9899",9,"jamewils"
"6522",4,13817,"13-04-2017 06:44","Pputhige",0,"Pputhige"
"6521",4,13816,"13-04-2017 06:45","MagChennai",1,"MagChennai"
"6520",4,13815,"13-04-2017 06:46","e_salam",9,"jamewils"
"6519",4,13814,"13-04-2017 06:47","Bala217",1,"MagChennai"
"6518",4,13813,"13-04-2017 06:49","ListlyIndia",0,"ListlyIndia"
"6515",4,13810,"13-04-2017 06:51","Anarchified",9,"jamewils"
"6516",4,13811,"13-04-2017 06:51","natashasamani",0,"natashasamani"
"6517",4,13812,"13-04-2017 06:51","natashasamani",0,"natashasamani"
"6514",4,13808,"13-04-2017 06:54","sunnyboyrohit",1,"mypoolin"
"6513",4,13804,"13-04-2017 07:01","CSSundaresha",0,"CSSundaresha"
"6512",4,13803,"13-04-2017 07:05","visshy_it",0,"visshy_it"
"6511",4,13802,"13-04-2017 07:10","lintoji",9,"jamewils"
"6509",4,13798,"13-04-2017 07:18","kchari2",0,"kchari2"
"6510",4,13800,"13-04-2017 07:18","shailendraWAR",0,"shailendraWAR"
"6508",4,13796,"13-04-2017 07:26","NKAYMe",1,"NKAYMe"
