"","cl_num","tweet","sentiment","dist","freq"
"141",1,"#ImWithHer #WeRise #WomensMarch #AMJOY #TheResistance #PeopleOath #DMVFollowers WOW! Private police force No one¸æçì†º https:tconWPBX0cqdP",1,21.5966075549759,1
"228",1,"#ImWithHer #WomensMarch #NastyWomanVote  #AMJOY #TheResistance #PeopleOath #DMVFollowers Trumps people will fire¸æçì†º https:tcoxXN8O20AW1",0,21.6094022942487,1
"98",1,"#ImWithHer #WeRise #WomensMarch #AMJOY #TheResistance #PeopleOath #DMVFollowers Americans speak with ur wallets Gr¸æçì†º https:tcoUXvYwXerSt",0,21.7125350741854,1
"150",1,"#ImWithHer #WeRise #WomensMarch #NastyWomanVote  #AMJOY #TheResistance #PeopleOath #DMVFollowers Deflection never¸æçì†º https:tcofHKSN7CGeC",0,21.8377306299286,1
"196",1,"#ImWithHer #WeRise #WomensMarch #NastyWomanVote  #AMJOY #TheResistance #PeopleOath #DMVFollowers Think Montgomery¸æçì†º https:tcobI9uPE4OfC",0,22.5474395849804,1
"109",1,"#ImWithHer #WeRise #WomensMarch #AMJOY #TheResistance #PeopleOath #DMVFollowers GOP never admits err gonna take <ed><U00A0><U00BC><ed><U00B7><U00BA><ed><U00A0><U00BC><ed><U00B7><U00B8>¸æçì†º https:tco6iXuppFsPQ",-1,22.6614356526811,1
"111",1,"#ImWithHer #WeRise #WomensMarch #AMJOY #TheResistance #PeopleOath #DMVFollowers GOP will ignore this like they ign¸æçì†º https:tco88kM59loE5",-1,22.7374173208011,1
"122",1,"#ImWithHer #WeRise #WomensMarch #AMJOY #TheResistance #PeopleOath #DMVFollowers Other than corporate greed Y GOP d¸æçì†º https:tco5KNYOqEgvn",-1,22.7374173208011,1
"242",1,"RT @ReneeB_75: #ImWithHer #WeRise #WomensMarch #AMJOY #TheResistance #PeopleOath #DMVFollowers GOP lowered 2 new level Need stilts to be¸æçì†º",0,22.7584108402391,4
"176",1,"#ImWithHer #WeRise #WomensMarch #NastyWomanVote  #AMJOY #TheResistance #PeopleOath #DMVFollowers Just wait House¸æçì†º https:tco7XIhMYgChW",0,22.8326669520349,1
"118",1,"#ImWithHer #WeRise #WomensMarch #AMJOY #TheResistance #PeopleOath #DMVFollowers LADIES plz run for office &amp; throw¸æçì†º https:tcomKtbUXPWkp",0,22.9411699342172,1
