"","User_name","Node_type","dominance"
"1581","evieyannakidis","User",0.493168614864794
"1582","ajbmetsfan123","User",0
"1583","24hrtvmazi","User",0
"1584","susankaylee16","User",0
"1585","Queen_UK","User",1.50683138513521
"1586","ed6crgcrgaruboe","User",0
"1587","TrumpWhiteHouse","User",3.29200813600758
"1588","lobovic007","User",0
"1589","treeshster","User",0
"1590","templarhusker","User",0
"1591","lightning_grl","User",0
"1592","AlwaysActions","User",4.42676701725666
"1593","rjimenez3940","User",0
"1594","angela899927561","User",0
"1595","jimmykimmel","User",2.14536341484269
"1596","edubtiger85","User",0
"1597","parkerz78","User",0
"1598","marcuscr98","User",0
"1599","rufusjonz","User",0
"1600","65Connect_TN","User",-0.145363414842694
"1601","pnchaturvedi","User",0
"1602","laurfosterkirby","User",0
"1603","ej5gba62ic6lqth","User",0
"1604","daseinsystem","User",0
"1605","alexmimikosyaho","User",0
"1606","juliusy_0720","User",0
"1607","teamwiseman","User",0
"1608","randompatriot","User",0
"1609","primarymccain","User",0
"1610","salmansmilitant","User",0
"1611","crispinhjones","User",0
"1612","alexa_ndranash","User",0
"1613","noamisaunicorn","User",1
"1614","sa_rahbutler","User",0
"1615","Grass_Creative","User",1
"1616","rosevaldes4","User",0
"1617","mikekeyes4131","User",0
"1618","monteleoneusa1","User",0
"1619","ollowaindayne","User",0
"1620","jetrotter","User",0
"1621","ladybug13usa","User",0
"1622","spaztik12","User",0
"1623","andreadolcemay","User",0
"1624","poppy2017","User",1
"1625","iqwe2bsxn3mxmzx","User",0
"1626","Teigngardener","User",0.493168614864794
"1627","soshiqrande","User",0
"1628","aleda_m","User",0
"1629","unlewis","User",0
"1630","milaartmila","User",0
"1631","nanthakumar2717","User",0
"1632","derekjsnider","User",0
"1633","raybaez2","User",0
"1634","drt_joix","User",0
"1635","jandolceparsons","User",0
"1636","KeithSamuel91","User",1
"1637","cat_1012000","User",0
"1638","gilberteffu","User",0
"1639","kardorian79","User",0
"1640","firstrodewitzer","User",0
"1641","arayrobinson","User",0
"1642","savethesedogs","User",0
"1643","gsachary2","User",0
"1644","siminuteman1776","User",0
"1645","ReadyNJ","User",0.133566024300068
"1646","maxinerunner","User",0
"1647","mcclungbreana","User",0
"1648","dokta_kyte","User",1
"1649","thugcookie_","User",0
"1650","willtalksoup","User",0
"1651","sagejoylove","User",0
"1652","darthempusa","User",0
"1653","scottbayless2","User",0
"1654","xpresspage","User",0
"1655","sahoya83","User",0
"1656","irehab__","User",0
"1657","sathish244","User",0
"1658","hemshankarg","User",1
"1659","sodopestyle","User",0
"1660","mjdv3","User",0
"1661","kirakalashniko4","User",0
"1662","_dianouch","User",1.50683138513521
"1663","ogdenbeatriz","User",0
"1664","pokaruhip","User",0
"1665","dmmf7","User",1
"1666","chukwujindueze","User",0
"1667","sherrylou916","User",0
"1668","brandontcedeno","User",0
"1669","ajplus","User",2.2718990838081
"1670","ezekwemu","User",0
"1671","machiavelli8517","User",0
"1672","raybae689","User",0
"1673","ats0218","User",0
"1674","yoshimichi0409","User",0
"1675","brianbachner","User",0
"1676","updatesbot","User",0
"1677","camelfro","User",0
"1678","frygerard","User",0
"1679","CornelWest","User",2.2718990838081
"1680","staintanthony","User",0
"1681","andybes50484929","User",4.36534164209521
"1682","juraj_mecko","User",0
"1683","jackandbaxter","User",0
"1684","Dennis_Kucinich","User",1.50683138513521
"1685","iamscotty4u","User",0
"1686","nathandandr3a","User",0
"1687","osuji_genny","User",0
"1688","xtrvpbxy","User",0
"1689","annettelynnd","User",0
"1690","sms_sullivan","User",0
"1691","xema1993prz","User",0
"1692","keeblerqueen","User",0
"1693","okechuk82101125","User",0
"1694","awakealert","User",0
"1695","lydiamurray15","User",0
"1696","Col_Connaughton","User",1.69749018065486
"1697","baranovakgh1987","User",0
"1698","funnyordie","User",1.69749018065486
"1699","terminsane","User",0
"1700","schestowitz","User",1
"1701","nintendodiaz","User",0
"1702","pmqczmifgklkbws","User",0
"1703","charpolitevent","User",0
"1704","zenmonk21","User",0
"1705","mikdramaqueen","User",0
"1706","daviddcarpenter","User",0
"1707","rhonda9080","User",0
"1708","rosechristenbe1","User",0
"1709","wrow51","User",0
"1710","yellowribbon2","User",0
"1711","exactpaving","User",0
"1712","lindamu93790975","User",0
"1713","nap014","User",0
"1714","jimhumbert","User",0
"1715","ronyeeeezy","User",0
"1716","elise3aum","User",1.86643397569993
"1717","wjkkarma1","User",0
"1718","canaryartist","User",0
"1719","fields17011","User",0
"1720","lmhock1","User",0
"1721","pimipindem","User",0
"1722","antifarizona","User",0
"1723","hopefulpatriots","User",0
"1724","cicigtz","User",0
"1725","crossroadthread","User",0
"1726","sharihope1","User",0
"1727","qwreggelsworth","User",0
"1728","reality_n_truth","User",0
"1729","billvillacis","User",0
"1730","mauleftaru","User",0
"1731","cdoranharader","User",0
"1732","masters_tint","User",0
"1733","ilovefatgirls1k","User",0
"1734","_mrfunnybones","User",0
"1735","beveridge","User",0
"1736","swedforce","User",0
"1737","m_4rk0","User",1.86643397569993
"1738","lexiss_rebecca","User",0
"1739","javabeans11","User",0
"1740","jbird1579","User",0
"1741","franziaa_","User",0
"1742","robertoherediag","User",0
"1743","luchy_cerquetti","User",0
"1744","dylanj4532","User",0
"1745","karenmonsour12","User",0
"1746","mariosoprano","User",0
"1747","suzannebuchan14","User",0
"1748","realmathew","User",0
"1749","wendyscottwest2","User",0
"1750","ackmanscam","User",0
"1751","saminhim","User",0
"1752","lynn_kuykendall","User",0
"1753","ubaobim","User",0
"1754","trumpmovementus","User",0
"1755","drwavesportcd1","User",0
"1756","looknoreally","User",0
"1757","desireelopezxxx","User",0
"1758","TheMercedesXXX","User",3.74653072167027
"1759","stephaniej915","User",0
"1760","SamNation","User",1.2534156925676
"1761","honeyvoiced","User",0
"1762","jnsanchez","User",0.493168614864794
"1763","911pmsanna","User",0
"1764","budsghosts","User",0
"1765","4H","User",1
"1766","larryvaughn18","User",0
"1767","GettyImages","User",0.493168614864794
"1768","GettyImagesNews","User",0.493168614864794
"1769","0522james","User",0
"1770","_ryanmaes_","User",0
"1771","bearhugcamgirls","User",0
"1772","ndbest47112106","User",0
"1773","unitedwww","User",0
"1774","clearskyez","User",0
"1775","danjvh","User",0
"1776","jamcolton","User",0
"1777","vladislavh2sme","User",0
"1778","mjcrazyblonde","User",0
"1779","loretta_stiles","User",0
"1780","MMUSA_PPN","User",4.54793749027153
"1781","davisjulion","User",0
"1782","f0rtvne","User",0
"1783","onecalarry13","User",0
"1784","thriftymom7","User",0
"1785","Corpusmentis0","User",1.69749018065486
"1786","aavelle","User",0
"1787","m_stahl18","User",0
"1788","punjabibrain","User",0
"1789","sylvesterbrenda","User",0
"1790","bonbiafra","User",0
"1791","mark4d777","User",0
"1792","memesuppIy","User",1.86643397569993
"1793","thevulgarpeach","User",0
"1794","The1975Planet","User",3.23969933653507
"1795","ihatehailey88","User",0
"1796","stonedncold","User",0
"1797","nicolesalda","User",0
"1798","mfarrell752","User",0
"1799","tackspayer","User",0
"1800","acharya_sujan","User",0
"1801","jamestowncalif","User",0
"1802","nixonfoundation","User",1
"1803","thefastestblue_","User",0
"1804","jo_mullaley","User",0
"1805","faithcompassion","User",0
"1806","tee98466820","User",0
"1807","rese1k","User",0
"1808","missvanderhorn","User",0
"1809","up_iglo","User",0
"1810","lauraandrhino","User",0
"1811","tricky_chakra","User",0
"1812","cmaclin3","User",0
"1813","megloops","User",0
"1814","garenas90","User",0
"1815","troilyoo","User",0
"1816","lauriedarln","User",0
"1817","wtfitsoliver","User",0
"1818","s0h1t0","User",0
"1819","majed36aya","User",0
"1820","magannohate","User",0
"1821","maddyfeldwick","User",0
"1822","unadpr","User",0
"1823","View_Find","User",1
"1824","lizshimsky1","User",0
"1825","DeeBarajass","User",1
"1826","realanuragj","User",0
"1827","sifuchungchulao","User",0
"1828","mastermind_jj","User",0
"1829","pastel_blonde","User",0
"1830","lodhijalil","User",0
"1831","caesonlane","User",0
"1832","baysidenana","User",0
"1833","mehedi26","User",0
"1834","bruks1010","User",0
"1835","diamondpoopsie7","User",0
"1836","bppope","User",0
"1837","myGianLuca","User",1.86643397569993
"1838","kryptic_enigma","User",0
"1839","FlashgitzAnims","User",3.13093511529803
"1840","rtr_trump","User",0
"1841","dandelionmoms","User",0
"1842","mickfontanetta","User",0
"1843","csayegh35","User",0
"1844","mixlunar","User",0
"1845","iaridgerunner","User",0
"1846","rileelj","User",0
"1847","allicatttx","User",1.50683138513521
"1848","mariannehofer","User",0
"1849","mxmikenike44","User",0
"1850","curieuxmachin52","User",0
"1851","swoozyqyah","User",0
"1852","tubbyr","User",0
"1853","niaanderson2","User",0
"1854","SecretService","User",3.05503715502811
"1855","colbannister","User",0
"1856","idalmycastromy","User",0
"1857","denardomichael","User",0
"1858","yuuji_k1","User",0
"1859","yotaman22re2","User",0
"1860","321chapp","User",0
"1861","ladyagentbabz","User",0
"1862","froggysue","User",0
"1863","this_shawdie","User",0
"1864","sararose2480","User",0
"1865","Mirandacgreen","User",1
"1866","rachael1776","User",0
"1867","tyrapjohnson","User",0
"1868","fernwebbcatmom","User",0
"1869","VABVOX","User",4.04807142315793
"1870","blondiechav","User",0
"1871","gallagher4ny","User",0
"1872","JFKLibrary","User",0.886694285215149
"1873","bigkiwi61","User",0
"1874","TheMagicMILF","User",1
"1875","avagabondchick","User",0
"1876","oldbroad4sure","User",0
"1877","jerrywoods8491","User",0
"1878","denise7berry","User",0
"1879","dealing4meaning","User",0
"1880","cspan","User",1.86643397569993
"1881","netizennickster","User",0
"1882","alpstwt","User",0
"1883","mrwalsh8","User",0.493168614864794
"1884","nastyboof1970","User",0
"1885","pelao_10","User",0
"1886","tabatkins","User",0
"1887","m42calhoun","User",0
"1888","silossurvival","User",0
"1889","Scout_Finch","User",3.59930192709979
"1890","macamaw61","User",0
"1891","mygianluca","User",0
"1892","sfali789","User",0
"1893","rebelbygod","User",0
"1894","ddrm2017","User",0
"1895","lbmelilli","User",0
"1896","simons_kansas","User",0
"1897","galeckiclyde","User",0
"1898","ledmondson39","User",0
"1899","elaineniddery","User",0
"1900","ProjectBernie16","User",1.2534156925676
"1901","jacquelinsusann","User",0
"1902","tammy_putman","User",0
"1903","andreanicholsb3","User",0
"1904","soujiro_ck","User",0
"1905","swearengintate","User",0
"1906","mrsdelawjan","User",0
"1907","cmurchisonn","User",0
"1908","presley48r","User",0
"1909","PressSec","User",2.95059583111758
"1910","radical_scott","User",0
"1911","marygkosta","User",0
"1912","conftusroytres1","User",0
"1913","ArlenHankHill","User",1
"1914","rkrebwyg8fujcme","User",0
"1915","Cena6535","User",1
"1916","blairabington","User",0
"1917","evgeniyjvzcign","User",0
"1918","rosejammed","User",0
"1919","lulubaby1230","User",0
"1920","poshmimi8","User",0
"1921","nwowcjo4mdxrwiq","User",0
"1922","imku6adqu1op04s","User",0
"1923","rexnobow","User",0
"1924","dar0ach","User",0
"1925","hdthcgn","User",0
"1926","woodlandstrudy","User",0
"1927","johnlynd4","User",0
"1928","8pvs0x4i54yu2gd","User",0
"1929","RudyCisneros9","User",1.86643397569993
"1930","isopeanuts","User",0
"1931","rikki_recession","User",0
"1932","mmj6279","User",0
"1933","nq3n6ttuhuhhk7m","User",0
"1934","magee8522","User",0
"1935","thetairewyk","User",0
"1936","jfffyyhhhh","User",1.50683138513521
"1937","camiiamalandra","User",0
"1938","tcwarl","User",0
"1939","filmspreadblog","User",0
"1940","dwaynewilliams","User",0
"1941","izzymqt","User",0
"1942","marlajweston","User",2.14536341484269
"1943","jd67535416","User",0
"1944","fuckyourfascism","User",0
"1945","Antifa_GB_1","User",0.493168614864794
"1946","geodesbckjw66w4","User",0
"1947","moodyj359","User",1
"1948","01mbthebest","User",0
"1949","peggyz824","User",0
"1950","rlfurtkamp","User",0
"1951","carehope58","User",0
"1952","matthew_strehle","User",0
"1953","maenuel","User",0
"1954","greensunset3","User",0
"1955","SouthLoneStar","User",2.88589077867025
"1956","haidaprincess","User",0
"1957","ungclelaw","User",0
"1958","bagger50","User",0
"1959","anarchycommie","User",0
"1960","israelha12","User",0
"1961","luisamena5","User",0
"1962","MELANIAJTRUMP","User",1
"1963","daleinnis","User",0
"1964","stephmcmurphy","User",0
"1965","antifa_gb_1","User",0
"1966","ewWaveArmy","User",1
"1967","markallenjobe1","User",0
"1968","duckasaurusss","User",0
"1969","mishkwan","User",0
"1970","redlinessb","User",0
"1971","lynncyrin","User",0
"1972","mikewil102","User",0
"1973","yackydoodledndy","User",0
"1974","hobartmariner","User",0
"1975","drwdal","User",0
"1976","holographicgoo","User",0
"1977","tadagreek","User",0
"1978","kovyarmy","User",0
"1979","lynnrash712","User",0
"1980","newaigreen","User",0
"1981","polesfortrump","User",0
"1982","scribbledpages1","User",0
"1983","pa4taxpayers","User",0
"1984","charleskirby981","User",0
"1985","marcagrey_","User",0
"1986","richardtburnett","User",0
"1987","sploderianrich","User",0
"1988","Salazzle","User",2.14536341484269
"1989","danaganflanagan","User",0
"1990","trutherbotchart","User",0
"1991","realrobertjb","User",0
"1992","clarkeultan","User",0
"1993","nycantifa","User",0
"1994","white2belike","User",0
"1995","GoogleStreetArt","User",1.86643397569993
"1996","deal_waddy","User",0
"1997","coldfrye","User",0
"1998","andypennefather","User",0
"1999","richycut1","User",1
"2000","terryep","User",0
"2001","missfutureceo","User",0
"2002","stevenwilkie5","User",0
"2003","lechuga125","User",0
"2004","bordelon2","User",0
"2005","sandhaliwal","User",0
"2006","dottiejelinek","User",0
"2007","neojosemo","User",0
"2008","eugeneantifa","User",0
"2009","evangeical4dt","User",0
"2010","armywife96","User",0
"2011","oldlinepatriot","User",0
"2012","caselvis58","User",0
"2013","fyvonnelovelace","User",0
"2014","theknotziparty","User",0
"2015","cindyfawn","User",0
"2016","carolcp18","User",0
"2017","jenniferx007","User",0
"2018","daniellopezc5","User",0
"2019","YeneewsRecords","User",1
"2020","mouse12u","User",0
"2021","garymoo60767865","User",0
"2022","pdqaccessories","User",0
"2023","inescbush","User",0
"2024","mike_changeri","User",0
"2025","teresac85469500","User",0
"2026","usncs","User",0
"2027","gway2500","User",0
"2028","panorama24h","User",0
"2029","ipetable","User",0
"2030","smartwomentrump","User",0
"2031","elijupiter","User",0
"2032","jh_jh_2009","User",0
"2033","bosepramesh","User",0
"2034","oneofakind4l17","User",0
"2035","_tooclutchkj","User",0
"2036","nerdvana16","User",0
"2037","whyyybrzy","User",0
"2038","704livin","User",0
"2039","donclarey","User",0
"2040","mikev2us","User",0
"2041","devineone2kathy","User",0
"2042","ceaglesnest1","User",0
"2043","star8400cpd","User",0
"2044","iamironchic","User",0
"2045","bud_vontage","User",0
"2046","twright55","User",0
"2047","marcosmontiel","User",0
"2048","chris0u24","User",0
"2049","evelyn_99g","User",0
"2050","kimkimmwaters","User",0
"2051","macaxe","User",0
"2052","joshmayne98","User",0
"2053","realprolifehere","User",0
"2054","jolodibenedetto","User",0
"2055","ktd101551","User",0
"2056","sjmeche","User",0
"2057","snappybhs","User",0
"2058","miller_hyatt","User",0
"2059","salvato231janet","User",0
"2060","rtmairose","User",0
"2061","lindaruckle","User",0
"2062","metroresponse","User",0
"2063","sharonf1001","User",0
"2064","LindaSuhler","User",1
"2065","nellchar","User",0
"2066","carolynnhagstr1","User",0
"2067","reginasanchez32","User",0
"2068","drdarrellcline","User",0
"2069","msmallaleech","User",0
"2070","belkysspainusa","User",0
"2071","davesspataro","User",0
"2072","sanjaytripathy","User",0
"2073","lolagirlinindy","User",0
"2074","lindahatton","User",0
"2075","spiritsdoc","User",0
"2076","robertmc3111968","User",0
"2077","seirra75","User",0
"2078","kuxarukuafm","User",0
"2079","jdaniel_johnson","User",0
"2080","mikhail507","User",0
"2081","fadeev_erazm","User",0
"2082","thuto","User",0
"2083","wdalereneaujr","User",0
"2084","narrendram","User",0
"2085","kylejohnson111","User",0
"2086","bruce812","User",0
"2087","elmar_karpov","User",0
"2088","llbrantley","User",0
"2089","phaxyn","User",0
"2090","godlessnz","User",0
"2091","memesgen","User",0
"2092","prometheuslaw","User",0
"2093","buttalike","User",0
"2094","mar0593","User",0
"2095","manders8484","User",0
"2096","pines_lois","User",0
"2097","bhshihtzumom","User",0
"2098","hootacious","User",0
"2099","anitabl89545830","User",0
"2100","loliloli2823","User",0
"2101","danielle4trump","User",0
"2102","wearefortrump","User",0
"2103","news365247live","User",0
"2104","house_insider","User",0
"2105","juniordrumpf","User",0
"2106","michael23775702","User",0
"2107","capptnjak","User",0
"2108","thepeopleofusa","User",0
"2109","teresacolon67","User",0
"2110","legalfortrump","User",0
"2111","georgestategov","User",0
"2112","foxnews","User",0
"2113","world777famous","User",0
"2114","simasuccar","User",0
"2115","drheyc","User",0
"2116","monica12650","User",0
"2117","flaka_teodoro","User",0
"2118","nocheezpls","User",0
"2119","mochameo","User",0
"2120","ash_antifa","User",0
"2121","yuntwis","User",0
"2122","oldmanhugh","User",0
"2123","themrsdarcy","User",0
"2124","joannesmoot","User",0
"2125","ellen_ritt","User",0
"2126","DeafAccessNow","User",1
"2127","taylorpopielarz","User",0
"2128","mafalda_damaso","User",0
"2129","mypotusdjtrump","User",0
"2130","syoka68","User",0
"2131","cali_emily","User",0
"2132","RepCharlieDent","User",1
"2133","cynthia_jeanne3","User",0
"2134","aavashhpkrl","User",0
"2135","ifxmaverick","User",0
"2136","view_find","User",0
"2137","al36483341","User",0
"2138","coolcreamergal","User",0
"2139","theoneprinceton","User",3.01179739054262
"2140","theboydp","User",0
"2141","Flattliner","User",1
"2142","blue11261013","User",0
"2143","gretchanthompso","User",0
"2144","lloydchristmis","User",0
"2145","jhiattsteele","User",0
"2146","needa2ndjob","User",0
"2147","grandmaluper","User",0
"2148","hillariousfred","User",0
"2149","BBCBreaking","User",2.14536341484269
"2150","diamondrosegrfx","User",0
"2151","apoyodechile","User",0
"2152","cindyg_01","User",0
"2153","gloriaschon","User",0
"2154","HoldNoPunches11","User",1
"2155","maafeer8","User",0
"2156","mondavi1184","User",0
"2157","dianapop","User",0
"2158","katshub","User",0
"2159","JohnJK1976","User",1
"2160","whiskeybeard2","User",0
"2161","eric_delaluz","User",0
"2162","omahagemgirl","User",0
"2163","darrelljames","User",0
"2164","NPR","User",2.1441926778666
"2165","agelesshippie1","User",0
"2166","angalex2432","User",0
"2167","anneannapolis","User",0
"2168","liktomir","User",0
"2169","g_pond47","User",0
"2170","kellysemery1","User",0
"2171","diegolbazaldua","User",0
"2172","sharronsmiley","User",0
"2173","kimindivisible","User",0
"2174","nanelvisfan","User",0
"2175","midsummer_dream","User",0
"2176","_lovetrinity_","User",0
"2177","lindalawrey","User",0
"2178","buttercuppastry","User",0
"2179","NaasirVoid","User",1
"2180","justicepal2014","User",0
"2181","BDSmovement","User",1.50683138513521
"2182","demo_39","User",0
"2183","joblackwood3","User",0
"2184","nastyfemme","User",0
"2185","suthernboy100","User",0
"2186","GayRepublicSwag","User",2.53668718556627
"2187","way2winin","User",0
"2188","BangaloreTimes1","User",3.33975272112699
"2189","crisrice","User",0
"2190","flourandes","User",0
"2191","teresalutz","User",0
"2192","maryaclare","User",0
"2193","farfel54","User",0
"2194","actdontreact","User",0
"2195","oddlyb","User",0
"2196","dimanc59","User",0
"2197","surviveclevelan","User",0
"2198","therealrosediv","User",0
"2199","randomcable","User",0
"2200","eggertma","User",0
"2201","franksmith2017","User",0
"2202","izmccarthy","User",0
"2203","sameer_f23","User",0
"2204","ComicBookDebate","User",1.50683138513521
"2205","txpblackmamba","User",0
"2206","greeneyes12354","User",0
"2207","kaylleek","User",0
"2208","katyvaux36","User",0
"2209","pokkiesmile","User",0
"2210","paulhanley12","User",0
"2211","analogmeat","User",0
"2212","agxs28","User",0
"2213","andrewheath32","User",0
"2214","andrewposton057","User",0
"2215","teresahutson1","User",0
"2216","joylladiebnx","User",0
"2217","bashriek","User",0
"2218","vwaddley","User",0
"2219","cotoblogzz","User",0
"2220","hoopsdiaz","User",0
"2221","mikiiiiiii_","User",0
"2222","paugomz8","User",0
"2223","_liberalkilljoy","User",0
"2224","michell34931496","User",0
"2225","carm2158","User",0
"2226","godsgirl158","User",0
"2227","ddanf1xxlbgz3yx","User",0
"2228","FOX4","User",1
"2229","pammykaye","User",0
"2230","loudenstudio","User",0
"2231","epklapeuaiaywsz","User",0
"2232","longlivetraww","User",1.50683138513521
"2233","miraschor","User",0
"2234","momsright7","User",0
"2235","nnom35","User",0
"2236","maxgabino","User",0
"2237","lizeraly","User",0
"2238","aanddrreaa","User",0
"2239","AWAKEALERT","User",1.69749018065486
"2240","kcolaizzo","User",0
"2241","gvudssinouwqvby","User",0
"2242","RoyBlunt","User",1
"2243","tyler44448664","User",0
"2244","itsjucylucy","User",1
"2245","justcivility","User",0
"2246","lovesmalltowns","User",0
"2247","EricCantor","User",1
"2248","newhiphop2017","User",0
"2249","sweetheart75","User",0
"2250","6lw1n4jitarr869","User",0
"2251","darlydar","User",0
"2252","magdalenian","User",0
"2253","balloonstrings","User",0
"2254","djtrump_impeach","User",0
"2255","bluebonnetbunny","User",0
"2256","erinvasta","User",0
"2257","smilingbev","User",1
"2258","dfjsq8f8fhrjifg","User",0
"2259","ClassicBlvck","User",1
"2260","fiddlespider","User",0
"2261","upsidedwnworld","User",0
"2262","leesutton4","User",0
"2263","ladies4trump","User",1.2534156925676
"2264","catladyshazza","User",0
"2265","meohb1","User",0
"2266","moongirlx7maria","User",0
"2267","lucymypet","User",0
"2268","anontommi","User",0
"2269","parthpa07241800","User",0
"2270","hickory_24","User",0
"2271","criticallister","User",0
"2272","yikesks","User",0
"2273","tizmycountry2","User",0
"2274","kat343434","User",0
"2275","heybella7774","User",0
"2276","WhiteHouse","User",3.08206391661798
"2277","altovaloffice","User",0
"2278","sunterra1014","User",0
"2279","jt58945769","User",0
"2280","OurPresidents","User",1
"2281","bonnied87703006","User",0
"2282","fightthefluff","User",0
"2283","grannynannynews","User",0
"2284","zivadiva51","User",0
"2285","martin8157","User",0
"2286","sherriecahn63","User",0
"2287","nurseratchetm6k","User",0
"2288","odetteroulette","User",0
"2289","mistere2364","User",0
"2290","madelynerants","User",0
"2291","cletus02430765","User",0
"2292","mosqueradonna","User",0
"2293","joseph_e_arnold","User",0
"2294","chili2534","User",0
"2295","prc4aam","User",0
"2296","mzdivah67","User",0
"2297","chelseacooper07","User",0
"2298","francie57","User",0
"2299","patrici78482342","User",0
"2300","jackhenrynola","User",0
"2301","lr_chenault","User",0
"2302","mrpshropshire","User",0
"2303","lyp2u2dlgqcaqms","User",0
"2304","glpiman","User",0
"2305","gingertrixie","User",0
"2306","sibenjam","User",0
"2307","dgll10","User",0
"2308","Reagan_Quotes","User",1.07361439728524
"2309","mollymoor","User",0
"2310","rdworkin","User",0
"2311","lmdragun","User",0
"2312","dinosgurl","User",0
"2313","krs1page","User",0
"2314","thoughtpolicel","User",0
"2315","charlesasmith19","User",0
"2316","lin7js","User",0
"2317","suenfla","User",0
"2318","whysyrenton","User",0
"2319","uciccolella","User",0
"2320","andreacolorpro","User",0
"2321","nicklajara","User",0
"2322","lorettabower3","User",0
"2323","60andmoonwalkin","User",0
"2324","booksbygin50","User",0
"2325","dan_bartell","User",0
"2326","loveletters2007","User",0
"2327","herzjobs","User",0
"2328","KremlinTrolls","User",1
"2329","bizacco","User",0
"2330","lisajoeckel","User",0
"2331","mckelvey_patti","User",0
"2332","lpont117","User",0
"2333","edwardmvaillan1","User",0
"2334","w2tj615ck1cff0a","User",0
"2335","DVATW","User",1.50683138513521
"2336","kimwim","User",0
"2337","laurie51581354","User",0
"2338","safarikatherine","User",0
"2339","tpnqhtyx88ddzva","User",0
"2340","cutewiley","User",1
"2341","carlosnavas04","User",0
"2342","qlrm21idjkes8nz","User",0
"2343","Gizmodo","User",1
"2344","bwdreyer","User",0
"2345","JamesRosenFNC","User",1
"2346","mimi_avocado","User",0
"2347","CA_Avocados","User",1
"2348","crobaby101","User",0
"2349","zdknphjpyljax6w","User",0
"2350","dcc2m0kzcymxtpx","User",0
"2351","theshoedreamer","User",0
"2352","okdalaina","User",0
"2353","realrandyross","User",0
"2354","fairnessring2","User",0
"2355","silencer536","User",0
"2356","xxiqfcb6qvx2gyh","User",0
"2357","MaxSoundsMusic","User",1
"2358","chehambley","User",0
"2359","jonhabart","User",2.46670252936452
"2360","alrawe16al","User",0
"2361","sam_schulz_48","User",0
"2362","amelia_wilson","User",0
"2363","feri96_","User",0
"2364","_Snape_","User",3.51862877567783
"2365","Project_Veritas","User",1
"2366","petrqd4ak","User",0
"2367","AprilFitzgibbon","User",1.86643397569993
"2368","cyanuro79","User",0
"2369","andycarter","User",0
"2370","infolustre","User",0
"2371","deedub67","User",0
"2372","rochshelly","User",0
"2373","sar_freed","User",1
"2374","naomihildersley","User",0
"2375","JimmyRushmore","User",2.2718990838081
"2376","miguelmartbajo","User",0
"2377","huckle_peter","User",0
"2378","itscomedyvines","User",0
"2379","applegate_anna","User",0
"2380","MakeItPlain","User",1
"2381","prae1976","User",0
"2382","BeckiDoll007","User",1
"2383","jesusch22843520","User",0
"2384","oopstryagain12","User",0
"2385","the_kelves","User",1
"2386","rodneymartine20","User",0
"2387","5f4abf3b7bcb42d","User",0
"2388","EasttownDems","User",1.86643397569993
"2389","jayden___cx","User",0
"2390","lehsmit88","User",0
"2391","komal_vai","User",0
"2392","drunkwithrauhl","User",1.50683138513521
"2393","pikipepi","User",0
"2394","davetong","User",0
"2395","begorevolution_","User",0
"2396","flavouredspam","User",0
"2397","lifeimbibed","User",0
"2398","aspenchic","User",1
"2399","daverussell","User",0
"2400","AngieMeader","User",1
"2401","angiemeader","User",0
"2402","bavtailor","User",0
"2403","bzietman","User",0
"2404","peaceadrlawyer","User",0
"2405","Bastille_Kate","User",1
"2406","kimberlysmoore","User",0
"2407","denise_blasor","User",0
"2408","CNNWebNews","User",1.50683138513521
"2409","john_fichter","User",0
"2410","bg4life80","User",0
"2411","cachi1915","User",0
"2412","atomicebo","User",0
"2413","nessalmao","User",0
"2414","girlposts","User",1.50683138513521
"2415","maxfalcus","User",0
"2416","elizabe11056007","User",0
"2417","_jordidv","User",0
"2418","nwachukwuokike","User",0
"2419","swalker18780774","User",0
"2420","condzero1","User",0
"2421","2053pam","User",0
"2422","redco2012","User",0
"2423","ElectPiperFogle","User",1.34444940549353
"2424","3_one_3","User",0
"2425","tomcatt55","User",0
"2426","andreamn1001","User",0
"2427","iamwengstrom","User",0
"2428","pleethorp","User",0
"2429","mojizel","User",0
"2430","inanycolor","User",0
"2431","olgasixta","User",0
"2432","callyboo5","User",0
"2433","prepperangel","User",0
"2434","robdogdiggity","User",0
"2435","nadia_sit","User",0
"2436","jameshghm","User",0
"2437","ice_monee","User",0
"2438","kaseybautista64","User",0
"2439","fenixcraft55","User",0
"2440","palinspired","User",0
"2441","Lordor01Laurie","User",-0.56595371061921
"2442","frankdebank731","User",0
"2443","bigduke1939","User",0
"2444","TrueCOT","User",1.05563808026022
"2445","ivanlopez_1o","User",0
"2446","datdudebmor","User",0
"2447","Breaking911","User",2.73286795139986
"2448","abbyvatz","User",0
"2449","i_Psycho","User",1
"2450","badgalzak","User",0
"2451","idolizek","User",0
"2452","nachoangul","User",0
"2453","1sassyladydi","User",0
"2454","jaysaiyan_","User",0
"2455","laacii_panda_11","User",0
"2456","dmgonzalez","User",0
"2457","SpicerFacts","User",1
"2458","daknycip","User",0
"2459","johannarasz","User",0
"2460","mike_eh_52","User",0
"2461","Shoq","User",0.133566024300068
"2462","punditoutpost","User",0
"2463","_steve3_","User",0
"2464","alison_rixon","User",0
"2465","GoldingCartoons","User",1
"2466","thealleyeceeing","User",0
"2467","nedeua","User",0
"2468","bigpapa00711","User",0
"2469","marvaldowdin","User",0
"2470","itsjackhess","User",4.1453669306107
