"Cluster_no","Tweet_ID"
7,9695
7,9720
7,9736
7,9751
7,9765
7,9766
7,9768
7,9772
7,9802
7,9804
7,9806
7,9807
7,9809
7,9818
7,9829
7,9851
7,9858
7,9860
7,9864
7,9868
7,9873
7,9888
7,9893
7,9895
7,9897
7,9898
7,9899
7,9900
7,9902
7,9904
7,9907
7,9909
7,9910
7,9912
7,9915
7,9916
7,9917
7,9919
7,9920
7,9933
7,9934
7,9935
7,9940
7,9941
7,9942
7,9943
7,9946
7,9947
7,9948
7,9949
7,9950
7,9951
7,9953
7,9954
7,9955
7,9956
7,9957
7,9960
7,9961
7,9963
7,9964
7,9967
7,9968
7,9969
7,9970
7,9971
7,9972
7,9973
7,9974
7,9975
7,9976
7,9978
7,9979
7,9980
7,9981
7,9982
7,9983
7,9984
7,9986
7,9997
7,10000
7,10002
7,10013
7,10021
7,10024
7,10040
7,10046
7,10051
7,10053
7,10056
7,10086
7,10090
7,10104
7,10110
7,10112
7,10128
7,10143
7,10146
7,10154
7,10157
7,10159
7,10162
7,10165
7,10169
7,10170
7,10171
7,10172
7,10173
7,10174
7,10175
7,10178
7,10179
7,10181
7,10189
7,10190
7,10202
7,10203
7,10205
7,10206
7,10213
7,10217
7,10224
7,10229
7,10238
7,10241
7,10250
7,10251
7,10253
7,10254
7,10255
7,10263
7,10265
7,10271
7,10276
7,10279
7,10280
7,10281
7,10282
7,10283
7,10284
7,10287
7,10290
7,10291
7,10295
7,10297
7,10298
7,10299
7,10302
7,10303
7,10304
7,10305
7,10306
7,10307
7,10308
7,10309
7,10310
7,10312
7,10314
7,10315
7,10316
7,10318
7,10320
7,10321
7,10323
7,10324
7,10325
7,10326
7,10327
7,10328
7,10329
7,10336
7,10339
7,10353
7,10359
7,10360
7,10361
7,10362
7,10363
7,10372
7,10374
7,10378
7,10379
7,10382
7,10387
7,10388
7,10391
7,10397
7,10400
7,10404
7,10405
7,10409
7,10411
7,10413
7,10416
7,10418
7,10420
7,10421
7,10423
7,10425
7,10429
7,10435
7,10440
7,10445
7,10446
7,10447
7,10448
7,10452
7,10453
7,10456
7,10457
7,10459
7,10463
7,10464
7,10465
7,10469
7,10472
7,10473
7,10474
7,10475
7,10477
7,10480
7,10482
7,10484
7,10486
7,10487
7,10488
7,10493
7,10495
7,10499
7,10511
7,10513
7,10514
7,10515
7,10516
7,10517
7,10519
7,10520
7,10524
7,10528
7,10531
7,10533
7,10534
7,10535
7,10538
7,10545
7,10548
7,10549
7,10556
7,10557
7,10561
7,10563
7,10569
7,10570
7,10572
7,10574
7,10576
7,10578
7,10582
7,10583
7,10584
7,10585
7,10587
7,10588
7,10591
7,10593
7,10594
7,10596
7,10599
7,10602
7,10603
7,10610
7,10615
7,10617
7,10620
7,10623
7,10626
7,10627
7,10631
7,10637
7,10639
7,10641
7,10643
7,10644
7,10647
7,10648
7,10651
7,10654
7,10657
7,10660
7,10664
7,10665
7,10666
7,10668
7,10669
7,10670
7,10671
7,10672
7,10674
7,10675
7,10677
7,10679
7,10680
7,10681
7,10687
7,10689
7,10694
7,10704
7,10705
7,10708
7,10711
7,10718
7,10719
7,10722
7,10732
7,10770
7,10773
7,10776
7,10780
7,10785
7,10788
7,10790
7,10793
7,10795
7,10796
7,10799
7,10800
7,10805
7,10806
7,10807
7,10808
7,10809
7,10811
7,10814
7,10817
7,10819
7,10822
7,10823
7,10826
7,10832
7,10833
7,10834
7,10836
7,10848
7,10850
7,10852
7,10853
7,10856
7,10857
7,10860
7,10872
7,10874
7,10876
7,10877
7,10880
7,10887
7,10891
7,10892
7,10894
7,10900
7,10903
7,10907
7,10909
7,10911
7,10913
7,10915
7,10918
7,10920
7,10921
7,10922
7,10929
7,10933
7,10934
7,10936
7,10938
7,10939
7,10943
7,10944
7,10949
7,10954
7,10956
7,10959
7,10960
7,10961
7,10970
7,10971
7,10976
7,10977
7,10978
7,10979
7,10980
7,10990
7,10991
7,10994
7,10996
7,11000
7,11002
7,11003
7,11004
7,11007
7,11012
7,11014
7,11022
7,11023
7,11025
7,11026
7,11028
7,11029
7,11030
7,11032
7,11034
7,11036
7,11037
7,11038
7,11040
7,11042
7,11043
7,11044
7,11048
7,11051
7,11053
7,11054
7,11055
7,11058
7,11059
7,11060
7,11062
7,11063
7,11064
7,11066
7,11069
7,11070
7,11071
7,11072
7,11076
7,11078
7,11079
7,11080
7,11082
7,11086
7,11087
7,11090
7,11092
7,11093
7,11095
7,11097
7,11098
7,11099
7,11100
7,11101
7,11102
7,11103
7,11107
7,11108
7,11110
7,11112
7,11114
7,11118
7,11119
7,11123
7,11124
7,11126
7,11127
7,11128
7,11130
7,11131
7,11135
7,11136
7,11138
7,11139
7,11140
7,11142
7,11143
7,11144
7,11145
7,11146
7,11148
7,11149
7,11150
7,11152
7,11154
7,11155
7,11156
7,11158
7,11160
7,11161
7,11162
7,11163
7,11166
7,11167
7,11168
7,11169
7,11170
7,11172
7,11173
7,11174
7,11175
7,11176
7,11177
7,11178
7,11179
7,11182
7,11183
7,11184
7,11187
7,11193
7,11194
7,11198
7,11200
7,11204
7,11208
7,11211
7,11215
7,11217
7,11220
7,11222
7,11225
7,11228
7,11229
7,11231
7,11237
7,11251
7,11253
7,11254
7,11257
7,11261
7,11262
7,11263
7,11264
7,11265
7,11268
7,11269
7,11274
7,11275
7,11282
7,11283
7,11285
7,11286
7,11287
7,11288
7,11292
7,11294
7,11297
7,11299
7,11301
7,11302
7,11303
7,11304
7,11305
7,11306
7,11307
7,11309
7,11313
7,11314
7,11315
7,11317
7,11322
7,11324
7,11326
7,11327
7,11328
7,11329
7,11330
7,11332
7,11333
7,11335
7,11337
7,11338
7,11340
7,11342
7,11344
7,11345
7,11349
7,11350
7,11351
7,11353
7,11354
7,11355
7,11357
7,11359
7,11360
7,11361
7,11362
7,11363
7,11364
7,11366
7,11367
7,11368
7,11370
7,11371
7,11372
7,11374
7,11375
7,11376
7,11377
7,11378
7,11379
7,11381
7,11382
7,11383
7,11384
7,11385
7,11386
7,11388
7,11390
7,11391
7,11392
7,11393
7,11394
7,11396
7,11397
7,11398
7,11399
7,11400
7,11401
7,11403
7,11404
7,11405
7,11407
7,11408
7,11409
7,11410
7,11411
7,11412
7,11413
7,11414
7,11415
7,11416
7,11417
7,11419
7,11421
7,11422
7,11423
7,11424
7,11425
7,11426
7,11427
7,11428
7,11429
7,11430
7,11432
7,11435
7,11436
7,11437
7,11438
7,11439
7,11440
7,11441
7,11442
7,11443
7,11444
7,11446
7,11447
7,11448
7,11449
7,11450
7,11451
7,11452
7,11453
7,11455
7,11456
7,11457
7,11458
7,11459
7,11461
7,11462
7,11463
7,11465
7,11466
7,11470
7,11471
7,11472
7,11474
7,11475
7,11476
7,11479
7,11480
7,11481
7,11482
7,11483
7,11484
7,11485
7,11486
7,11488
7,11490
7,11491
7,11492
7,11494
7,11495
7,11496
7,11497
7,11498
7,11499
7,11500
7,11502
7,11503
7,11504
7,11506
7,11507
7,11508
7,11509
7,11511
7,11513
7,11514
7,11515
7,11516
7,11517
7,11518
7,11519
7,11520
7,11521
7,11522
7,11523
7,11524
7,11525
7,11526
7,11527
7,11528
7,11529
7,11530
7,11531
7,11532
7,11533
7,11534
7,11535
7,11536
7,11537
7,11539
7,11540
7,11541
7,11542
7,11543
7,11546
7,11549
7,11550
7,11551
7,11552
7,11553
7,11554
7,11555
7,11556
7,11557
7,11560
7,11561
7,11562
7,11563
7,11564
7,11566
7,11567
7,11568
7,11570
7,11571
7,11572
7,11573
7,11574
7,11576
7,11580
7,11581
7,11584
7,11585
7,11586
7,11587
7,11588
7,11589
7,11591
7,11592
7,11593
7,11594
7,11595
7,11596
7,11597
7,11599
7,11600
7,11601
7,11602
7,11603
7,11604
7,11605
7,11606
7,11608
7,11609
7,11610
7,11611
7,11612
7,11613
7,11614
7,11615
7,11616
7,11617
7,11618
7,11619
7,11620
7,11623
7,11624
7,11625
7,11626
7,11628
7,11630
7,11631
7,11632
7,11633
7,11634
7,11635
7,11636
7,11638
7,11639
7,11640
7,11641
7,11642
7,11643
7,11644
7,11645
7,11646
7,11647
7,11649
7,11651
7,11652
7,11653
7,11654
7,11655
7,11656
7,11658
7,11659
7,11660
7,11661
7,11662
7,11663
7,11664
7,11665
7,11667
7,11668
7,11670
7,11671
7,11672
7,11673
7,11674
7,11675
7,11676
7,11677
7,11678
7,11679
7,11680
7,11681
7,11682
7,11683
7,11684
7,11685
7,11688
7,11689
7,11690
7,11691
7,11692
7,11693
7,11694
7,11695
7,11696
7,11697
7,11698
7,11699
7,11700
7,11701
7,11702
7,11703
7,11705
7,11706
7,11707
7,11708
7,11709
7,11710
7,11711
7,11712
7,11713
7,11714
7,11715
7,11716
7,11717
7,11718
7,11719
7,11720
7,11722
7,11723
7,11724
7,11725
7,11726
7,11727
7,11728
7,11730
7,11731
7,11732
7,11733
7,11734
7,11736
7,11737
7,11739
7,11740
7,11741
7,11742
7,11743
7,11745
7,11747
7,11749
7,11751
7,11753
7,11754
7,11755
7,11757
7,11758
7,11759
7,11760
7,11762
7,11763
7,11764
7,11765
7,11766
7,11767
7,11768
7,11770
7,11771
7,11772
7,11773
7,11774
7,11775
7,11776
7,11778
7,11779
7,11780
7,11781
7,11783
7,11784
7,11786
7,11787
7,11789
7,11792
7,11793
7,11795
7,11796
7,11800
7,11802
7,11803
7,11804
7,11805
7,11806
7,11807
7,11808
7,11810
7,11811
7,11812
7,11813
7,11814
7,11815
7,11816
7,11817
7,11819
7,11821
7,11822
7,11823
7,11824
7,11826
7,11828
7,11829
7,11830
7,11832
7,11833
7,11834
7,11835
7,11838
7,11839
7,11840
7,11841
7,11842
7,11843
7,11846
7,11847
7,11848
7,11849
7,11850
7,11851
7,11852
7,11853
7,11854
7,11855
7,11856
7,11857
7,11858
7,11859
7,11860
7,11861
7,11864
7,11866
7,11867
7,11868
7,11869
7,11870
7,11871
7,11872
7,11875
7,11876
7,11877
7,11879
7,11880
7,11881
7,11882
7,11883
7,11885
7,11887
7,11888
7,11889
7,11890
7,11891
7,11893
7,11894
7,11895
7,11896
7,11897
7,11898
7,11899
7,11901
7,11903
7,11905
7,11907
7,11908
7,11909
7,11910
7,11912
7,11915
7,11916
7,11922
7,11923
7,11924
7,11925
7,11926
7,11927
7,11928
7,11929
7,11931
7,11932
7,11933
7,11934
7,11936
7,11937
7,11938
7,11939
7,11940
7,11941
7,11942
7,11943
7,11945
7,11947
7,11948
7,11950
7,11951
7,11952
7,11953
7,11955
7,11958
7,11959
7,11961
7,11962
7,11963
7,11965
7,11967
7,11968
7,11970
7,11972
7,11973
7,11974
7,11976
7,11977
7,11978
7,11980
7,11982
7,11983
7,11985
7,11987
7,11988
7,11990
7,11992
7,11993
7,11994
7,11995
7,11996
7,11997
7,11998
7,11999
7,12000
7,12001
7,12002
7,12003
7,12004
7,12005
7,12006
7,12007
7,12008
7,12009
7,12011
7,12012
7,12013
7,12014
7,12015
7,12016
7,12017
7,12018
7,12019
7,12020
7,12021
7,12022
7,12023
7,12025
7,12026
7,12027
7,12028
7,12029
7,12030
7,12032
7,12033
7,12034
7,12035
7,12036
7,12037
7,12038
7,12039
7,12040
7,12042
7,12044
7,12045
7,12046
7,12047
7,12048
7,12049
7,12050
7,12054
7,12055
7,12056
7,12058
7,12059
7,12061
7,12062
7,12063
7,12064
7,12065
7,12066
7,12067
7,12069
7,12070
7,12071
7,12072
7,12073
7,12076
7,12077
7,12078
7,12080
7,12081
7,12082
7,12083
7,12084
7,12085
7,12086
7,12087
7,12088
7,12089
7,12090
7,12091
7,12092
7,12093
7,12094
7,12095
7,12096
7,12097
7,12098
7,12099
7,12101
7,12102
7,12103
7,12104
7,12108
7,12109
7,12110
7,12111
7,12112
7,12113
7,12116
7,12117
7,12118
7,12119
7,12120
7,12121
7,12123
7,12124
7,12125
7,12126
7,12127
7,12128
7,12129
7,12130
7,12131
7,12132
7,12133
7,12134
7,12135
7,12136
7,12140
7,12141
7,12142
7,12143
7,12144
7,12145
7,12146
7,12147
7,12148
7,12149
7,12150
7,12151
7,12152
7,12153
7,12154
7,12155
7,12157
7,12158
7,12160
7,12161
7,12162
7,12163
7,12164
7,12165
7,12166
7,12167
7,12168
7,12169
7,12170
7,12171
7,12172
7,12173
7,12174
7,12175
7,12176
7,12177
7,12178
7,12179
7,12180
7,12181
7,12182
7,12183
7,12184
7,12187
7,12188
7,12190
7,12191
7,12192
7,12194
7,12195
7,12196
7,12198
7,12199
7,12200
7,12201
7,12204
7,12205
7,12207
7,12208
7,12209
7,12210
7,12211
7,12212
7,12213
7,12214
7,12215
7,12216
7,12217
7,12218
7,12219
7,12220
7,12221
7,12222
7,12223
7,12224
7,12225
7,12226
7,12227
7,12228
7,12229
7,12231
7,12232
7,12233
7,12234
7,12235
7,12236
7,12237
7,12238
7,12239
7,12241
7,12242
7,12243
7,12244
7,12246
7,12247
7,12249
7,12250
7,12251
7,12252
7,12254
7,12255
7,12257
7,12258
7,12259
7,12261
7,12262
7,12263
7,12264
7,12265
7,12266
7,12267
7,12269
7,12270
7,12271
7,12272
7,12273
7,12276
7,12278
7,12279
7,12280
7,12282
7,12283
7,12284
7,12286
7,12287
7,12288
7,12291
7,12292
7,12293
7,12294
7,12295
7,12296
7,12297
7,12299
7,12300
7,12301
7,12302
7,12305
7,12306
7,12307
7,12308
7,12309
7,12312
7,12315
7,12316
7,12317
7,12319
7,12321
7,12322
7,12323
7,12324
7,12325
7,12326
7,12327
7,12328
7,12329
7,12331
7,12332
7,12334
7,12335
7,12336
7,12337
7,12338
7,12339
7,12340
7,12341
7,12343
7,12345
7,12346
7,12347
7,12348
7,12349
7,12350
7,12351
7,12352
7,12353
7,12354
7,12355
7,12356
7,12357
7,12358
7,12360
7,12361
7,12362
7,12363
7,12364
7,12365
7,12366
7,12368
7,12370
7,12372
7,12373
7,12374
7,12375
7,12376
7,12378
7,12379
7,12380
7,12381
7,12383
7,12386
7,12389
7,12391
7,12392
7,12393
7,12394
7,12395
7,12396
7,12397
7,12400
7,12401
7,12402
7,12403
7,12404
7,12405
7,12407
7,12408
7,12409
7,12410
7,12411
7,12412
7,12413
7,12414
7,12415
7,12416
7,12417
7,12420
7,12421
7,12422
7,12423
7,12424
7,12429
7,12430
7,12432
7,12433
7,12434
7,12436
7,12437
7,12438
7,12439
7,12441
7,12442
7,12443
7,12447
7,12448
7,12449
7,12450
7,12453
7,12454
7,12456
7,12459
7,12460
7,12462
7,12464
7,12465
7,12467
7,12468
7,12469
7,12471
7,12473
7,12474
7,12476
7,12478
7,12479
7,12480
7,12481
7,12482
7,12483
7,12485
7,12487
7,12488
7,12489
7,12490
7,12492
7,12493
7,12494
7,12496
7,12497
7,12501
7,12502
7,12504
7,12505
7,12506
7,12507
7,12508
7,12509
7,12510
7,12511
7,12512
7,12513
7,12514
7,12515
7,12517
7,12519
7,12520
7,12521
7,12522
7,12523
7,12524
7,12525
7,12526
7,12527
7,12528
7,12529
7,12530
7,12531
7,12533
7,12538
7,12539
7,12540
7,12541
7,12542
7,12543
7,12545
7,12546
7,12547
7,12548
7,12549
7,12550
7,12551
7,12552
7,12553
7,12554
7,12555
7,12556
7,12557
7,12558
7,12559
7,12561
7,12564
7,12565
7,12566
7,12567
7,12568
7,12569
7,12570
7,12572
7,12573
7,12574
7,12575
7,12576
7,12578
7,12579
7,12580
7,12582
7,12583
7,12586
7,12589
7,12591
7,12592
7,12594
7,12595
7,12596
7,12597
7,12598
7,12599
7,12600
7,12601
7,12602
7,12604
7,12606
7,12607
7,12610
7,12611
7,12612
7,12614
7,12617
7,12618
7,12622
7,12624
7,12627
7,12628
7,12629
7,12631
7,12633
7,12636
7,12637
7,12638
7,12639
7,12640
7,12642
7,12643
7,12644
7,12645
7,12646
7,12649
7,12651
7,12652
7,12653
7,12654
7,12656
7,12658
7,12659
7,12660
7,12661
7,12664
7,12665
7,12667
7,12668
7,12671
7,12672
7,12673
7,12674
7,12675
7,12676
7,12677
7,12678
7,12679
7,12682
7,12685
7,12687
7,12688
7,12689
7,12691
7,12692
7,12693
7,12695
7,12696
7,12697
7,12698
7,12699
7,12700
7,12701
7,12702
7,12704
7,12705
7,12706
7,12707
7,12710
7,12711
7,12713
7,12716
7,12717
7,12718
7,12720
7,12721
7,12723
7,12724
7,12725
7,12726
7,12727
7,12728
7,12730
7,12731
7,12732
7,12733
7,12734
7,12735
7,12737
7,12738
7,12739
7,12740
7,12742
7,12743
7,12745
7,12746
7,12748
7,12749
7,12751
7,12752
7,12753
7,12754
7,12755
7,12756
7,12758
7,12759
7,12761
7,12763
7,12766
7,12769
7,12770
7,12771
7,12772
7,12773
7,12777
7,12778
7,12779
7,12780
7,12782
7,12783
7,12784
7,12785
7,12788
7,12791
7,12792
7,12793
7,12795
7,12796
7,12798
7,12799
7,12801
7,12802
7,12803
7,12804
7,12805
7,12806
7,12807
7,12809
7,12810
7,12811
7,12814
7,12815
7,12816
7,12818
7,12820
7,12822
7,12823
7,12824
7,12826
7,12827
7,12831
7,12833
7,12834
7,12839
7,12840
7,12841
7,12843
7,12844
7,12845
7,12846
7,12848
7,12850
7,12851
7,12853
7,12855
7,12856
7,12857
7,12859
7,12860
7,12863
7,12864
7,12866
7,12869
7,12870
7,12871
7,12872
7,12874
7,12875
7,12878
7,12885
7,12887
7,12892
7,12895
7,12911
7,12934
7,12938
7,12946
7,12947
7,12950
7,12951
7,12956
7,12960
7,12961
7,12965
7,12971
7,12972
7,12973
7,12988
7,12994
7,13001
7,13019
7,13037
7,13055
7,13072
7,13089
7,13102
7,13129
7,13138
7,13161
7,13180
7,13183
7,13192
7,13207
7,13219
7,13236
7,13238
7,13240
7,13247
7,13248
7,13250
7,13251
7,13253
7,13254
7,13255
7,13256
7,13258
7,13259
7,13260
7,13261
7,13262
7,13263
7,13264
7,13266
7,13267
7,13268
7,13271
7,13272
7,13275
7,13276
7,13277
7,13278
7,13327
7,13332
7,13346
7,13347
7,13348
7,13351
7,13357
7,13366
7,13386
7,13411
7,13427
7,13472
7,13482
7,13490
7,13492
7,13512
7,13547
7,13549
7,13550
7,13562
7,13569
7,13654
7,13660
7,13661
7,13663
7,13667
7,13671
7,13672
7,13674
7,13675
7,13722
7,13731
7,13733
7,13738
7,13744
7,13750
7,13768
7,13786
7,13788
7,13789
7,13825
7,13851
7,13853
7,13863
7,13895
7,13907
7,13931
7,13947
7,13949
7,13959
7,13962
7,13966
7,13986
7,13996
7,14027
7,14037
7,14038
7,14041
7,14044
7,14049
7,14059
7,14067
7,14069
7,14079
7,14096
7,14098
7,14100
7,14102
7,14103
7,14112
7,14113
7,14114
7,14127
7,14130
7,14131
7,14132
7,14141
7,14144
7,14156
7,14157
7,14162
7,14169
7,14171
7,14172
7,14174
7,14175
7,14183
7,14191
7,14197
7,14227
7,14278
7,14288
7,14296
7,14298
7,14302
7,14319
7,14331
7,14336
7,14337
7,14341
7,14346
7,14350
7,14361
7,14362
7,14363
7,14373
7,14375
7,14387
7,14391
7,14392
7,14395
7,14397
7,14411
7,14413
7,14416
7,14419
7,14426
7,14449
7,14450
7,14454
7,14457
7,14458
7,14461
7,14468
7,14473
7,14485
7,14495
7,14496
7,14498
7,14508
7,14509
7,14510
7,14511
7,14517
7,14520
7,14521
7,14522
7,14526
7,14531
7,14532
7,14534
7,14539
7,14549
7,14553
7,14554
7,14558
7,14564
7,14570
7,14571
7,14573
7,14579
7,14591
7,14592
7,14594
7,14595
7,14596
7,14601
7,14612
7,14614
7,14615
7,14620
7,14622
7,14630
7,14631
7,14635
7,14637
7,14638
7,14663
7,14665
7,14681
7,14683
7,14692
7,14694
7,14698
7,14706
7,14709
7,14714
7,14717
7,14723
7,14725
7,14741
7,14752
7,14755
7,14760
7,14792
7,14802
7,14809
7,14817
7,14830
7,14833
7,14840
7,14865
7,14869
7,14873
7,14874
7,14877
7,14883
7,14888
7,14892
7,14905
7,14909
7,14916
7,14917
7,14936
7,14955
7,14967
7,14975
7,14977
7,14982
7,14987
7,14998
7,14999
8,246
8,375
8,377
8,382
8,437
8,515
8,709
8,933
8,1274
8,1277
8,1293
8,1490
8,1493
8,1494
8,1504
8,1567
8,2001
8,2207
8,2266
8,2523
8,2593
8,2757
8,2836
8,2838
8,2841
8,2931
8,3552
8,3645
8,3650
8,3652
8,3658
8,3665
8,3670
8,3717
8,3738
8,3755
8,3758
8,3760
8,3763
8,3775
8,3779
8,3780
8,3787
8,3788
8,3790
8,3804
8,3806
8,3863
8,3865
8,4485
8,4486
8,4488
8,4490
8,4515
8,4517
8,4518
8,4521
8,4609
8,4612
8,4743
8,4893
8,4941
8,6454
8,6557
8,6699
8,7176
8,7177
8,7230
8,7757
8,7796
8,7797
8,7803
8,7849
8,7850
8,7851
8,7852
8,7944
8,8062
8,8081
8,8082
8,8097
8,8110
8,8299
8,8518
8,8519
8,8524
8,8628
8,8768
8,8776
8,8794
8,8885
8,8981
8,8982
8,9017
8,9027
8,9109
8,9315
8,9360
8,9372
8,9397
8,9410
8,9449
8,9453
8,9481
8,9490
8,9572
8,9615
8,9719
8,9722
8,10057
8,10136
8,10137
8,10139
8,10261
8,10288
8,10928
8,11538
8,11547
8,11744
8,11777
8,11984
8,12041
8,12053
8,12189
8,13010
8,13322
8,13341
8,13343
8,13364
8,13524
8,13929
8,14007
8,14008
8,14022
8,14026
8,14123
8,14329
8,14338
8,14348
8,14382
8,14719
8,14923
9,508
9,2309
9,2385
9,2579
9,2798
9,2808
9,2811
9,3832
9,3903
9,3921
9,3926
9,3967
9,4647
9,5627
9,5638
9,6134
9,6203
9,6503
9,6530
9,8251
9,8853
9,9396
9,9415
9,9599
9,9662
9,9750
9,10609
9,10702
9,11019
9,11046
9,11077
9,11259
9,11319
9,11325
9,11348
9,11954
9,12043
9,12079
9,12314
9,12544
9,12630
9,12632
9,12635
9,12681
9,12684
9,12694
9,12708
9,12709
9,12741
9,12747
9,12800
9,12867
9,12888
9,12894
9,12900
9,12901
9,12904
9,12906
9,12915
9,12917
9,12919
9,12943
9,12949
9,12952
9,12958
9,12964
9,12969
9,12996
9,13002
9,13004
9,13006
9,13007
9,13015
9,13018
9,13034
9,13036
9,13038
9,13050
9,13054
9,13056
9,13061
9,13064
9,13068
9,13069
9,13070
9,13071
9,13075
9,13076
9,13080
9,13081
9,13083
9,13085
9,13086
9,13088
9,13090
9,13091
9,13093
9,13094
9,13097
9,13098
9,13099
9,13101
9,13103
9,13104
9,13110
9,13111
9,13114
9,13115
9,13116
9,13118
9,13119
9,13120
9,13121
9,13122
9,13124
9,13126
9,13127
9,13131
9,13132
9,13133
9,13137
9,13140
9,13141
9,13143
9,13146
9,13148
9,13149
9,13151
9,13153
9,13155
9,13156
9,13158
9,13159
9,13162
9,13164
9,13165
9,13168
9,13169
9,13170
9,13174
9,13175
9,13178
9,13179
9,13182
9,13184
9,13185
9,13186
9,13187
9,13188
9,13189
9,13190
9,13193
9,13194
9,13195
9,13196
9,13197
9,13199
9,13201
9,13202
9,13203
9,13206
9,13208
9,13211
9,13213
9,13380
9,13389
9,13416
9,13680
9,13681
9,14070
9,14085
9,14092
9,14133
9,14201
9,14279
9,14293
9,14366
9,14402
9,14415
9,14499
9,14525
9,14527
9,14528
9,14544
9,14546
9,14555
9,14561
9,14562
9,14563
9,14568
9,14577
9,14589
9,14597
9,14651
9,14653
9,14661
9,14680
9,14718
9,14720
9,14722
9,14726
9,14737
9,14739
9,14746
9,14794
9,14796
9,14800
9,14803
9,14810
9,14811
9,14812
9,14813
9,14814
9,14816
9,14825
9,14828
9,14839
9,14841
9,14843
9,14844
9,14845
9,14849
9,14851
9,14853
9,14855
9,14856
9,14857
9,14866
9,14879
9,14898
9,14907
9,14915
9,14935
9,14937
9,14960
10,1
10,7
10,12
10,72
10,90
10,93
10,100
10,108
10,157
10,160
10,169
10,231
10,237
10,239
10,240
10,241
10,249
10,262
10,268
10,287
10,288
10,290
10,302
10,345
10,378
10,401
10,427
10,433
10,445
10,448
10,456
10,467
10,469
10,470
10,483
10,497
10,541
10,568
10,641
10,648
10,649
10,650
10,660
10,662
10,665
10,666
10,669
10,681
10,698
10,714
10,722
10,729
10,733
10,738
10,739
10,740
10,745
10,760
10,795
10,799
10,804
10,807
10,822
10,825
10,866
10,871
10,876
10,877
10,953
10,964
10,984
10,988
10,998
10,1028
10,1030
10,1047
10,1132
10,1140
10,1145
10,1154
10,1178
10,1189
10,1229
10,1235
10,1236
10,1247
10,1261
10,1297
10,1306
10,1317
10,1322
10,1337
10,1340
10,1350
10,1364
10,1367
10,1395
10,1405
10,1424
10,1428
10,1434
10,1439
10,1450
10,1451
10,1457
10,1464
10,1469
10,1472
10,1482
10,1483
10,1484
10,1488
10,1489
10,1532
10,1543
10,1552
10,1560
10,1561
10,1573
10,1574
10,1575
10,1595
10,1596
10,1608
10,1614
10,1615
10,1633
10,1639
10,1642
10,1643
10,1645
10,1647
10,1648
10,1650
10,1653
10,1654
10,1655
10,1656
10,1658
10,1659
10,1665
10,1674
10,1678
10,1692
10,1693
10,1711
10,1717
10,1731
10,1743
10,1750
10,1760
10,1763
10,1777
10,1778
10,1781
10,1795
10,1796
10,1803
10,1804
10,1808
10,1809
10,1810
10,1856
10,1865
10,1873
10,1936
10,1937
10,1955
10,1956
10,1957
10,1966
10,1972
10,1977
10,2015
10,2019
10,2022
10,2023
10,2024
10,2027
10,2029
10,2030
10,2071
10,2073
10,2078
10,2094
10,2096
10,2125
10,2136
10,2147
10,2149
10,2150
10,2152
10,2153
10,2157
10,2167
10,2172
10,2187
10,2223
10,2227
10,2269
10,2292
10,2332
10,2366
10,2382
10,2388
10,2415
10,2483
10,2492
10,2494
10,2500
10,2535
10,2575
10,2594
10,2597
10,2649
10,2675
10,2688
10,2727
10,2744
10,2758
10,2772
10,2813
10,2826
10,2840
10,2844
10,2849
10,2850
10,2860
10,2865
10,2879
10,2902
10,2927
10,2932
10,2941
10,2949
10,2953
10,2966
10,2967
10,3048
10,3086
10,3099
10,3129
10,3133
10,3210
10,3219
10,3221
10,3242
10,3365
10,3480
10,3494
10,3512
10,3567
10,3592
10,3669
10,3720
10,3768
10,3815
10,3902
10,3922
10,3984
10,4126
10,4129
10,4182
10,4197
10,4336
10,4369
10,4383
10,4408
10,4413
10,4532
10,4563
10,4574
10,4585
10,4605
10,4685
10,4686
10,4688
10,4716
10,4747
10,4954
10,4957
10,4958
10,4988
10,5041
10,5066
10,5083
10,5084
10,5091
10,5116
10,5118
10,5129
10,5131
10,5139
10,5191
10,5194
10,5195
10,5207
10,5217
10,5222
10,5276
10,5307
10,5321
10,5398
10,5406
10,5529
10,5615
10,5677
10,5710
10,5936
10,5989
10,5990
10,6009
10,6045
10,6356
10,6376
10,6499
10,6645
10,6744
10,6806
10,6823
10,6881
10,6973
10,7084
10,7195
10,7238
10,7264
10,7276
10,7286
10,7343
10,7353
10,7443
10,7464
10,7487
10,7494
10,7568
10,7601
10,7625
10,7684
10,7729
10,7752
10,7755
10,7766
10,7772
10,7777
10,7779
10,7823
10,7828
10,7830
10,7892
10,7893
10,7896
10,7900
10,7919
10,7920
10,8018
10,8042
10,8047
10,8092
10,8129
10,8138
10,8187
10,8197
10,8201
10,8210
10,8220
10,8223
10,8236
10,8263
10,8275
10,8283
10,8287
10,8307
10,8316
10,8353
10,8354
10,8355
10,8358
10,8374
10,8375
10,8396
10,8400
10,8425
10,8426
10,8464
10,8479
10,8490
10,8504
10,8507
10,8508
10,8522
10,8552
10,8573
10,8587
10,8588
10,8590
10,8591
10,8596
10,8600
10,8603
10,8604
10,8608
10,8610
10,8611
10,8613
10,8616
10,8617
10,8618
10,8623
10,8658
10,8677
10,8698
10,8739
10,8796
10,8818
10,8846
10,9128
10,9131
10,9138
10,9145
10,9147
10,9148
10,9155
10,9174
10,9198
