,retweeters,tweeters,edge_type,weight
2563,gauravcsawant,dimple_kaul,Tweet_edge,1
2564,dnaAfterHrs,dimplesingh00,Tweet_edge,1
2565,Hemant_80,dimwittedjoker,Tweet_edge,1
2566,Ind_Arya,dimwittedjoker,Tweet_edge,1
2567,RealHistoryPic,dimwittedjoker,Tweet_edge,1
2568,GujaratHeadline,dina32dr,Tweet_edge,1
2569,jairajp,dinahashiho,Tweet_edge,1
2570,JPAL_Global,dinapomeranz,Tweet_edge,1
2571,fidonomics,dine4vj,Tweet_edge,1
2572,ModiBharosa,dinesh_16041981,Tweet_edge,1
2573,aartic02,dineshattresh,Tweet_edge,1
2574,barbarindian,dineshattresh,Tweet_edge,1
2575,DrKumarVishwas,dineshattresh,Tweet_edge,1
2576,JammuKashmir5,dineshayan1,Tweet_edge,1
2577,CMOMaharashtra,dineshbthakur,Tweet_edge,1
2578,coolfunnytshirt,dineshbthakur,Tweet_edge,1
2579,MinhazMerchant,dineshbthakur,Tweet_edge,1
2580,ModiBharosa,dineshbthakur,Tweet_edge,1
2581,DrKumarVishwas,dineshhagrawal,Tweet_edge,1
2582,drshraddha16,dineshjk,Tweet_edge,1
2583,Atheist_Krishna,dineshlakhanpa1,Tweet_edge,1
2584,Blunt_Tinku14,dineshr1511,Tweet_edge,1
2585,PiyushGoyalOffc,dineshsahay,Tweet_edge,1
2586,kamaaaa6,dineshudupa,Tweet_edge,1
2587,sbcltr,dingbong,Tweet_edge,1
2588,barbarindian,dinipc,Tweet_edge,1
2589,kanimozhi,dinipc,Tweet_edge,1
2590,ModiBharosa,dinkarabajipati,Tweet_edge,1
2591,RAJUPAUNIKAR,dinyrose31,Tweet_edge,1
2592,mahcongress,dipa2017,Tweet_edge,1
2593,ModiBharosa,dipak73327,Tweet_edge,2
2594,pGurus1,dipakmahajan5,Tweet_edge,1
2595,AmitHPanchal,dipalit,Tweet_edge,1
2596,centerofright,dipendradipzo,Tweet_edge,13
2597,DipendraDipzo,dipendradipzo,Tweet_edge,1
2598,ModiBharosa,dipendradipzo,Tweet_edge,1
2599,s_cartoons,dipendradipzo,Tweet_edge,1
2600,TheDarjChron,dipendradipzo,Tweet_edge,2
2601,deepJM9,dipenpatel_20,Tweet_edge,1
2602,URautelaForever,dipeshdubey5678,Tweet_edge,1
2603,jamewils,diplomat_pablo,Tweet_edge,1
2604,ashu3page,dipsticktest,Tweet_edge,1
2605,Dipankar_cpiml,dipsticktest,Tweet_edge,1
2606,Joydeep_911,dipualone,Tweet_edge,1
2607,Timcast,disasterpastor,Tweet_edge,1
2608,RoflGandhi_,disneybaba,Tweet_edge,1
2609,ShashiTharoor,disruptivedigit,Tweet_edge,1
2610,URautelaForever,divu__07,Tweet_edge,1
2611,ms_rana,divya_amanna,Tweet_edge,1
2612,ParichayLegal,divya_legal,Tweet_edge,1
2613,URautelaForever,divya18_,Tweet_edge,1
2614,ashu3page,divyajn07,Tweet_edge,1
2615,sajid_Yousuf_,divyajoshi5799,Tweet_edge,1
2616,URautelaForever,divyamiss01,Tweet_edge,1
2617,JammuKashmir5,divyansh_walia,Tweet_edge,1
2618,aaanupriyaaa,divyaszaika,Tweet_edge,1
2619,DrKumarVishwas,diwakar1245,Tweet_edge,1
2620,JaiPoswal1995,diwakarkhetan,Tweet_edge,1
2621,gauravcsawant,diwakarr85,Tweet_edge,1
2622,ModiBharosa,diwakarr85,Tweet_edge,1
2623,Dipankar_cpiml,diwakerravi,Tweet_edge,1
2624,rssurjewala,dixitvinod167,Tweet_edge,1
2625,5Forty3,djgoodlook,Tweet_edge,1
2626,ShirishKunder,djjpn,Tweet_edge,1
2627,URautelaForever,djmtune,Tweet_edge,1
2628,URautelaForever,djrajaakash,Tweet_edge,1
2629,LionelMedia,djtrublends,Tweet_edge,1
2630,pGurus1,dk12bm,Tweet_edge,1
2631,gauravcsawant,dkal20,Tweet_edge,1
2632,gauravcsawant,dkcp35,Tweet_edge,1
2633,jan14anurag,dkcp35,Tweet_edge,1
2634,RoflGandhi_,dkcp35,Tweet_edge,1
2635,Demo_Kaisi,dkg6507,Tweet_edge,1
2636,rahulroushan,dkkothari,Tweet_edge,1
2637,_Kirtibhairav,dkomal_kd,Tweet_edge,1
2638,karnataka_ioc,dksmumbai,Tweet_edge,1
2639,ShashiTharoor,dm80185dinnu,Tweet_edge,1
2640,CGDev,dmchheda,Tweet_edge,1
2641,DrKumarVishwas,dndreporter,Tweet_edge,1
2642,tutor2uGeoff,dnjbehan,Tweet_edge,1
2643,gauravcsawant,doc__amol,Tweet_edge,1
2644,FedoraDaExplora,docstl,Tweet_edge,1
2645,RoflGandhi_,docstl,Tweet_edge,1
2646,Stupidosaur,docstl,Tweet_edge,1
2647,dna,doctorzolachhap,Tweet_edge,1
2648,Joydas,docvatsa,Tweet_edge,1
2649,rishibagree,doga_uncle,Tweet_edge,1
2650,sunil131415,doga_uncle,Tweet_edge,1
2651,ShootinThoughts,doghliduniya,Tweet_edge,1
2652,gauravcsawant,dolly_garg,Tweet_edge,1
2653,ATEKAssetScan,dollyraydigital,Tweet_edge,1
2654,YarmolukDan,dollyraydigital,Tweet_edge,1
2655,URautelaForever,dolphinsinghwal,Tweet_edge,1
2656,HumorMinistry,domashoorgulati,Tweet_edge,1
2657,IndiaToday,dommatsdb,Tweet_edge,1
2658,codemojoio,donaldndoro,Tweet_edge,1
2659,gauravcsawant,donirimo,Tweet_edge,1
2660,FrustIndian,donjuannabe,Tweet_edge,1
2661,LionelMedia,donk3ykr4p,Tweet_edge,1
2662,_avenu,donmufflerman,Tweet_edge,1
2663,Hemant_80,donmufflerman,Tweet_edge,1
2664,ShashiTharoor,doofenshmertz,Tweet_edge,1
2665,ATEKAssetScan,dorothypcarter,Tweet_edge,1
2666,YarmolukDan,dorothypcarter,Tweet_edge,1
2667,URautelaForever,dotnagpur,Tweet_edge,1
2668,ashu3page,dpadhihari,Tweet_edge,1
2669,PallabB,dpadhihari,Tweet_edge,1
2670,bainjal,dpatell19471,Tweet_edge,1
2671,CNNnews18,dpatil7876,Tweet_edge,1
2672,URautelaForever,dpk_gothwal,Tweet_edge,1
2673,dpurkayastha,dpurkayastha,Tweet_edge,1
2674,karavadiraghava,dr_mr_satapathy,Tweet_edge,1
2675,RoflGandhi_,dr_outlier_,Tweet_edge,1
2676,ShashiTharoor,dr_ranawat,Tweet_edge,1
2677,CMOMaharashtra,draksbond,Tweet_edge,1
2678,DrGPradhan,draksbond,Tweet_edge,1
2679,tjain2016,draksbond,Tweet_edge,1
2680,bharat_builder,dramoly,Tweet_edge,1
2681,rssurjewala,drasanalikhan1,Tweet_edge,1
2682,5Forty3,dravarma,Tweet_edge,1
2683,gauravcsawant,dravarma,Tweet_edge,1
2684,arvindsubraman,drbejoy07,Tweet_edge,1
2685,ModiBharosa,drchanakya1,Tweet_edge,1
2686,iamyudhvir,drcharansingh2,Tweet_edge,1
2687,amazingatheist,drd_473,Tweet_edge,1
2688,pavanaja,drdamodhar,Tweet_edge,1
2689,KiranKS,drdevendrasaini,Tweet_edge,1
2690,Hemant_80,drdevg,Tweet_edge,1
2691,mkatju,drdineshverma7,Tweet_edge,1
2692,ShefVaidya,drdiptipdas,Tweet_edge,1
2693,RoflGandhi_,drdivspatel,Tweet_edge,1
2694,URautelaForever,drdprohunter,Tweet_edge,1
2695,Timcast,drfessel,Tweet_edge,1
2696,ShashiTharoor,drhareeshkrishn,Tweet_edge,1
2697,ModiBharosa,drhetalg27,Tweet_edge,1
2698,ashu3page,drhsvastrakar,Tweet_edge,2
2699,rssurjewala,drjadav,Tweet_edge,1
2700,AnaMyID,drjatinanand,Tweet_edge,1
2701,RoflGandhi_,drjatinanand,Tweet_edge,1
2702,airnewsalerts,drkalania,Tweet_edge,1
2703,deep_anchor,drkalania,Tweet_edge,1
2704,ashu3page,drkeza,Tweet_edge,1
2705,vaishaliishere,drkeza,Tweet_edge,1
2706,aaanupriyaaa,drkhushisharma,Tweet_edge,1
2707,Memeghnad,drkhushisharma,Tweet_edge,1
2708,URautelaForever,drkumarwishwas,Tweet_edge,1
2709,ashu3page,drmalikkalam,Tweet_edge,1
2710,Joydas,drmalikkalam,Tweet_edge,1
2711,kavita_krishnan,drmalikkalam,Tweet_edge,1
2712,rssurjewala,drmalikkalam,Tweet_edge,1
2713,ShashiTharoor,drmalikkalam,Tweet_edge,1
2714,gauravcsawant,drmanrk,Tweet_edge,1
2715,ModiBharosa,drmanrk,Tweet_edge,1
2716,ShashiTharoor,drmdqaiserimam2,Tweet_edge,1
2717,DrKumarVishwas,drmsgoyal,Tweet_edge,1
2718,rahulroushan,drmummumsingh,Tweet_edge,1
2719,Nr_Shiralkar,drmunishinsan,Tweet_edge,1
2720,RoflGandhi_,drmwasim,Tweet_edge,1
2721,ashu3page,drnihden,Tweet_edge,1
2722,gauravcsawant,drninadphade,Tweet_edge,1
2723,rahulroushan,drnngujarathi,Tweet_edge,1
2724,sidvee,dropandlob,Tweet_edge,1
2725,steve_hanke,drpcoli,Tweet_edge,1
2726,Joydeep_911,drrakeshkr082,Tweet_edge,1
2727,DrKumarVishwas,drranjanasachan,Tweet_edge,1
2728,rssurjewala,drraviphysio,Tweet_edge,1
2729,ModiBharosa,drrmatthai,Tweet_edge,1
2730,ModiBharosa,drrmittal,Tweet_edge,1
2731,URautelaForever,drrohitvashisht,Tweet_edge,1
2732,kamaaaa6,drsaniamaan,Tweet_edge,1
2733,ShashiTharoor,drsanjeevrajp4,Tweet_edge,1
2734,rahulroushan,drsarikamohta,Tweet_edge,1
2735,gauravcsawant,drsatya74,Tweet_edge,1
2736,AmitDhiman_,drschetankumar,Tweet_edge,1
2737,RenukaJain6,drshivramsinwar,Tweet_edge,1
2738,centerofright,drshobha,Tweet_edge,1
2739,gauravcsawant,drsktyagi_mcm,Tweet_edge,1
2740,5Forty3,drsreerajvs,Tweet_edge,1
2741,ShootinThoughts,drsugandhakohli,Tweet_edge,1
2742,DrKumarVishwas,drswapnil97,Tweet_edge,1
2743,AskAnshul,drtanmaysahu,Tweet_edge,1
2744,kanimozhi,drtanmaysahu,Tweet_edge,1
2745,amazingatheist,drunkenfancy,Tweet_edge,1
2746,jay_ambadi,drunnits,Tweet_edge,1
2747,trickydonor,drvds59,Tweet_edge,1
2748,DrShobha,drvineetgarg65,Tweet_edge,1
2749,TheDarjChron,drvsharma99,Tweet_edge,1
2750,gauravcsawant,drwaheeduddin,Tweet_edge,1
2751,rahulroushan,dryashveer,Tweet_edge,1
2752,MIB_India,dryogeshgpatel,Tweet_edge,1
2753,Joydas,drzasiddiqui,Tweet_edge,1
2754,URautelaForever,ds_deepanshu11,Tweet_edge,1
2755,JaiPoswal1995,dsgiri,Tweet_edge,1
2756,ModiBharosa,dsgiri,Tweet_edge,2
2757,pGurus1,dsgiri,Tweet_edge,1
2758,porinju,dsgiri,Tweet_edge,1
2759,steve_hanke,dsgiri,Tweet_edge,1
2760,shekhar_ojha,dshekharojhafc,Tweet_edge,1
2761,BUnlimted,dsingh16,Tweet_edge,1
2762,URautelaForever,dsingh16,Tweet_edge,1
2763,gauravcsawant,dsktweets,Tweet_edge,1
2764,myvotetoday,dsmagar95,Tweet_edge,1
2765,RoflGandhi_,dsmhaske_52,Tweet_edge,1
2766,IndiaFirst_2019,dspruthvi,Tweet_edge,1
2767,priyaakulkarni2,dspunadiya,Tweet_edge,1
2768,ModiBharosa,dsrana159,Tweet_edge,1
2769,YesIamSaffron,dsratnar791,Tweet_edge,1
2770,steve_hanke,dstr77,Tweet_edge,1
2771,MIB_India,dtnameh,Tweet_edge,1
2772,URautelaForever,dtonpe,Tweet_edge,1
2773,jay_ambadi,dubailover_ebi,Tweet_edge,2
2774,centerofright,dubash,Tweet_edge,1
2775,gauravcsawant,dubeyskrdhn,Tweet_edge,1
2776,pGurus1,dudawant,Tweet_edge,1
2777,ModiBharosa,duggi_bana,Tweet_edge,1
2778,aaanupriyaaa,duggu129,Tweet_edge,1
2779,URautelaForever,dugguholick,Tweet_edge,1
2780,URautelaForever,duggukiduggi,Tweet_edge,1
2781,URautelaForever,dugu007,Tweet_edge,1
2782,jamewils,dukhtirag,Tweet_edge,1
2783,Timcast,dumbovibes,Tweet_edge,1
2784,gauravcsawant,durgamenon,Tweet_edge,1
2785,MinIT_Telangana,durgamsireesh,Tweet_edge,1
2786,ModiBharosa,durgesh1969,Tweet_edge,1
2787,FrustIndian,durgesh65146162,Tweet_edge,2
2788,rahulroushan,dushyantgelot,Tweet_edge,1
2789,gauravcsawant,dushyantkagarwa,Tweet_edge,1
2790,ModiBharosa,dushyantkagarwa,Tweet_edge,1
2791,MinhazMerchant,dutt_cool,Tweet_edge,1
2792,URautelaForever,duttanobo,Tweet_edge,1
2793,URautelaForever,duttkriti,Tweet_edge,1
2794,RoflGandhi_,dveerdi,Tweet_edge,1
2795,aaanupriyaaa,dvital_,Tweet_edge,1
2796,aaanupriyaaa,dvkikh,Tweet_edge,1
2797,kanimozhi,dvkrajju,Tweet_edge,1
2798,CashlessChronic,dwijog,Tweet_edge,1
2799,PiyushGoyalOffc,dwimidham,Tweet_edge,1
2800,URautelaForever,dwivedi_akash,Tweet_edge,1
2801,gauravcsawant,dynastycrooks,Tweet_edge,1
2802,HumorMinistry,e_recharge,Tweet_edge,1
2803,jamewils,e_salam,Tweet_edge,1
2804,URautelaForever,e15585f0fdb24ee,Tweet_edge,1
2805,dna,e77e77c0646445e,Tweet_edge,1
2806,AAPVind,eagl3eye_,Tweet_edge,1
2807,rssurjewala,earlyseed1,Tweet_edge,1
2808,amazingatheist,easy_prism,Tweet_edge,1
2809,MarkDice,easypnetwork,Tweet_edge,1
2810,vaishaliishere,ebankelal,Tweet_edge,1
2811,Joydeep_911,eccentricraj,Tweet_edge,1
2812,Mr_LoLwa,eccentricraj,Tweet_edge,1
2813,bcasglobal,economistdk,Tweet_edge,1
2814,rahulroushan,ecoright,Tweet_edge,1
2815,kanimozhi,edifiedmodifier,Tweet_edge,1
2816,ATEKAssetScan,edwardmartain,Tweet_edge,1
2817,_MiteshPatel,eeshachawda,Tweet_edge,1
2818,DrKumarVishwas,efaizi,Tweet_edge,1
2819,MarkDice,eggretweet,Tweet_edge,1
2820,IndiaToday,egoegome,Tweet_edge,1
2821,mkatju,ehansari,Tweet_edge,1
2822,ShirishKunder,ehansari,Tweet_edge,1
2823,Dipankar_cpiml,ehteshamheyat,Tweet_edge,1
2824,jamewils,ejaz7,Tweet_edge,1
2825,jay_ambadi,ejazr,Tweet_edge,1
2826,rssurjewala,ejazr,Tweet_edge,1
2827,bsindia,ejunglee,Tweet_edge,1
2828,URautelaForever,ek_aalu_bonda,Tweet_edge,1
2829,DrKumarVishwas,ekalavya07,Tweet_edge,1
2830,ShirishKunder,ekalavya07,Tweet_edge,2
2831,SBengali,ekaurat,Tweet_edge,1
2832,AmiteshK01,ekaurcynic,Tweet_edge,1
2833,gauravcsawant,ekaurcynic,Tweet_edge,1
2834,Glibs_Media,ektasahu12,Tweet_edge,1
2835,DrPippaM,ektrit,Tweet_edge,1
2836,priyaakulkarni2,ekvillain007,Tweet_edge,1
2837,WoffordN,elbidel,Tweet_edge,1
2838,GreatGameIndia,elenahaskins,Tweet_edge,3
2839,CHIRU_NEWS,elijahchase9,Tweet_edge,1
2840,steve_hanke,eliwagner101,Tweet_edge,1
2841,AnmolSi86,elizaprokhorov1,Tweet_edge,1
2842,udaygour,ellinasm8,Tweet_edge,1
2843,gauravcsawant,emanin,Tweet_edge,1
2844,srithh,emanistnrn,Tweet_edge,1
2845,DrKumarVishwas,emanmann2,Tweet_edge,1
2846,gauravcsawant,emanmann2,Tweet_edge,1
2847,rssurjewala,emanmann2,Tweet_edge,1
2848,ShashiTharoor,emanmann2,Tweet_edge,1
2849,soumikdas,emanmann2,Tweet_edge,1
2850,steve_hanke,emanuellealemar,Tweet_edge,1
2851,DrKumarVishwas,embracetheart,Tweet_edge,1
2852,MBQasmi,embracetheart,Tweet_edge,1
2853,siri_notsiri,embracetheart,Tweet_edge,1
2854,JediLucario1138,emilkhalmatn,Tweet_edge,1
2855,thomavella,emlikesbagels,Tweet_edge,1
2856,CNBCi,emmanuelheifa,Tweet_edge,1
2857,URautelaForever,empire95469786,Tweet_edge,1
2858,URautelaForever,emraanakashkkc,Tweet_edge,1
2859,Dipankar_cpiml,emthamizh,Tweet_edge,1
2860,rssurjewala,emumec,Tweet_edge,1
2861,gauravcsawant,en_ig_ma_tic,Tweet_edge,1
2862,aaanupriyaaa,endofabhishek,Tweet_edge,1
2863,attomeybharti,enggjourno,Tweet_edge,1
2864,AskAnshul,engineerspoiled,Tweet_edge,1
2865,kanimozhi,engpks,Tweet_edge,1
2866,renu_18,engpks,Tweet_edge,1
2867,Timcast,enjambement98,Tweet_edge,1
2868,Timcast,enwroughtdreams,Tweet_edge,1
2869,CMOMaharashtra,enzacdesccom191,Tweet_edge,1
2870,ModiBharosa,eparitosh,Tweet_edge,1
2871,thomavella,ephromjosine1,Tweet_edge,1
2872,aakashhindocha,equity_focus,Tweet_edge,1
2873,MilanV,equityadil,Tweet_edge,1
2874,DrKumarVishwas,eralam1992,Tweet_edge,1
2875,MinIT_Telangana,erekarmahesh,Tweet_edge,1
2876,indu_jha,erhkgupta,Tweet_edge,1
2877,URautelaForever,ericericgeorge,Tweet_edge,1
2878,ShashiTharoor,erkuju,Tweet_edge,1
2879,jamewils,erm5870,Tweet_edge,1
2880,madskak,ermanohar009,Tweet_edge,1
2881,rssurjewala,erramaninc,Tweet_edge,1
2882,ls2008,ersakthivel1,Tweet_edge,1
2883,rupasubramanya,ersakthivel1,Tweet_edge,1
2884,Gitanjali_DS,eshasendethe,Tweet_edge,1
2885,GauravPandhi,eshitasingh5,Tweet_edge,1
2886,NG_withINC,eshu_prabhakar,Tweet_edge,1
2887,bitcoinagile,etching_it,Tweet_edge,1
2888,amazingatheist,etheranmagellan,Tweet_edge,1
2889,MilanV,evanfeigenbaum,Tweet_edge,1
2890,_avenu,everg3,Tweet_edge,1
2891,Currency_crisis,everg3,Tweet_edge,1
2892,SunilSinghBJP,everg3,Tweet_edge,1
2893,steve_hanke,evilsickularist,Tweet_edge,1
2894,Timcast,evolalover,Tweet_edge,1
2895,Timcast,evolvequickly,Tweet_edge,1
2896,URautelaForever,evytulip,Tweet_edge,1
2897,steve_hanke,expertanalystix,Tweet_edge,1
2898,MarkDice,explosive_pengu,Tweet_edge,1
2899,LionelMedia,eyegloarts,Tweet_edge,1
2900,gauravcsawant,f229668e8237484,Tweet_edge,1
2901,rssurjewala,fairviewpoint1,Tweet_edge,1
2902,rssurjewala,faisalmalegaon,Tweet_edge,1
2903,meet_murtaza,faisalmoney,Tweet_edge,1
2904,RealHistoryPic,faisalsaye,Tweet_edge,1
2905,steve_hanke,faiyazasm,Tweet_edge,1
2906,ShashiTharoor,faiyazkazi,Tweet_edge,1
2907,kanimozhi,fakeavatar67,Tweet_edge,1
2908,URautelaForever,fakhruddinsaeed,Tweet_edge,1
2909,DrKumarVishwas,faller18,Tweet_edge,1
2910,rssurjewala,faller18,Tweet_edge,1
2911,RealHistoryPic,fan_realhistory,Tweet_edge,1
2912,gauravcsawant,fanssay,Tweet_edge,1
2913,Undoomed,fantomas0001,Tweet_edge,1
2914,1Patelzuber,farahishabina,Tweet_edge,1
2915,kanimozhi,faraz5556,Tweet_edge,1
2916,BajajAllianzLIC,farens_worid,Tweet_edge,1
2917,jairajp,farhan222,Tweet_edge,1
2918,tinabasetia,farhanshaikh14,Tweet_edge,1
2919,MoviezAdda,farhanzamir2,Tweet_edge,1
2920,rssurjewala,farhat_yk,Tweet_edge,1
2921,ruhitewari,farhat_yk,Tweet_edge,1
2922,rssurjewala,faridshaikh984,Tweet_edge,1
2923,DrKumarVishwas,farooqirahil,Tweet_edge,1
2924,rssurjewala,farooque_s,Tweet_edge,1
2925,rahulroushan,farzibanda,Tweet_edge,1
2926,HumorMinistry,farzijournalist,Tweet_edge,1
2927,Joydeep_911,fastnewsdelhi,Tweet_edge,1
2928,kanimozhi,fastnewsdelhi,Tweet_edge,1
2929,indiaforums,fatimakabo,Tweet_edge,1
2930,URautelaForever,faultinyoureyes,Tweet_edge,1
2931,ashu3page,fawu25,Tweet_edge,1
2932,Hemant_80,fazlurchoudhary,Tweet_edge,1
2933,rssurjewala,fbadgujar1,Tweet_edge,1
2934,gauravcsawant,fckfckshktimaan,Tweet_edge,1
2935,priyaakulkarni2,fcsahil,Tweet_edge,1
2936,AskAnshul,fearless_india,Tweet_edge,2
2937,BajajAllianzLIC,feederiico_6,Tweet_edge,1
2938,anuragbhateja,fekubuster,Tweet_edge,1
2939,sumitkashyapjha,fekubuster,Tweet_edge,1
2940,shekhar_ojha,fenkubhai,Tweet_edge,1
2941,PiyushGoyalOffc,fetch_app,Tweet_edge,1
2942,URautelaForever,fierceakki,Tweet_edge,1
2943,Joydas,fifthpenalty,Tweet_edge,1
2944,_avenu,fighterpirate7,Tweet_edge,1
2945,RoflGandhi_,filmfunk,Tweet_edge,1
2946,JMorduch,finclusion_fii,Tweet_edge,1
2947,PIB_India,finminindia,Tweet_edge,1
2948,RoflGandhi_,firdausali19,Tweet_edge,1
2949,DikshitSmita,firdaushassanx,Tweet_edge,1
2950,Timcast,fireblizz,Tweet_edge,1
2951,attomeybharti,fireboltt,Tweet_edge,1
2952,URautelaForever,firkiii,Tweet_edge,1
2953,ShashiTharoor,firozborbhuyan,Tweet_edge,1
2954,kapsology,firoze_,Tweet_edge,1
2955,tech2eets,firstpost,Tweet_edge,1
2956,DikshitSmita,fittey_muh,Tweet_edge,1
2957,AskAnshul,five5stara,Tweet_edge,1
2958,gauravcsawant,five5stara,Tweet_edge,1
2959,PiyushGoyalOffc,fivision2020,Tweet_edge,1
2960,ippatel,flagwaverr,Tweet_edge,1
2961,jamewils,flirtingshadows,Tweet_edge,1
2962,sudarsansand,follow_dash,Tweet_edge,1
2963,Xtechnews,foodmfguk,Tweet_edge,1
2964,ZeniaIrani,forged_steele,Tweet_edge,1
2965,digvijaya_28,foroneindia,Tweet_edge,1
2966,pinclickhomes,fortiusinfra,Tweet_edge,1
2967,ModiBharosa,fotedarsunil,Tweet_edge,1
2968,URautelaForever,fratbbynialler,Tweet_edge,1
2969,URautelaForever,fraudkahinka,Tweet_edge,1
2970,URautelaForever,freakishmee92,Tweet_edge,1
2971,su_nils,freedom_kerala,Tweet_edge,1
2972,ashu3page,freeforall2014,Tweet_edge,1
2973,bsindia,freemind00786,Tweet_edge,1
2974,Dipankar_cpiml,freetohumanity,Tweet_edge,1
2975,IndiaFactsOrg,frenziraj,Tweet_edge,1
2976,iindrojit,freud_of_jung,Tweet_edge,1
2977,Timcast,friesarefun,Tweet_edge,1
2978,ModiBharosa,frnd4all,Tweet_edge,1
2979,Timcast,frokensverige,Tweet_edge,1
2980,Stupidosaur,fromkodur,Tweet_edge,2
2981,DrGPradhan,fromroshan,Tweet_edge,1
2982,YSRCParty,frostdeeds,Tweet_edge,3
2983,steve_hanke,fsrvstv,Tweet_edge,1
2984,attomeybharti,fuckerox,Tweet_edge,1
2985,gauravcsawant,fuddudakoo,Tweet_edge,1
2986,URautelaForever,fun2shastra,Tweet_edge,1
2987,ashu3page,funloveraap,Tweet_edge,1
2988,RoflGandhi_,funnkibaat,Tweet_edge,1
2989,1Patelzuber,furkansayed1,Tweet_edge,1
2990,ashu3page,furkansayed1,Tweet_edge,1
2991,gops333,furkansayed1,Tweet_edge,1
2992,rssurjewala,furkansayed1,Tweet_edge,1
2993,attomeybharti,futbolgowtham,Tweet_edge,1
2994,rssurjewala,fxbookers,Tweet_edge,1
2995,ashu3page,g_101010,Tweet_edge,1
2996,godavar,g_101010,Tweet_edge,1
2997,Hemant_80,g_101010,Tweet_edge,1
2998,hi_paresh,g_101010,Tweet_edge,1
2999,RoflGandhi_,g_101010,Tweet_edge,1
3000,gauravcsawant,g_ashish,Tweet_edge,1
3001,ModiBharosa,g_j_mehta,Tweet_edge,1
3002,gauravcsawant,g_mahendru,Tweet_edge,1
3003,aaanupriyaaa,g_rohit19,Tweet_edge,1
3004,su_nils,g_uppy1,Tweet_edge,1
3005,BajajAllianzLIC,g0thponcho,Tweet_edge,1
3006,gauravcsawant,gaaagrawal,Tweet_edge,1
3007,pGurus1,gaaagrawal,Tweet_edge,1
3008,mahcongress,gaanga2016,Tweet_edge,1
3009,kanimozhi,gabbarraush,Tweet_edge,1
3010,Sarah__Reynolds,gabriel0923,Tweet_edge,1
3011,DrKumarVishwas,gabrubhishek,Tweet_edge,1
3012,Hemant_80,gabrubhishek,Tweet_edge,1
3013,URautelaForever,gagan_gabru,Tweet_edge,1
3014,URautelaForever,gagan_sir,Tweet_edge,1
3015,rahulroushan,gaganbrar5,Tweet_edge,1
3016,URautelaForever,gagande04642296,Tweet_edge,1
3017,MinIT_Telangana,gagandeepbisht,Tweet_edge,1
3018,NG_withINC,gagandeepindia,Tweet_edge,1
3019,AAPNewsAlert,gaganm12,Tweet_edge,1
3020,ms_rana,gaganm12,Tweet_edge,1
3021,CimGOI,gahana99,Tweet_edge,1
3022,TimesNow,gaikarpankaj,Tweet_edge,1
3023,gauravcsawant,gajanand2315,Tweet_edge,1
3024,DrGPradhan,gajananhole,Tweet_edge,1
3025,MahikaInfra,gajjarbharatc,Tweet_edge,1
3026,ATEKAssetScan,galdinus_gomes,Tweet_edge,1
3027,Timcast,gamerops,Tweet_edge,1
3028,aartic02,gamgrg,Tweet_edge,1
3029,rahulroushan,ganakar,Tweet_edge,1
3030,5Forty3,ganapathyi,Tweet_edge,2
3031,URautelaForever,ganapathyi,Tweet_edge,1
3032,Hemant_80,gandhianind,Tweet_edge,1
3033,airnewsalerts,gandhigoldy,Tweet_edge,1
3034,pragya_bhushan,gandhigoldy,Tweet_edge,1
3035,Joydeep_911,gandhirashmi81,Tweet_edge,1
3036,URautelaForever,gandhivivek96,Tweet_edge,1
3037,kanimozhi,ganesh2k5,Tweet_edge,2
3038,barbarindian,ganeshchetan,Tweet_edge,1
3039,vimuktaatma,ganeshchetan,Tweet_edge,1
3040,URautelaForever,ganeshrajani,Tweet_edge,1
3041,DrKumarVishwas,ganeshsharnagat,Tweet_edge,1
3042,MinIT_Telangana,gangaaloori,Tweet_edge,1
3043,URautelaForever,ganganisagar7,Tweet_edge,1
3044,URautelaForever,gangsta_gaurav,Tweet_edge,1
3045,VandanaSsingh,gani786786,Tweet_edge,1
3046,bsindia,gargac,Tweet_edge,1
3047,aaanupriyaaa,gargtarun1987,Tweet_edge,1
3048,ashu3page,gargtarun1987,Tweet_edge,1
3049,ms_rana,garrychakde,Tweet_edge,1
3050,prettypadmaja,garuna73,Tweet_edge,1
3051,URautelaForever,garv83137406,Tweet_edge,1
3052,hi_paresh,garvsesecular,Tweet_edge,1
3053,rahulroushan,gasrockr1,Tweet_edge,1
3054,FrustIndian,gaurang_panan,Tweet_edge,1
3055,RoflGandhi_,gaurav_irma,Tweet_edge,1
3056,Ind_Arya,gaurav_jain13,Tweet_edge,1
3057,URautelaForever,gaurav_jain13,Tweet_edge,1
3058,rashmitambe,gaurav_parrikar,Tweet_edge,1
3059,URautelaForever,gaurav_shanker,Tweet_edge,1
3060,ShashiTharoor,gaurav26rie,Tweet_edge,1
3061,URautelaForever,gauravbhagat07,Tweet_edge,2
3062,ItzCash,gauravchugh0415,Tweet_edge,2
3063,ModiBharosa,gauravdimri2601,Tweet_edge,3
3064,Phronesis_inc,gauraveenu,Tweet_edge,1
3065,gauravonnet,gauravonnet,Tweet_edge,1
3066,raveeshbhalla,gauravpramanik,Tweet_edge,1
3067,gauravcsawant,gauravsharma891,Tweet_edge,1
3068,Glibs_Media,gauravsinghrai,Tweet_edge,1
